request_id,location_id,service_type_id,urgency,complexity_score,requested_date,sla_target_hours,sla_met_flag,day_of_week,is_weekend,month,is_winter,week_of_year,day_index,breach_label
REQ-000309,LOC-02,SVC-07,Urgent,80.5,2025-08-15,24,False,4,0,8,1,33,14,1
REQ-000310,LOC-07,SVC-04,Routine,13.0,2025-08-15,185,True,4,0,8,1,33,14,0
REQ-000312,LOC-01,SVC-02,Routine,39.0,2025-08-15,168,True,4,0,8,1,33,14,0
REQ-000313,LOC-06,SVC-08,Urgent,99.0,2025-08-15,26,True,4,0,8,1,33,14,0
REQ-000315,LOC-06,SVC-02,Routine,86.9,2025-08-15,185,True,4,0,8,1,33,14,0
REQ-000316,LOC-02,SVC-08,Priority,34.5,2025-08-15,72,True,4,0,8,1,33,14,0
REQ-000317,LOC-05,SVC-01,Priority,36.3,2025-08-15,72,True,4,0,8,1,33,14,0
REQ-000318,LOC-10,SVC-05,Emergency,28.6,2025-08-15,5,True,4,0,8,1,33,14,0
REQ-000319,LOC-07,SVC-03,Routine,37.3,2025-08-15,185,True,4,0,8,1,33,14,0
REQ-000321,LOC-04,SVC-02,Routine,79.7,2025-08-15,168,True,4,0,8,1,33,14,0
REQ-000323,LOC-09,SVC-09,Routine,27.1,2025-08-16,218,True,5,1,8,1,33,15,0
REQ-000325,LOC-03,SVC-02,Priority,35.8,2025-08-16,72,True,5,1,8,1,33,15,0
REQ-000326,LOC-08,SVC-04,Routine,16.0,2025-08-16,218,True,5,1,8,1,33,15,0
REQ-000327,LOC-05,SVC-01,Routine,17.6,2025-08-16,168,True,5,1,8,1,33,15,0
REQ-000330,LOC-04,SVC-09,Routine,13.1,2025-08-16,168,True,5,1,8,1,33,15,0
REQ-000332,LOC-09,SVC-05,Routine,36.3,2025-08-16,218,True,5,1,8,1,33,15,0
REQ-000333,LOC-08,SVC-01,Urgent,13.4,2025-08-16,31,True,5,1,8,1,33,15,0
REQ-000334,LOC-08,SVC-07,Priority,10.5,2025-08-16,94,True,5,1,8,1,33,15,0
REQ-000335,LOC-10,SVC-01,Urgent,79.4,2025-08-17,31,True,6,1,8,1,33,16,0
REQ-000336,LOC-02,SVC-03,Urgent,61.9,2025-08-17,24,True,6,1,8,1,33,16,0
REQ-000337,LOC-01,SVC-08,Routine,21.2,2025-08-17,168,True,6,1,8,1,33,16,0
REQ-000338,LOC-04,SVC-01,Routine,19.3,2025-08-17,168,True,6,1,8,1,33,16,0
REQ-000339,LOC-08,SVC-02,Emergency,2.2,2025-08-17,5,True,6,1,8,1,33,16,0
REQ-000340,LOC-09,SVC-01,Routine,17.4,2025-08-17,218,True,6,1,8,1,33,16,0
REQ-000341,LOC-04,SVC-04,Urgent,64.6,2025-08-17,24,True,6,1,8,1,33,16,0
REQ-000342,LOC-07,SVC-02,Routine,47.8,2025-08-17,185,True,6,1,8,1,33,16,0
REQ-000344,LOC-04,SVC-07,Priority,15.0,2025-08-17,72,True,6,1,8,1,33,16,0
REQ-000345,LOC-10,SVC-04,Routine,38.0,2025-08-17,218,True,6,1,8,1,33,16,0
REQ-000346,LOC-07,SVC-08,Priority,61.9,2025-08-17,79,True,6,1,8,1,33,16,0
REQ-000347,LOC-01,SVC-03,Priority,24.4,2025-08-17,72,True,6,1,8,1,33,16,0
REQ-000348,LOC-08,SVC-05,Routine,9.5,2025-08-17,218,True,6,1,8,1,33,16,0
REQ-000350,LOC-06,SVC-05,Routine,8.9,2025-08-18,185,True,0,0,8,1,34,17,0
REQ-000351,LOC-03,SVC-05,Routine,22.1,2025-08-18,168,True,0,0,8,1,34,17,0
REQ-000352,LOC-09,SVC-09,Routine,7.8,2025-08-18,218,True,0,0,8,1,34,17,0
REQ-000353,LOC-10,SVC-08,Routine,5.7,2025-08-18,218,True,0,0,8,1,34,17,0
REQ-000354,LOC-05,SVC-02,Urgent,59.0,2025-08-18,24,True,0,0,8,1,34,17,0
REQ-000355,LOC-04,SVC-08,Routine,12.3,2025-08-18,168,True,0,0,8,1,34,17,0
REQ-000356,LOC-01,SVC-01,Routine,8.4,2025-08-18,168,True,0,0,8,1,34,17,0
REQ-000358,LOC-04,SVC-09,Priority,43.1,2025-08-18,72,True,0,0,8,1,34,17,0
REQ-000360,LOC-04,SVC-08,Urgent,17.2,2025-08-18,24,True,0,0,8,1,34,17,0
REQ-000361,LOC-02,SVC-05,Routine,64.2,2025-08-18,168,True,0,0,8,1,34,17,0
REQ-000362,LOC-10,SVC-02,Routine,6.7,2025-08-18,218,True,0,0,8,1,34,17,0
REQ-000363,LOC-01,SVC-08,Priority,47.1,2025-08-18,72,True,0,0,8,1,34,17,0
REQ-000364,LOC-03,SVC-01,Routine,34.3,2025-08-18,168,True,0,0,8,1,34,17,0
REQ-000365,LOC-05,SVC-01,Routine,43.3,2025-08-18,168,True,0,0,8,1,34,17,0
REQ-000366,LOC-08,SVC-01,Routine,63.8,2025-08-18,218,True,0,0,8,1,34,17,0
REQ-000367,LOC-06,SVC-05,Urgent,36.3,2025-08-18,26,True,0,0,8,1,34,17,0
REQ-000369,LOC-10,SVC-01,Urgent,62.3,2025-08-18,31,True,0,0,8,1,34,17,0
REQ-000370,LOC-05,SVC-01,Routine,69.9,2025-08-18,168,True,0,0,8,1,34,17,0
REQ-000371,LOC-03,SVC-07,Routine,20.6,2025-08-18,168,True,0,0,8,1,34,17,0
REQ-000372,LOC-09,SVC-06,Urgent,61.5,2025-08-18,31,False,0,0,8,1,34,17,1
REQ-000373,LOC-08,SVC-03,Routine,33.0,2025-08-18,218,True,0,0,8,1,34,17,0
REQ-000374,LOC-05,SVC-09,Routine,19.6,2025-08-18,168,True,0,0,8,1,34,17,0
REQ-000375,LOC-09,SVC-05,Routine,11.2,2025-08-18,218,True,0,0,8,1,34,17,0
REQ-000376,LOC-07,SVC-08,Priority,9.8,2025-08-18,79,True,0,0,8,1,34,17,0
REQ-000378,LOC-09,SVC-09,Urgent,94.9,2025-08-19,31,False,1,0,8,1,34,18,1
REQ-000379,LOC-01,SVC-03,Priority,36.4,2025-08-19,72,True,1,0,8,1,34,18,0
REQ-000381,LOC-03,SVC-01,Routine,18.2,2025-08-19,168,True,1,0,8,1,34,18,0
REQ-000382,LOC-04,SVC-02,Routine,18.2,2025-08-19,168,True,1,0,8,1,34,18,0
REQ-000383,LOC-02,SVC-04,Routine,25.2,2025-08-19,168,True,1,0,8,1,34,18,0
REQ-000384,LOC-09,SVC-03,Routine,16.1,2025-08-19,218,True,1,0,8,1,34,18,0
REQ-000387,LOC-03,SVC-01,Priority,61.2,2025-08-19,72,True,1,0,8,1,34,18,0
REQ-000388,LOC-10,SVC-09,Routine,12.8,2025-08-19,218,True,1,0,8,1,34,18,0
REQ-000389,LOC-02,SVC-03,Priority,63.5,2025-08-19,72,True,1,0,8,1,34,18,0
REQ-000390,LOC-04,SVC-07,Routine,15.8,2025-08-19,168,True,1,0,8,1,34,18,0
REQ-000391,LOC-10,SVC-02,Urgent,68.9,2025-08-19,31,True,1,0,8,1,34,18,0
REQ-000392,LOC-10,SVC-01,Routine,28.6,2025-08-19,218,True,1,0,8,1,34,18,0
REQ-000393,LOC-04,SVC-03,Priority,63.1,2025-08-19,72,True,1,0,8,1,34,18,0
REQ-000395,LOC-02,SVC-07,Priority,63.5,2025-08-19,72,True,1,0,8,1,34,18,0
REQ-000396,LOC-01,SVC-01,Priority,47.4,2025-08-19,72,True,1,0,8,1,34,18,0
REQ-000397,LOC-07,SVC-02,Routine,31.9,2025-08-19,185,True,1,0,8,1,34,18,0
REQ-000398,LOC-07,SVC-02,Routine,10.3,2025-08-19,185,True,1,0,8,1,34,18,0
REQ-000399,LOC-09,SVC-07,Routine,12.9,2025-08-20,218,True,2,0,8,1,34,19,0
REQ-000401,LOC-04,SVC-05,Priority,9.2,2025-08-20,72,True,2,0,8,1,34,19,0
REQ-000402,LOC-06,SVC-01,Priority,14.2,2025-08-20,79,True,2,0,8,1,34,19,0
REQ-000403,LOC-08,SVC-01,Routine,19.2,2025-08-20,218,True,2,0,8,1,34,19,0
REQ-000404,LOC-10,SVC-06,Urgent,44.3,2025-08-20,31,True,2,0,8,1,34,19,0
REQ-000405,LOC-10,SVC-01,Routine,36.3,2025-08-20,218,True,2,0,8,1,34,19,0
REQ-000406,LOC-04,SVC-02,Routine,27.0,2025-08-20,168,True,2,0,8,1,34,19,0
REQ-000407,LOC-07,SVC-09,Emergency,91.6,2025-08-20,4,False,2,0,8,1,34,19,1
REQ-000408,LOC-02,SVC-07,Urgent,54.0,2025-08-20,24,False,2,0,8,1,34,19,1
REQ-000409,LOC-03,SVC-05,Priority,38.1,2025-08-20,72,True,2,0,8,1,34,19,0
REQ-000410,LOC-02,SVC-07,Routine,14.2,2025-08-20,168,True,2,0,8,1,34,19,0
REQ-000411,LOC-07,SVC-07,Routine,40.1,2025-08-20,185,True,2,0,8,1,34,19,0
REQ-000413,LOC-01,SVC-04,Priority,36.3,2025-08-20,72,True,2,0,8,1,34,19,0
REQ-000414,LOC-05,SVC-05,Priority,39.6,2025-08-20,72,True,2,0,8,1,34,19,0
REQ-000415,LOC-03,SVC-07,Routine,45.0,2025-08-20,168,True,2,0,8,1,34,19,0
REQ-000416,LOC-07,SVC-03,Routine,19.7,2025-08-20,185,True,2,0,8,1,34,19,0
REQ-000417,LOC-07,SVC-03,Routine,36.3,2025-08-20,185,True,2,0,8,1,34,19,0
REQ-000418,LOC-09,SVC-06,Urgent,25.5,2025-08-20,31,False,2,0,8,1,34,19,1
REQ-000419,LOC-05,SVC-06,Priority,37.0,2025-08-20,72,True,2,0,8,1,34,19,0
REQ-000420,LOC-06,SVC-01,Routine,32.8,2025-08-20,185,True,2,0,8,1,34,19,0
REQ-000421,LOC-07,SVC-01,Urgent,42.6,2025-08-20,26,False,2,0,8,1,34,19,1
REQ-000422,LOC-03,SVC-01,Routine,37.9,2025-08-20,168,True,2,0,8,1,34,19,0
REQ-000423,LOC-01,SVC-06,Routine,36.3,2025-08-20,168,True,2,0,8,1,34,19,0
REQ-000424,LOC-08,SVC-05,Priority,16.3,2025-08-20,94,True,2,0,8,1,34,19,0
REQ-000425,LOC-03,SVC-01,Routine,36.0,2025-08-20,168,True,2,0,8,1,34,19,0
REQ-000426,LOC-07,SVC-04,Priority,72.5,2025-08-20,79,True,2,0,8,1,34,19,0
REQ-000427,LOC-08,SVC-08,Routine,6.1,2025-08-21,218,True,3,0,8,1,34,20,0
REQ-000428,LOC-07,SVC-01,Routine,33.3,2025-08-21,185,True,3,0,8,1,34,20,0
REQ-000429,LOC-10,SVC-04,Routine,6.4,2025-08-21,218,True,3,0,8,1,34,20,0
REQ-000430,LOC-01,SVC-06,Routine,36.5,2025-08-21,168,True,3,0,8,1,34,20,0
REQ-000431,LOC-09,SVC-02,Routine,36.3,2025-08-21,218,True,3,0,8,1,34,20,0
REQ-000432,LOC-05,SVC-01,Priority,57.9,2025-08-21,72,True,3,0,8,1,34,20,0
REQ-000433,LOC-02,SVC-07,Priority,67.8,2025-08-21,72,True,3,0,8,1,34,20,0
REQ-000434,LOC-08,SVC-06,Routine,24.8,2025-08-21,218,True,3,0,8,1,34,20,0
REQ-000435,LOC-08,SVC-05,Urgent,36.3,2025-08-21,31,True,3,0,8,1,34,20,0
REQ-000436,LOC-10,SVC-05,Routine,12.8,2025-08-21,218,True,3,0,8,1,34,20,0
REQ-000437,LOC-06,SVC-06,Urgent,74.6,2025-08-21,26,True,3,0,8,1,34,20,0
REQ-000438,LOC-08,SVC-05,Routine,5.1,2025-08-21,218,True,3,0,8,1,34,20,0
REQ-000439,LOC-09,SVC-06,Priority,17.3,2025-08-21,94,True,3,0,8,1,34,20,0
REQ-000440,LOC-09,SVC-09,Urgent,75.4,2025-08-21,31,True,3,0,8,1,34,20,0
REQ-000441,LOC-03,SVC-05,Priority,29.6,2025-08-21,72,True,3,0,8,1,34,20,0
REQ-000442,LOC-03,SVC-05,Routine,20.2,2025-08-21,168,True,3,0,8,1,34,20,0
REQ-000444,LOC-06,SVC-03,Priority,65.4,2025-08-21,79,True,3,0,8,1,34,20,0
REQ-000445,LOC-02,SVC-05,Routine,24.0,2025-08-21,168,True,3,0,8,1,34,20,0
REQ-000447,LOC-04,SVC-07,Routine,10.5,2025-08-21,168,True,3,0,8,1,34,20,0
REQ-000448,LOC-08,SVC-06,Routine,34.7,2025-08-21,218,True,3,0,8,1,34,20,0
REQ-000450,LOC-08,SVC-05,Routine,15.8,2025-08-21,218,True,3,0,8,1,34,20,0
REQ-000451,LOC-05,SVC-06,Routine,32.9,2025-08-22,168,True,4,0,8,1,34,21,0
REQ-000452,LOC-06,SVC-01,Routine,13.8,2025-08-22,185,True,4,0,8,1,34,21,0
REQ-000453,LOC-01,SVC-06,Urgent,57.6,2025-08-22,24,True,4,0,8,1,34,21,0
REQ-000454,LOC-10,SVC-07,Routine,37.8,2025-08-22,218,True,4,0,8,1,34,21,0
REQ-000455,LOC-07,SVC-07,Routine,12.8,2025-08-22,185,True,4,0,8,1,34,21,0
REQ-000456,LOC-04,SVC-03,Routine,16.2,2025-08-22,168,True,4,0,8,1,34,21,0
REQ-000457,LOC-02,SVC-06,Priority,30.6,2025-08-22,72,True,4,0,8,1,34,21,0
REQ-000458,LOC-04,SVC-04,Routine,38.3,2025-08-22,168,True,4,0,8,1,34,21,0
REQ-000459,LOC-04,SVC-01,Urgent,68.1,2025-08-22,24,True,4,0,8,1,34,21,0
REQ-000460,LOC-01,SVC-04,Routine,47.6,2025-08-22,168,True,4,0,8,1,34,21,0
REQ-000461,LOC-08,SVC-08,Routine,11.9,2025-08-22,218,True,4,0,8,1,34,21,0
REQ-000462,LOC-07,SVC-07,Routine,34.9,2025-08-22,185,True,4,0,8,1,34,21,0
REQ-000463,LOC-06,SVC-07,Routine,7.9,2025-08-22,185,True,4,0,8,1,34,21,0
REQ-000465,LOC-06,SVC-07,Priority,61.5,2025-08-22,79,True,4,0,8,1,34,21,0
REQ-000466,LOC-07,SVC-02,Priority,75.2,2025-08-22,79,True,4,0,8,1,34,21,0
REQ-000467,LOC-10,SVC-01,Urgent,59.6,2025-08-22,31,False,4,0,8,1,34,21,1
REQ-000468,LOC-05,SVC-01,Priority,21.4,2025-08-22,72,True,4,0,8,1,34,21,0
REQ-000469,LOC-06,SVC-02,Urgent,59.9,2025-08-22,26,False,4,0,8,1,34,21,1
REQ-000470,LOC-02,SVC-08,Priority,59.7,2025-08-22,72,True,4,0,8,1,34,21,0
REQ-000471,LOC-03,SVC-01,Priority,8.4,2025-08-22,72,True,4,0,8,1,34,21,0
REQ-000472,LOC-02,SVC-01,Priority,63.3,2025-08-22,72,True,4,0,8,1,34,21,0
REQ-000473,LOC-10,SVC-03,Emergency,38.2,2025-08-22,5,False,4,0,8,1,34,21,1
REQ-000474,LOC-10,SVC-02,Priority,12.6,2025-08-22,94,True,4,0,8,1,34,21,0
REQ-000475,LOC-07,SVC-03,Priority,14.4,2025-08-23,79,True,5,1,8,1,34,22,0
REQ-000476,LOC-09,SVC-06,Routine,39.2,2025-08-23,218,True,5,1,8,1,34,22,0
REQ-000477,LOC-07,SVC-07,Routine,91.4,2025-08-23,185,True,5,1,8,1,34,22,0
REQ-000478,LOC-02,SVC-07,Priority,11.4,2025-08-23,72,True,5,1,8,1,34,22,0
REQ-000480,LOC-03,SVC-07,Routine,21.8,2025-08-23,168,True,5,1,8,1,34,22,0
REQ-000481,LOC-10,SVC-02,Priority,21.3,2025-08-23,94,True,5,1,8,1,34,22,0
REQ-000482,LOC-09,SVC-03,Priority,85.5,2025-08-23,94,True,5,1,8,1,34,22,0
REQ-000483,LOC-10,SVC-08,Priority,28.9,2025-08-23,94,True,5,1,8,1,34,22,0
REQ-000484,LOC-04,SVC-09,Priority,68.5,2025-08-23,72,True,5,1,8,1,34,22,0
REQ-000485,LOC-02,SVC-06,Routine,35.7,2025-08-23,168,True,5,1,8,1,34,22,0
REQ-000486,LOC-06,SVC-02,Routine,15.6,2025-08-23,185,True,5,1,8,1,34,22,0
REQ-000487,LOC-03,SVC-02,Routine,41.2,2025-08-24,168,True,6,1,8,1,34,23,0
REQ-000489,LOC-04,SVC-07,Routine,4.8,2025-08-24,168,True,6,1,8,1,34,23,0
REQ-000490,LOC-02,SVC-07,Urgent,70.2,2025-08-24,24,False,6,1,8,1,34,23,1
REQ-000491,LOC-03,SVC-03,Priority,35.3,2025-08-24,72,True,6,1,8,1,34,23,0
REQ-000492,LOC-02,SVC-03,Routine,14.9,2025-08-24,168,True,6,1,8,1,34,23,0
REQ-000493,LOC-01,SVC-08,Routine,46.0,2025-08-24,168,True,6,1,8,1,34,23,0
REQ-000494,LOC-06,SVC-07,Urgent,65.1,2025-08-24,26,False,6,1,8,1,34,23,1
REQ-000495,LOC-03,SVC-08,Routine,26.6,2025-08-24,168,True,6,1,8,1,34,23,0
REQ-000496,LOC-03,SVC-09,Urgent,42.1,2025-08-24,24,True,6,1,8,1,34,23,0
REQ-000497,LOC-09,SVC-01,Routine,37.9,2025-08-24,218,True,6,1,8,1,34,23,0
REQ-000498,LOC-02,SVC-05,Emergency,54.0,2025-08-25,4,False,0,0,8,1,35,24,1
REQ-000499,LOC-03,SVC-06,Routine,9.6,2025-08-25,168,True,0,0,8,1,35,24,0
REQ-000500,LOC-03,SVC-02,Routine,16.1,2025-08-25,168,True,0,0,8,1,35,24,0
REQ-000501,LOC-06,SVC-02,Routine,32.5,2025-08-25,185,True,0,0,8,1,35,24,0
REQ-000502,LOC-10,SVC-01,Routine,14.4,2025-08-25,218,True,0,0,8,1,35,24,0
REQ-000503,LOC-04,SVC-05,Routine,83.8,2025-08-25,168,True,0,0,8,1,35,24,0
REQ-000504,LOC-08,SVC-08,Routine,16.6,2025-08-25,218,True,0,0,8,1,35,24,0
REQ-000505,LOC-05,SVC-07,Routine,41.0,2025-08-25,168,True,0,0,8,1,35,24,0
REQ-000506,LOC-09,SVC-06,Urgent,16.0,2025-08-25,31,True,0,0,8,1,35,24,0
REQ-000507,LOC-04,SVC-01,Priority,18.8,2025-08-25,72,True,0,0,8,1,35,24,0
REQ-000508,LOC-08,SVC-04,Routine,36.4,2025-08-25,218,True,0,0,8,1,35,24,0
REQ-000509,LOC-05,SVC-02,Priority,65.3,2025-08-25,72,True,0,0,8,1,35,24,0
REQ-000510,LOC-06,SVC-09,Priority,19.4,2025-08-25,79,True,0,0,8,1,35,24,0
REQ-000511,LOC-09,SVC-09,Routine,4.5,2025-08-25,218,True,0,0,8,1,35,24,0
REQ-000512,LOC-07,SVC-05,Urgent,67.2,2025-08-25,26,True,0,0,8,1,35,24,0
REQ-000513,LOC-02,SVC-05,Urgent,60.1,2025-08-25,24,False,0,0,8,1,35,24,1
REQ-000514,LOC-06,SVC-01,Routine,9.5,2025-08-25,185,True,0,0,8,1,35,24,0
REQ-000515,LOC-09,SVC-09,Routine,49.5,2025-08-25,218,True,0,0,8,1,35,24,0
REQ-000516,LOC-07,SVC-01,Priority,69.5,2025-08-25,79,True,0,0,8,1,35,24,0
REQ-000517,LOC-05,SVC-07,Routine,13.7,2025-08-25,168,True,0,0,8,1,35,24,0
REQ-000518,LOC-03,SVC-04,Priority,47.0,2025-08-25,72,True,0,0,8,1,35,24,0
REQ-000519,LOC-10,SVC-07,Priority,25.5,2025-08-25,94,True,0,0,8,1,35,24,0
REQ-000520,LOC-03,SVC-02,Routine,13.2,2025-08-25,168,True,0,0,8,1,35,24,0
REQ-000521,LOC-02,SVC-06,Priority,17.7,2025-08-25,72,True,0,0,8,1,35,24,0
REQ-000522,LOC-02,SVC-02,Urgent,18.0,2025-08-25,24,False,0,0,8,1,35,24,1
REQ-000523,LOC-02,SVC-01,Priority,37.3,2025-08-25,72,True,0,0,8,1,35,24,0
REQ-000524,LOC-05,SVC-07,Routine,5.2,2025-08-25,168,True,0,0,8,1,35,24,0
REQ-000525,LOC-06,SVC-07,Priority,41.1,2025-08-25,79,True,0,0,8,1,35,24,0
REQ-000526,LOC-05,SVC-02,Urgent,66.8,2025-08-25,24,True,0,0,8,1,35,24,0
REQ-000527,LOC-09,SVC-02,Urgent,87.7,2025-08-25,31,True,0,0,8,1,35,24,0
REQ-000528,LOC-08,SVC-01,Routine,36.3,2025-08-26,218,True,1,0,8,1,35,25,0
REQ-000529,LOC-06,SVC-01,Routine,14.1,2025-08-26,185,True,1,0,8,1,35,25,0
REQ-000530,LOC-06,SVC-05,Priority,42.3,2025-08-26,79,True,1,0,8,1,35,25,0
REQ-000531,LOC-06,SVC-01,Urgent,49.4,2025-08-26,26,False,1,0,8,1,35,25,1
REQ-000534,LOC-04,SVC-04,Priority,14.6,2025-08-26,72,True,1,0,8,1,35,25,0
REQ-000535,LOC-07,SVC-06,Urgent,66.0,2025-08-26,26,True,1,0,8,1,35,25,0
REQ-000537,LOC-08,SVC-05,Routine,40.3,2025-08-26,218,True,1,0,8,1,35,25,0
REQ-000538,LOC-09,SVC-03,Routine,14.4,2025-08-26,218,True,1,0,8,1,35,25,0
REQ-000539,LOC-10,SVC-03,Routine,37.4,2025-08-26,218,True,1,0,8,1,35,25,0
REQ-000540,LOC-08,SVC-05,Routine,18.9,2025-08-26,218,True,1,0,8,1,35,25,0
REQ-000541,LOC-07,SVC-03,Priority,67.8,2025-08-26,79,True,1,0,8,1,35,25,0
REQ-000542,LOC-02,SVC-04,Urgent,36.2,2025-08-26,24,True,1,0,8,1,35,25,0
REQ-000543,LOC-01,SVC-04,Priority,72.6,2025-08-26,72,True,1,0,8,1,35,25,0
REQ-000544,LOC-01,SVC-03,Priority,64.7,2025-08-26,72,True,1,0,8,1,35,25,0
REQ-000545,LOC-01,SVC-02,Priority,39.6,2025-08-26,72,True,1,0,8,1,35,25,0
REQ-000546,LOC-10,SVC-01,Routine,8.8,2025-08-26,218,True,1,0,8,1,35,25,0
REQ-000547,LOC-04,SVC-02,Priority,56.9,2025-08-26,72,True,1,0,8,1,35,25,0
REQ-000548,LOC-04,SVC-01,Urgent,37.3,2025-08-26,24,True,1,0,8,1,35,25,0
REQ-000549,LOC-10,SVC-01,Emergency,65.6,2025-08-27,5,False,2,0,8,1,35,26,1
REQ-000550,LOC-07,SVC-01,Urgent,40.1,2025-08-27,26,False,2,0,8,1,35,26,1
REQ-000551,LOC-03,SVC-08,Urgent,15.0,2025-08-27,24,True,2,0,8,1,35,26,0
REQ-000552,LOC-06,SVC-08,Routine,44.0,2025-08-27,185,True,2,0,8,1,35,26,0
REQ-000553,LOC-07,SVC-08,Priority,67.6,2025-08-27,79,False,2,0,8,1,35,26,1
REQ-000554,LOC-02,SVC-01,Routine,52.5,2025-08-27,168,True,2,0,8,1,35,26,0
REQ-000555,LOC-05,SVC-01,Priority,29.2,2025-08-27,72,True,2,0,8,1,35,26,0
REQ-000556,LOC-01,SVC-06,Routine,13.5,2025-08-27,168,True,2,0,8,1,35,26,0
REQ-000557,LOC-03,SVC-01,Routine,8.8,2025-08-27,168,True,2,0,8,1,35,26,0
REQ-000558,LOC-04,SVC-08,Priority,67.2,2025-08-27,72,True,2,0,8,1,35,26,0
REQ-000559,LOC-07,SVC-01,Routine,32.6,2025-08-27,185,True,2,0,8,1,35,26,0
REQ-000560,LOC-01,SVC-07,Priority,36.3,2025-08-27,72,True,2,0,8,1,35,26,0
REQ-000561,LOC-07,SVC-03,Urgent,32.3,2025-08-27,26,False,2,0,8,1,35,26,1
REQ-000563,LOC-06,SVC-07,Routine,43.7,2025-08-27,185,True,2,0,8,1,35,26,0
REQ-000564,LOC-07,SVC-03,Priority,45.2,2025-08-27,79,True,2,0,8,1,35,26,0
REQ-000565,LOC-10,SVC-05,Routine,17.8,2025-08-27,218,True,2,0,8,1,35,26,0
REQ-000566,LOC-10,SVC-06,Priority,29.1,2025-08-27,94,True,2,0,8,1,35,26,0
REQ-000567,LOC-05,SVC-01,Priority,76.0,2025-08-27,72,True,2,0,8,1,35,26,0
REQ-000568,LOC-06,SVC-05,Priority,46.8,2025-08-27,79,True,2,0,8,1,35,26,0
REQ-000569,LOC-07,SVC-01,Routine,11.7,2025-08-27,185,True,2,0,8,1,35,26,0
REQ-000570,LOC-10,SVC-01,Routine,18.4,2025-08-27,218,True,2,0,8,1,35,26,0
REQ-000571,LOC-08,SVC-07,Routine,41.3,2025-08-27,218,True,2,0,8,1,35,26,0
REQ-000572,LOC-07,SVC-07,Routine,59.7,2025-08-27,185,True,2,0,8,1,35,26,0
REQ-000573,LOC-01,SVC-02,Routine,11.3,2025-08-27,168,True,2,0,8,1,35,26,0
REQ-000574,LOC-03,SVC-08,Routine,14.1,2025-08-27,168,True,2,0,8,1,35,26,0
REQ-000575,LOC-03,SVC-08,Routine,32.1,2025-08-27,168,True,2,0,8,1,35,26,0
REQ-000576,LOC-08,SVC-06,Routine,36.7,2025-08-28,218,True,3,0,8,1,35,27,0
REQ-000577,LOC-01,SVC-05,Priority,65.8,2025-08-28,72,True,3,0,8,1,35,27,0
REQ-000578,LOC-09,SVC-01,Priority,61.0,2025-08-28,94,True,3,0,8,1,35,27,0
REQ-000579,LOC-09,SVC-09,Urgent,89.6,2025-08-28,31,True,3,0,8,1,35,27,0
REQ-000580,LOC-04,SVC-01,Routine,68.6,2025-08-28,168,True,3,0,8,1,35,27,0
REQ-000581,LOC-10,SVC-05,Routine,11.0,2025-08-28,218,True,3,0,8,1,35,27,0
REQ-000582,LOC-02,SVC-07,Emergency,36.6,2025-08-28,4,False,3,0,8,1,35,27,1
REQ-000583,LOC-01,SVC-04,Routine,91.4,2025-08-28,168,True,3,0,8,1,35,27,0
REQ-000584,LOC-10,SVC-01,Routine,33.3,2025-08-28,218,True,3,0,8,1,35,27,0
REQ-000585,LOC-07,SVC-07,Routine,40.1,2025-08-28,185,True,3,0,8,1,35,27,0
REQ-000586,LOC-08,SVC-09,Priority,8.5,2025-08-28,94,True,3,0,8,1,35,27,0
REQ-000587,LOC-05,SVC-02,Emergency,37.3,2025-08-28,4,False,3,0,8,1,35,27,1
REQ-000588,LOC-05,SVC-02,Routine,1.0,2025-08-28,168,True,3,0,8,1,35,27,0
REQ-000590,LOC-03,SVC-07,Routine,12.5,2025-08-28,168,True,3,0,8,1,35,27,0
REQ-000591,LOC-09,SVC-08,Urgent,11.1,2025-08-28,31,True,3,0,8,1,35,27,0
REQ-000592,LOC-08,SVC-05,Routine,36.9,2025-08-28,218,True,3,0,8,1,35,27,0
REQ-000593,LOC-06,SVC-07,Priority,48.8,2025-08-28,79,True,3,0,8,1,35,27,0
REQ-000594,LOC-01,SVC-02,Priority,29.4,2025-08-28,72,True,3,0,8,1,35,27,0
REQ-000595,LOC-02,SVC-02,Routine,70.6,2025-08-28,168,True,3,0,8,1,35,27,0
REQ-000596,LOC-08,SVC-06,Priority,55.4,2025-08-28,94,True,3,0,8,1,35,27,0
REQ-000597,LOC-09,SVC-06,Emergency,29.4,2025-08-28,5,False,3,0,8,1,35,27,1
REQ-000598,LOC-05,SVC-06,Routine,39.7,2025-08-28,168,True,3,0,8,1,35,27,0
REQ-000599,LOC-09,SVC-01,Routine,7.6,2025-08-28,218,True,3,0,8,1,35,27,0
REQ-000600,LOC-06,SVC-08,Routine,7.9,2025-08-28,185,True,3,0,8,1,35,27,0
REQ-000602,LOC-01,SVC-05,Routine,64.9,2025-08-28,168,True,3,0,8,1,35,27,0
REQ-000603,LOC-07,SVC-09,Routine,32.1,2025-08-28,185,True,3,0,8,1,35,27,0
REQ-000604,LOC-03,SVC-04,Priority,13.7,2025-08-28,72,True,3,0,8,1,35,27,0
REQ-000605,LOC-08,SVC-07,Routine,37.2,2025-08-28,218,True,3,0,8,1,35,27,0
REQ-000606,LOC-07,SVC-04,Priority,67.2,2025-08-28,79,False,3,0,8,1,35,27,1
