appointment_id,location_id,service_type_id,scheduled_date,travel_minutes,override_flag,urgency,complexity_score,cancelled_label,day_of_week,is_weekend,month,is_winter,week_of_year,day_index
APT-000899,LOC-03,SVC-03,2025-09-17,19,False,Priority,36.3,1,2,0,9,0,38,47
APT-000910,LOC-06,SVC-03,2025-09-19,46,True,Routine,39.4,1,4,0,9,0,38,49
APT-000911,LOC-08,SVC-01,2025-09-19,56,False,Routine,19.7,1,4,0,9,0,38,49
APT-000920,LOC-08,SVC-06,2025-09-20,15,False,Priority,39.7,1,5,1,9,0,38,50
APT-000922,LOC-10,SVC-07,2025-09-21,8,False,Routine,33.5,1,6,1,9,0,38,51
APT-000923,LOC-01,SVC-01,2025-09-19,6,False,Routine,17.5,1,4,0,9,0,38,49
APT-000924,LOC-10,SVC-06,2025-09-19,3,False,Priority,60.2,1,4,0,9,0,38,49
APT-000926,LOC-02,SVC-08,2025-09-22,21,False,Routine,83.1,1,0,0,9,0,39,52
APT-000930,LOC-10,SVC-02,2025-09-19,20,False,Priority,36.3,1,4,0,9,0,38,49
APT-000932,LOC-02,SVC-04,2025-09-19,39,False,Urgent,63.6,1,4,0,9,0,38,49
APT-000935,LOC-09,SVC-01,2025-09-22,28,False,Routine,64.2,1,0,0,9,0,39,52
APT-000936,LOC-04,SVC-06,2025-09-19,19,False,Emergency,94.1,1,4,0,9,0,38,49
APT-000937,LOC-06,SVC-01,2025-09-19,9,False,Priority,36.3,1,4,0,9,0,38,49
APT-000948,LOC-04,SVC-03,2025-09-20,22,False,Routine,21.1,1,5,1,9,0,38,50
APT-000949,LOC-07,SVC-06,2025-09-22,46,False,Routine,8.4,1,0,0,9,0,39,52
APT-000951,LOC-10,SVC-05,2025-09-20,28,False,Routine,31.2,1,5,1,9,0,38,50
APT-000953,LOC-08,SVC-02,2025-09-21,17,False,Routine,17.2,1,6,1,9,0,38,51
APT-000955,LOC-04,SVC-05,2025-09-22,32,False,Routine,18.1,1,0,0,9,0,39,52
APT-000956,LOC-07,SVC-01,2025-09-22,41,False,Priority,36.0,1,0,0,9,0,39,52
APT-000957,LOC-03,SVC-09,2025-09-21,3,False,Routine,36.4,1,6,1,9,0,38,51
APT-000961,LOC-05,SVC-02,2025-09-24,17,True,Routine,40.1,1,2,0,9,0,39,54
APT-000964,LOC-08,SVC-04,2025-09-28,47,False,Routine,16.8,1,6,1,9,0,39,58
APT-000966,LOC-09,SVC-09,2025-09-26,3,False,Routine,54.5,1,4,0,9,0,39,56
APT-000970,LOC-09,SVC-02,2025-09-23,3,False,Urgent,81.1,1,1,0,9,0,39,53
APT-000972,LOC-07,SVC-09,2025-09-26,15,False,Routine,60.7,1,4,0,9,0,39,56
APT-000975,LOC-01,SVC-02,2025-09-23,24,False,Routine,48.5,1,1,0,9,0,39,53
APT-000983,LOC-06,SVC-08,2025-09-23,31,False,Routine,40.2,1,1,0,9,0,39,53
APT-000990,LOC-08,SVC-02,2025-09-24,12,False,Routine,14.3,1,2,0,9,0,39,54
APT-000995,LOC-01,SVC-04,2025-09-23,21,False,Routine,14.2,1,1,0,9,0,39,53
APT-000997,LOC-06,SVC-09,2025-09-24,4,False,Routine,33.0,1,2,0,9,0,39,54
APT-001000,LOC-04,SVC-02,2025-09-24,36,False,Priority,83.7,1,2,0,9,0,39,54
APT-001003,LOC-07,SVC-01,2025-09-25,51,False,Routine,62.8,1,3,0,9,0,39,55
APT-001006,LOC-07,SVC-02,2025-09-24,46,False,Priority,38.0,1,2,0,9,0,39,54
APT-001009,LOC-06,SVC-05,2025-09-29,26,False,Routine,36.6,1,0,0,9,0,40,59
APT-001010,LOC-03,SVC-03,2025-09-24,20,False,Priority,44.6,1,2,0,9,0,39,54
APT-001012,LOC-10,SVC-01,2025-09-24,11,False,Urgent,84.8,1,2,0,9,0,39,54
APT-001021,LOC-10,SVC-02,2025-09-24,13,False,Emergency,91.1,1,2,0,9,0,39,54
APT-001023,LOC-06,SVC-02,2025-09-27,41,False,Priority,48.7,1,5,1,9,0,39,57
APT-001024,LOC-07,SVC-01,2025-09-27,40,False,Routine,59.6,1,5,1,9,0,39,57
APT-001029,LOC-07,SVC-03,2025-09-25,20,False,Routine,29.3,1,3,0,9,0,39,55
APT-001030,LOC-06,SVC-05,2025-09-26,25,False,Priority,88.9,1,4,0,9,0,39,56
APT-001031,LOC-02,SVC-06,2025-09-25,3,False,Urgent,50.6,1,3,0,9,0,39,55
APT-001032,LOC-01,SVC-07,2025-09-26,37,False,Routine,9.7,1,4,0,9,0,39,56
APT-001034,LOC-04,SVC-07,2025-09-26,39,True,Routine,77.7,1,4,0,9,0,39,56
APT-001037,LOC-07,SVC-09,2025-09-26,49,False,Urgent,39.1,1,4,0,9,0,39,56
APT-001043,LOC-05,SVC-05,2025-09-26,41,False,Priority,38.1,1,4,0,9,0,39,56
APT-001045,LOC-10,SVC-05,2025-09-26,28,False,Routine,12.4,1,4,0,9,0,39,56
APT-001048,LOC-01,SVC-04,2025-09-27,19,False,Routine,45.2,1,5,1,9,0,39,57
APT-001057,LOC-05,SVC-09,2025-09-26,53,False,Priority,75.8,1,4,0,9,0,39,56
APT-001058,LOC-09,SVC-07,2025-09-28,51,False,Routine,33.3,1,6,1,9,0,39,58
APT-001059,LOC-10,SVC-01,2025-09-28,36,False,Urgent,94.0,1,6,1,9,0,39,58
APT-001061,LOC-02,SVC-04,2025-09-30,40,False,Routine,34.5,1,1,0,9,0,40,60
APT-001063,LOC-02,SVC-02,2025-09-30,30,False,Routine,58.2,1,1,0,9,0,40,60
APT-001067,LOC-08,SVC-04,2025-09-28,36,False,Routine,11.6,1,6,1,9,0,39,58
APT-001068,LOC-01,SVC-03,2025-09-29,28,False,Priority,29.5,1,0,0,9,0,40,59
APT-001069,LOC-03,SVC-03,2025-09-29,19,False,Routine,26.1,1,0,0,9,0,40,59
APT-001072,LOC-07,SVC-04,2025-09-29,43,False,Routine,16.7,1,0,0,9,0,40,59
APT-001073,LOC-05,SVC-03,2025-09-29,12,False,Urgent,60.6,1,0,0,9,0,40,59
APT-001074,LOC-08,SVC-04,2025-09-29,20,False,Urgent,38.3,1,0,0,9,0,40,59
APT-001076,LOC-07,SVC-05,2025-09-29,35,False,Routine,19.9,1,0,0,9,0,40,59
APT-001079,LOC-01,SVC-01,2025-10-01,22,False,Urgent,59.0,1,2,0,10,0,40,61
APT-001084,LOC-06,SVC-03,2025-09-30,34,False,Priority,24.6,1,1,0,9,0,40,60
APT-001086,LOC-10,SVC-01,2025-10-02,25,True,Priority,74.6,1,3,0,10,0,40,62
APT-001108,LOC-04,SVC-05,2025-10-01,18,True,Routine,32.9,1,2,0,10,0,40,61
APT-001118,LOC-09,SVC-09,2025-10-05,61,False,Routine,64.4,1,6,1,10,0,40,65
APT-001119,LOC-09,SVC-02,2025-10-03,16,False,Urgent,43.5,1,4,0,10,0,40,63
APT-001124,LOC-09,SVC-06,2025-10-02,17,False,Urgent,16.1,1,3,0,10,0,40,62
APT-001128,LOC-04,SVC-02,2025-10-03,33,False,Routine,36.3,1,4,0,10,0,40,63
APT-001129,LOC-03,SVC-07,2025-10-03,7,False,Routine,13.4,1,4,0,10,0,40,63
APT-001131,LOC-04,SVC-07,2025-10-02,16,False,Priority,24.0,1,3,0,10,0,40,62
APT-001147,LOC-06,SVC-02,2025-10-04,43,False,Priority,68.9,1,5,1,10,0,40,64
APT-001151,LOC-03,SVC-08,2025-10-04,20,False,Routine,15.8,1,5,1,10,0,40,64
APT-001152,LOC-01,SVC-01,2025-10-03,46,False,Priority,25.3,1,4,0,10,0,40,63
APT-001158,LOC-03,SVC-06,2025-10-05,15,False,Routine,18.2,1,6,1,10,0,40,65
APT-001159,LOC-06,SVC-03,2025-10-04,37,False,Routine,15.2,1,5,1,10,0,40,64
APT-001173,LOC-04,SVC-09,2025-10-05,32,False,Routine,13.6,1,6,1,10,0,40,65
APT-001176,LOC-04,SVC-01,2025-10-06,33,False,Priority,14.0,1,0,0,10,0,41,66
APT-001178,LOC-10,SVC-01,2025-10-06,11,False,Routine,17.2,1,0,0,10,0,41,66
APT-001180,LOC-03,SVC-05,2025-10-06,3,False,Priority,30.3,1,0,0,10,0,41,66
APT-001183,LOC-05,SVC-03,2025-10-06,19,False,Routine,19.5,1,0,0,10,0,41,66
APT-001197,LOC-09,SVC-02,2025-10-07,11,False,Routine,15.9,1,1,0,10,0,41,67
APT-001204,LOC-04,SVC-05,2025-10-08,26,False,Routine,24.9,1,2,0,10,0,41,68
APT-001209,LOC-08,SVC-02,2025-10-09,6,False,Routine,36.2,1,3,0,10,0,41,69
APT-001212,LOC-08,SVC-07,2025-10-11,31,False,Routine,39.9,1,5,1,10,0,41,71
APT-001213,LOC-09,SVC-02,2025-10-08,40,False,Routine,13.5,1,2,0,10,0,41,68
APT-001216,LOC-05,SVC-01,2025-10-08,39,False,Priority,35.7,1,2,0,10,0,41,68
APT-001217,LOC-08,SVC-08,2025-10-08,28,False,Routine,52.5,1,2,0,10,0,41,68
APT-001219,LOC-03,SVC-02,2025-10-10,22,False,Priority,71.1,1,4,0,10,0,41,70
APT-001220,LOC-03,SVC-05,2025-10-08,14,False,Routine,11.8,1,2,0,10,0,41,68
APT-001222,LOC-06,SVC-09,2025-10-11,17,False,Routine,61.7,1,5,1,10,0,41,71
APT-001224,LOC-02,SVC-02,2025-10-09,9,False,Routine,40.2,1,3,0,10,0,41,69
APT-001231,LOC-03,SVC-01,2025-10-09,36,False,Priority,14.4,1,3,0,10,0,41,69
APT-001232,LOC-07,SVC-06,2025-10-10,25,False,Routine,46.4,1,4,0,10,0,41,70
APT-001233,LOC-09,SVC-03,2025-10-10,12,True,Routine,34.1,1,4,0,10,0,41,70
APT-001236,LOC-07,SVC-02,2025-10-10,50,False,Routine,32.0,1,4,0,10,0,41,70
APT-001239,LOC-09,SVC-02,2025-10-10,26,False,Routine,13.8,1,4,0,10,0,41,70
APT-001242,LOC-03,SVC-01,2025-10-10,47,False,Routine,4.5,1,4,0,10,0,41,70
APT-001243,LOC-08,SVC-01,2025-10-09,26,False,Routine,45.1,1,3,0,10,0,41,69
APT-001244,LOC-03,SVC-08,2025-10-10,27,False,Routine,37.2,1,4,0,10,0,41,70
APT-001246,LOC-06,SVC-04,2025-10-18,48,False,Routine,49.1,1,5,1,10,0,42,78
APT-001254,LOC-06,SVC-06,2025-10-15,37,False,Routine,85.0,1,2,0,10,0,42,75
APT-001257,LOC-08,SVC-07,2025-10-11,7,False,Routine,57.5,1,5,1,10,0,41,71
APT-001258,LOC-08,SVC-03,2025-10-09,12,False,Priority,17.3,1,3,0,10,0,41,69
APT-001259,LOC-08,SVC-06,2025-10-09,25,False,Routine,10.7,1,3,0,10,0,41,69
APT-001260,LOC-05,SVC-01,2025-10-10,26,False,Routine,30.7,1,4,0,10,0,41,70
APT-001262,LOC-10,SVC-06,2025-10-15,36,False,Routine,28.6,1,2,0,10,0,42,75
APT-001265,LOC-02,SVC-05,2025-10-10,39,False,Priority,93.9,1,4,0,10,0,41,70
APT-001267,LOC-04,SVC-02,2025-10-10,3,False,Routine,57.6,1,4,0,10,0,41,70
APT-001269,LOC-03,SVC-03,2025-10-12,37,False,Priority,91.9,1,6,1,10,0,41,72
APT-001270,LOC-08,SVC-01,2025-10-10,36,False,Priority,8.6,1,4,0,10,0,41,70
APT-001271,LOC-06,SVC-05,2025-10-11,57,False,Routine,16.5,1,5,1,10,0,41,71
APT-001277,LOC-08,SVC-01,2025-10-10,18,False,Routine,13.7,1,4,0,10,0,41,70
APT-001283,LOC-09,SVC-02,2025-10-13,23,False,Priority,94.8,1,0,0,10,0,42,73
APT-001284,LOC-05,SVC-09,2025-10-12,29,False,Routine,46.3,1,6,1,10,0,41,72
APT-001292,LOC-01,SVC-09,2025-10-13,26,False,Routine,19.9,1,0,0,10,0,42,73
APT-001297,LOC-02,SVC-01,2025-10-13,24,False,Routine,17.5,1,0,0,10,0,42,73
APT-001304,LOC-06,SVC-04,2025-10-13,32,False,Routine,27.9,1,0,0,10,0,42,73
APT-001306,LOC-02,SVC-09,2025-10-13,14,False,Routine,17.5,1,0,0,10,0,42,73
APT-001309,LOC-06,SVC-09,2025-10-13,3,False,Routine,63.9,1,0,0,10,0,42,73
APT-001311,LOC-08,SVC-01,2025-10-14,37,False,Routine,45.0,1,1,0,10,0,42,74
APT-001312,LOC-07,SVC-02,2025-10-14,32,False,Routine,11.6,1,1,0,10,0,42,74
APT-001314,LOC-10,SVC-03,2025-10-16,17,False,Priority,59.0,1,3,0,10,0,42,76
APT-001315,LOC-08,SVC-02,2025-10-16,18,False,Routine,75.3,1,3,0,10,0,42,76
APT-001317,LOC-09,SVC-02,2025-10-16,39,False,Urgent,58.9,1,3,0,10,0,42,76
APT-001319,LOC-05,SVC-05,2025-10-14,17,False,Routine,38.9,1,1,0,10,0,42,74
APT-001321,LOC-03,SVC-05,2025-10-15,27,False,Routine,20.0,1,2,0,10,0,42,75
APT-001322,LOC-03,SVC-05,2025-10-15,24,False,Routine,34.6,1,2,0,10,0,42,75
APT-001323,LOC-05,SVC-02,2025-10-15,41,False,Routine,47.5,1,2,0,10,0,42,75
APT-001332,LOC-05,SVC-07,2025-10-15,26,False,Priority,64.3,1,2,0,10,0,42,75
APT-001344,LOC-08,SVC-02,2025-10-17,27,False,Priority,61.7,1,4,0,10,0,42,77
APT-001346,LOC-04,SVC-01,2025-10-16,47,False,Routine,11.2,1,3,0,10,0,42,76
APT-001349,LOC-10,SVC-02,2025-10-15,23,False,Routine,32.8,1,2,0,10,0,42,75
APT-001350,LOC-01,SVC-07,2025-10-17,12,False,Urgent,68.0,1,4,0,10,0,42,77
APT-001359,LOC-09,SVC-01,2025-10-16,18,False,Priority,36.3,1,3,0,10,0,42,76
APT-001363,LOC-09,SVC-05,2025-10-17,13,False,Routine,36.2,1,4,0,10,0,42,77
APT-001364,LOC-01,SVC-01,2025-10-18,3,False,Routine,81.9,1,5,1,10,0,42,78
APT-001370,LOC-04,SVC-05,2025-10-16,14,False,Routine,21.7,1,3,0,10,0,42,76
APT-001371,LOC-05,SVC-01,2025-10-16,38,False,Routine,73.8,1,3,0,10,0,42,76
APT-001373,LOC-08,SVC-01,2025-10-17,17,False,Priority,38.2,1,4,0,10,0,42,77
APT-001374,LOC-03,SVC-01,2025-10-17,24,False,Priority,20.2,1,4,0,10,0,42,77
APT-001375,LOC-02,SVC-03,2025-10-19,20,False,Routine,22.3,1,6,1,10,0,42,79
APT-001382,LOC-03,SVC-05,2025-10-17,23,False,Routine,15.6,1,4,0,10,0,42,77
APT-001383,LOC-07,SVC-01,2025-10-18,13,False,Priority,56.5,1,5,1,10,0,42,78
APT-001387,LOC-07,SVC-02,2025-10-18,50,False,Priority,24.3,1,5,1,10,0,42,78
APT-001390,LOC-08,SVC-02,2025-10-17,39,False,Urgent,8.3,1,4,0,10,0,42,77
APT-001393,LOC-10,SVC-02,2025-10-17,24,True,Priority,44.6,1,4,0,10,0,42,77
APT-001394,LOC-05,SVC-03,2025-10-17,17,False,Priority,64.5,1,4,0,10,0,42,77
APT-001395,LOC-03,SVC-05,2025-10-17,36,False,Priority,44.6,1,4,0,10,0,42,77
APT-001401,LOC-02,SVC-01,2025-10-19,32,False,Priority,71.3,1,6,1,10,0,42,79
APT-001402,LOC-08,SVC-01,2025-10-20,27,False,Priority,36.3,1,0,0,10,0,43,80
APT-001403,LOC-06,SVC-06,2025-10-19,31,False,Emergency,63.2,1,6,1,10,0,42,79
APT-001404,LOC-06,SVC-02,2025-10-21,19,False,Routine,20.6,1,1,0,10,0,43,81
APT-001412,LOC-09,SVC-05,2025-10-20,24,False,Routine,37.4,1,0,0,10,0,43,80
APT-001413,LOC-08,SVC-01,2025-10-21,45,False,Routine,20.7,1,1,0,10,0,43,81
APT-001415,LOC-03,SVC-05,2025-10-20,3,False,Priority,26.4,1,0,0,10,0,43,80
APT-001417,LOC-10,SVC-01,2025-10-20,50,False,Urgent,25.8,1,0,0,10,0,43,80
APT-001420,LOC-07,SVC-05,2025-10-21,34,False,Routine,23.9,1,1,0,10,0,43,81
APT-001422,LOC-07,SVC-06,2025-10-20,34,False,Emergency,37.6,1,0,0,10,0,43,80
APT-001423,LOC-06,SVC-05,2025-10-21,38,False,Routine,11.5,1,1,0,10,0,43,81
APT-001428,LOC-06,SVC-06,2025-10-20,39,False,Routine,64.4,1,0,0,10,0,43,80
APT-001433,LOC-08,SVC-01,2025-10-21,18,False,Routine,14.6,1,1,0,10,0,43,81
APT-001446,LOC-01,SVC-06,2025-10-21,28,False,Routine,38.5,1,1,0,10,0,43,81
APT-001447,LOC-03,SVC-02,2025-10-21,27,False,Routine,8.9,1,1,0,10,0,43,81
APT-001451,LOC-01,SVC-02,2025-10-22,20,False,Priority,48.0,1,2,0,10,0,43,82
APT-001454,LOC-03,SVC-07,2025-10-24,16,False,Routine,16.4,1,4,0,10,0,43,84
APT-001455,LOC-03,SVC-06,2025-10-22,27,False,Urgent,50.2,1,2,0,10,0,43,82
APT-001457,LOC-07,SVC-06,2025-10-22,63,False,Routine,15.1,1,2,0,10,0,43,82
APT-001465,LOC-03,SVC-06,2025-10-26,16,False,Routine,20.2,1,6,1,10,0,43,86
APT-001466,LOC-07,SVC-09,2025-10-27,12,False,Priority,42.3,1,0,0,10,0,44,87
APT-001471,LOC-05,SVC-06,2025-10-24,3,False,Routine,37.6,1,4,0,10,0,43,84
APT-001473,LOC-03,SVC-07,2025-10-24,20,False,Routine,20.0,1,4,0,10,0,43,84
APT-001474,LOC-04,SVC-01,2025-10-24,38,False,Priority,51.2,1,4,0,10,0,43,84
APT-001479,LOC-01,SVC-01,2025-10-24,29,False,Routine,14.8,1,4,0,10,0,43,84
APT-001480,LOC-02,SVC-06,2025-10-23,12,False,Routine,34.2,1,3,0,10,0,43,83
APT-001483,LOC-06,SVC-05,2025-10-24,16,False,Routine,13.5,1,4,0,10,0,43,84
APT-001486,LOC-09,SVC-09,2025-10-25,56,False,Priority,95.8,1,5,1,10,0,43,85
APT-001487,LOC-10,SVC-02,2025-10-26,11,False,Routine,27.0,1,6,1,10,0,43,86
APT-001488,LOC-08,SVC-02,2025-10-24,16,False,Priority,9.0,1,4,0,10,0,43,84
APT-001490,LOC-10,SVC-03,2025-10-24,55,True,Priority,42.7,1,4,0,10,0,43,84
APT-001495,LOC-07,SVC-02,2025-10-27,41,False,Routine,13.9,1,0,0,10,0,44,87
APT-001497,LOC-10,SVC-08,2025-10-25,59,False,Priority,42.6,1,5,1,10,0,43,85
APT-001510,LOC-07,SVC-06,2025-10-28,3,False,Routine,37.3,1,1,0,10,0,44,88
APT-001516,LOC-08,SVC-05,2025-10-26,45,False,Routine,23.8,1,6,1,10,0,43,86
APT-001517,LOC-02,SVC-06,2025-10-26,21,True,Priority,35.1,1,6,1,10,0,43,86
APT-001518,LOC-06,SVC-04,2025-10-26,40,False,Emergency,77.7,1,6,1,10,0,43,86
APT-001520,LOC-03,SVC-07,2025-10-26,25,False,Routine,3.7,1,6,1,10,0,43,86
APT-001521,LOC-01,SVC-03,2025-10-28,36,True,Routine,42.2,1,1,0,10,0,44,88
APT-001522,LOC-09,SVC-01,2025-10-27,33,False,Priority,36.5,1,0,0,10,0,44,87
APT-001525,LOC-01,SVC-08,2025-10-27,6,False,Routine,37.9,1,0,0,10,0,44,87
APT-001526,LOC-10,SVC-02,2025-10-28,36,False,Routine,37.2,1,1,0,10,0,44,88
APT-001530,LOC-05,SVC-01,2025-10-27,36,False,Routine,8.7,1,0,0,10,0,44,87
APT-001533,LOC-10,SVC-09,2025-10-27,24,False,Priority,20.3,1,0,0,10,0,44,87
APT-001542,LOC-10,SVC-03,2025-10-28,13,False,Priority,70.2,1,1,0,10,0,44,88
APT-001546,LOC-06,SVC-07,2025-10-29,39,False,Routine,24.4,1,2,0,10,0,44,89
APT-001547,LOC-04,SVC-02,2025-10-28,18,False,Routine,12.6,1,1,0,10,0,44,88
APT-001551,LOC-08,SVC-08,2025-10-28,32,False,Routine,23.3,1,1,0,10,0,44,88
APT-001564,LOC-03,SVC-06,2025-10-29,27,False,Priority,35.9,1,2,0,10,0,44,89
APT-001568,LOC-06,SVC-09,2025-11-03,38,False,Routine,35.7,1,0,0,11,0,45,94
APT-001570,LOC-03,SVC-07,2025-10-29,18,False,Routine,43.7,1,2,0,10,0,44,89
APT-001574,LOC-07,SVC-02,2025-11-01,37,False,Routine,10.5,1,5,1,11,0,44,92
APT-001579,LOC-02,SVC-09,2025-10-29,31,False,Routine,12.2,1,2,0,10,0,44,89
APT-001580,LOC-02,SVC-06,2025-10-29,32,False,Emergency,78.2,1,2,0,10,0,44,89
APT-001587,LOC-09,SVC-08,2025-10-31,55,False,Routine,72.1,1,4,0,10,0,44,91
APT-001590,LOC-04,SVC-02,2025-10-31,8,False,Routine,47.7,1,4,0,10,0,44,91
APT-001594,LOC-01,SVC-05,2025-10-30,12,False,Routine,32.5,1,3,0,10,0,44,90
APT-001596,LOC-10,SVC-02,2025-10-31,53,False,Priority,18.5,1,4,0,10,0,44,91
APT-001598,LOC-06,SVC-04,2025-10-30,37,False,Routine,10.8,1,3,0,10,0,44,90
APT-001600,LOC-07,SVC-07,2025-11-03,34,False,Routine,76.5,1,0,0,11,0,45,94
APT-001601,LOC-08,SVC-05,2025-10-30,39,False,Routine,22.5,1,3,0,10,0,44,90
APT-001602,LOC-01,SVC-09,2025-10-31,9,False,Urgent,92.8,1,4,0,10,0,44,91
APT-001605,LOC-05,SVC-02,2025-10-31,14,False,Priority,32.5,1,4,0,10,0,44,91
APT-001611,LOC-01,SVC-01,2025-11-02,13,False,Routine,66.2,1,6,1,11,0,44,93
APT-001618,LOC-05,SVC-04,2025-11-01,20,False,Routine,33.4,1,5,1,11,0,44,92
APT-001619,LOC-08,SVC-06,2025-10-31,45,False,Urgent,69.4,1,4,0,10,0,44,91
APT-001625,LOC-03,SVC-01,2025-11-03,3,False,Routine,72.9,1,0,0,11,0,45,94
APT-001630,LOC-01,SVC-01,2025-11-01,4,False,Routine,1.0,1,5,1,11,0,44,92
APT-001633,LOC-06,SVC-06,2025-11-03,39,True,Priority,38.2,1,0,0,11,0,45,94
APT-001634,LOC-01,SVC-01,2025-11-03,39,False,Routine,36.3,1,0,0,11,0,45,94
APT-001641,LOC-07,SVC-06,2025-11-03,31,False,Routine,38.3,1,0,0,11,0,45,94
APT-001644,LOC-03,SVC-02,2025-11-04,12,False,Routine,90.9,1,1,0,11,0,45,95
APT-001646,LOC-09,SVC-01,2025-11-03,18,False,Urgent,56.6,1,0,0,11,0,45,94
APT-001648,LOC-08,SVC-05,2025-11-03,27,False,Priority,18.0,1,0,0,11,0,45,94
APT-001651,LOC-07,SVC-06,2025-11-04,63,False,Priority,20.4,1,1,0,11,0,45,95
APT-001653,LOC-10,SVC-07,2025-11-04,47,False,Routine,11.7,1,1,0,11,0,45,95
APT-001654,LOC-09,SVC-01,2025-11-04,40,False,Routine,38.8,1,1,0,11,0,45,95
APT-001655,LOC-06,SVC-09,2025-11-04,5,False,Routine,19.9,1,1,0,11,0,45,95
APT-001662,LOC-05,SVC-01,2025-11-03,12,True,Routine,41.8,1,0,0,11,0,45,94
APT-001669,LOC-06,SVC-04,2025-11-07,46,False,Routine,45.0,1,4,0,11,0,45,98
APT-001672,LOC-06,SVC-06,2025-11-04,24,True,Priority,17.9,1,1,0,11,0,45,95
APT-001679,LOC-07,SVC-01,2025-11-06,3,False,Routine,16.0,1,3,0,11,0,45,97
APT-001682,LOC-07,SVC-06,2025-11-05,3,False,Routine,14.5,1,2,0,11,0,45,96
APT-001685,LOC-01,SVC-07,2025-11-04,31,False,Priority,56.8,1,1,0,11,0,45,95
APT-001690,LOC-04,SVC-01,2025-11-05,19,False,Routine,16.4,1,2,0,11,0,45,96
APT-001692,LOC-01,SVC-02,2025-11-05,36,False,Routine,5.2,1,2,0,11,0,45,96
APT-001693,LOC-09,SVC-06,2025-11-06,42,False,Priority,88.0,1,3,0,11,0,45,97
APT-001697,LOC-04,SVC-05,2025-11-07,11,False,Routine,22.7,1,4,0,11,0,45,98
APT-001706,LOC-04,SVC-06,2025-11-06,26,False,Routine,10.9,1,3,0,11,0,45,97
APT-001712,LOC-04,SVC-03,2025-11-08,21,False,Routine,10.5,1,5,1,11,0,45,99
APT-001717,LOC-03,SVC-06,2025-11-10,21,False,Routine,14.2,1,0,0,11,0,46,101
APT-001719,LOC-04,SVC-03,2025-11-06,41,False,Routine,17.5,1,3,0,11,0,45,97
APT-001720,LOC-04,SVC-03,2025-11-09,36,False,Routine,25.1,1,6,1,11,0,45,100
APT-001723,LOC-04,SVC-01,2025-11-07,3,False,Routine,12.7,1,4,0,11,0,45,98
APT-001725,LOC-04,SVC-02,2025-11-07,23,False,Urgent,86.1,1,4,0,11,0,45,98
APT-001739,LOC-06,SVC-05,2025-11-08,49,False,Priority,41.2,1,5,1,11,0,45,99
APT-001744,LOC-08,SVC-04,2025-11-08,3,False,Routine,24.3,1,5,1,11,0,45,99
APT-001750,LOC-03,SVC-08,2025-11-12,17,False,Routine,41.4,1,2,0,11,0,46,103
APT-001752,LOC-07,SVC-07,2025-11-10,46,False,Routine,13.5,1,0,0,11,0,46,101
APT-001754,LOC-10,SVC-06,2025-11-11,32,False,Routine,46.2,1,1,0,11,0,46,102
APT-001760,LOC-04,SVC-01,2025-11-11,26,False,Priority,16.7,1,1,0,11,0,46,102
APT-001769,LOC-02,SVC-01,2025-11-10,26,False,Priority,8.0,1,0,0,11,0,46,101
APT-001771,LOC-08,SVC-01,2025-11-11,3,False,Routine,36.3,1,1,0,11,0,46,102
APT-001774,LOC-03,SVC-01,2025-11-12,3,False,Routine,65.7,1,2,0,11,0,46,103
APT-001775,LOC-10,SVC-01,2025-11-15,3,False,Routine,46.8,1,5,1,11,0,46,106
APT-001779,LOC-03,SVC-02,2025-11-11,35,False,Routine,8.3,1,1,0,11,0,46,102
APT-001781,LOC-02,SVC-06,2025-11-12,13,False,Routine,43.7,1,2,0,11,0,46,103
APT-001786,LOC-09,SVC-02,2025-11-11,31,False,Routine,77.3,1,1,0,11,0,46,102
APT-001792,LOC-05,SVC-01,2025-11-12,12,False,Routine,43.2,1,2,0,11,0,46,103
APT-001799,LOC-06,SVC-04,2025-11-12,19,False,Priority,32.4,1,2,0,11,0,46,103
APT-001800,LOC-02,SVC-02,2025-11-13,31,False,Routine,30.3,1,3,0,11,0,46,104
APT-001801,LOC-01,SVC-02,2025-11-12,38,False,Urgent,29.5,1,2,0,11,0,46,103
APT-001802,LOC-03,SVC-06,2025-11-12,21,False,Routine,20.3,1,2,0,11,0,46,103
APT-001805,LOC-06,SVC-03,2025-11-13,38,False,Routine,18.4,1,3,0,11,0,46,104
APT-001807,LOC-03,SVC-07,2025-11-14,19,False,Routine,42.2,1,4,0,11,0,46,105
APT-001812,LOC-01,SVC-03,2025-11-14,35,False,Priority,15.7,1,4,0,11,0,46,105
APT-001815,LOC-10,SVC-03,2025-11-15,49,False,Routine,36.3,1,5,1,11,0,46,106
APT-001818,LOC-08,SVC-07,2025-11-14,39,True,Routine,17.2,1,4,0,11,0,46,105
APT-001820,LOC-06,SVC-05,2025-11-13,35,False,Routine,2.3,1,3,0,11,0,46,104
APT-001822,LOC-07,SVC-02,2025-11-14,40,False,Routine,20.8,1,4,0,11,0,46,105
APT-001828,LOC-06,SVC-06,2025-11-14,44,False,Routine,26.2,1,4,0,11,0,46,105
APT-001833,LOC-08,SVC-02,2025-11-14,45,False,Priority,35.9,1,4,0,11,0,46,105
APT-001836,LOC-03,SVC-04,2025-11-14,17,False,Routine,38.7,1,4,0,11,0,46,105
APT-001839,LOC-01,SVC-07,2025-11-14,45,False,Routine,39.5,1,4,0,11,0,46,105
