request_id,client_id,service_type_id,location_id,requested_date,requested_by,urgency,complexity_score,requested_channel,status
REQ-000254,CLT-00063,SVC-05,LOC-01,2025-08-13,Family Member,Emergency,93.9,Portal,Completed
REQ-000255,CLT-00037,SVC-06,LOC-03,2025-08-13,Client,Priority,19.8,Portal,Completed
REQ-000256,CLT-00420,SVC-06,LOC-06,2025-08-13,Family Member,Urgent,70.1,Referral,Completed
REQ-000257,CLT-00036,SVC-02,LOC-10,2025-08-13,Family Member,Routine,12.9,Phone,Cancelled
REQ-000258,CLT-00123,SVC-04,LOC-09,2025-08-13,Family Member,Routine,65.6,Portal,Cancelled
REQ-000259,CLT-00456,SVC-02,LOC-03,2025-08-13,Client,Routine,65.0,Phone,Cancelled
REQ-000260,CLT-00382,SVC-01,LOC-06,2025-08-13,Case Manager,Routine,43.1,Portal,Scheduled
REQ-000261,CLT-00199,SVC-08,LOC-10,2025-08-13,Family Member,Routine,64.5,Case Manager,Completed
REQ-000262,CLT-00227,SVC-09,LOC-01,2025-08-13,Case Manager,Routine,17.9,Portal,Completed
REQ-000263,CLT-00382,SVC-01,LOC-06,2025-08-13,Family Member,Routine,38.9,Referral,Cancelled
REQ-000264,CLT-00372,SVC-07,LOC-09,2025-08-13,Client,Routine,36.9,Phone,Cancelled
REQ-000265,CLT-00302,SVC-08,LOC-02,2025-08-14,Family Member,Urgent,60.8,Phone,Completed
REQ-000266,CLT-00299,SVC-03,LOC-08,2025-08-14,Client,Priority,14.4,Portal,Completed
REQ-000267,CLT-00429,SVC-01,LOC-03,2025-08-14,Client,Routine,22.3,Portal,Completed
REQ-000268,CLT-00375,SVC-05,LOC-01,2025-08-14,Case Manager,Routine,62.1,Phone,Completed
REQ-000269,CLT-00139,SVC-02,LOC-02,2025-08-14,Family Member,Routine,31.5,Referral,Completed
REQ-000270,CLT-00244,SVC-06,LOC-01,2025-08-14,Family Member,Priority,43.6,Portal,Completed
REQ-000271,CLT-00311,SVC-06,LOC-10,2025-08-14,Client,Priority,41.0,Portal,Backlog
REQ-000272,CLT-00175,SVC-04,LOC-01,2025-08-14,Client,Routine,60.9,Referral,Cancelled
REQ-000273,CLT-00379,SVC-05,LOC-01,2025-08-14,GP / Clinician,Priority,68.4,Referral,Completed
REQ-000274,CLT-00455,SVC-01,LOC-04,2025-08-14,Family Member,Urgent,77.7,Case Manager,Completed
REQ-000275,CLT-00116,SVC-02,LOC-09,2025-08-14,Case Manager,Urgent,,Phone,Completed
REQ-000276,CLT-00479,SVC-01,LOC-10,2025-08-14,Case Manager,Routine,13.9,Referral,Backlog
REQ-000277,CLT-00400,SVC-01,LOC-10,2025-08-14,Client,Routine,13.4,Portal,Cancelled
REQ-000278,CLT-00153,SVC-07,LOC-02,2025-08-14,Client,Priority,17.7,Portal,Completed
REQ-000279,CLT-00268,SVC-04,LOC-04,2025-08-14,Client,Routine,21.5,Phone,Completed
REQ-000280,CLT-00071,SVC-08,LOC-02,2025-08-14,Case Manager,Routine,62.8,Case Manager,Completed
REQ-000281,CLT-00488,SVC-08,LOC-02,2025-08-14,Client,Routine,36.2,Portal,Scheduled
REQ-000282,CLT-00295,SVC-07,LOC-05,2025-08-14,Case Manager,Routine,58.6,Referral,Cancelled
REQ-000283,CLT-00091,SVC-02,LOC-04,2025-08-14,Family Member,Urgent,12.7,Phone,Completed
REQ-000284,CLT-00506,SVC-07,LOC-08,2025-08-14,Client,Routine,11.0,Referral,Completed
REQ-000285,CLT-00434,SVC-05,LOC-01,2025-08-14,Client,Priority,13.2,Portal,Cancelled
REQ-000286,CLT-00126,SVC-01,LOC-05,2025-08-14,Client,Priority,16.5,Phone,Cancelled
REQ-000287,CLT-00512,SVC-03,LOC-09,2025-08-14,Client,Priority,47.5,Portal,Completed
REQ-000288,CLT-00403,SVC-01,LOC-08,2025-08-14,Family Member,Urgent,69.9,Case Manager,Backlog
REQ-000289,CLT-00315,SVC-02,LOC-06,2025-08-14,Case Manager,Routine,27.7,Portal,Cancelled
REQ-000290,CLT-00478,SVC-07,LOC-08,2025-08-14,Client,Routine,23.6,Portal,Completed
REQ-000291,CLT-00445,SVC-05,LOC-02,2025-08-14,Case Manager,Urgent,85.4,Phone,Completed
REQ-000292,CLT-00307,SVC-07,LOC-03,2025-08-14,Client,Urgent,6.4,Referral,Completed
REQ-000293,CLT-00140,SVC-02,LOC-02,2025-08-14,Case Manager,Routine,78.4,Phone,Cancelled
REQ-000294,CLT-00398,SVC-08,LOC-03,2025-08-14,GP / Clinician,Routine,33.2,Portal,Cancelled
REQ-000295,CLT-00311,SVC-05,LOC-10,2025-08-14,GP / Clinician,Priority,33.8,Phone,Cancelled
REQ-000296,CLT-00436,SVC-09,LOC-06,2025-08-14,Family Member,Routine,26.6,Phone,Cancelled
REQ-000297,CLT-00505,SVC-05,LOC-07,2025-08-14,Case Manager,Urgent,91.6,Referral,Cancelled
REQ-000298,CLT-00041,SVC-02,LOC-07,2025-08-14,Family Member,Priority,75.7,Referral,Cancelled
REQ-000299,CLT-00031,SVC-07,LOC-02,2025-08-15,Client,Routine,8.6,Phone,Backlog
REQ-000300,CLT-00232,SVC-02,LOC-02,2025-08-15,Client,Urgent,40.1,Phone,Cancelled
REQ-000301,CLT-00284,SVC-08,LOC-08,2025-08-15,Client,Routine,13.3,Portal,Cancelled
REQ-000302,CLT-00125,SVC-07,LOC-06,2025-08-15,Client,Routine,9.1,Referral,Completed
REQ-000303,CLT-00091,SVC-06,LOC-04,2025-08-15,Client,Routine,24.3,Phone,Backlog
REQ-000304,CLT-00400,SVC-01,LOC-10,2025-08-15,Family Member,Routine,8.9,Referral,Backlog
REQ-000305,CLT-00417,SVC-05,LOC-10,2025-08-15,Client,Routine,40.8,Referral,Completed
REQ-000306,CLT-00018,SVC-01,LOC-01,2025-08-15,Case Manager,Urgent,69.2,Phone,Completed
REQ-000307,CLT-00173,SVC-01,LOC-10,2025-08-15,Family Member,Urgent,84.3,Phone,Scheduled
REQ-000308,CLT-00361,SVC-03,LOC-02,2025-08-15,Case Manager,Routine,67.4,Phone,Completed
REQ-000309,CLT-00445,SVC-07,LOC-02,2025-08-15,Case Manager,Urgent,80.5,Referral,Completed
REQ-000310,CLT-00462,SVC-04,LOC-07,2025-08-15,Client,Routine,13.0,Portal,Completed
REQ-000311,CLT-00117,SVC-03,LOC-10,2025-08-15,Family Member,Routine,38.3,Case Manager,Backlog
REQ-000312,CLT-00222,SVC-02,LOC-01,2025-08-15,Family Member,Routine,39.0,Portal,Cancelled
REQ-000313,CLT-00332,SVC-08,LOC-06,2025-08-15,Case Manager,Urgent,99.0,Phone,Completed
REQ-000314,CLT-00203,SVC-01,LOC-01,2025-08-15,Family Member,Routine,44.0,Phone,Backlog
REQ-000315,CLT-00463,SVC-02,LOC-06,2025-08-15,Family Member,Routine,86.9,Phone,Cancelled
REQ-000316,CLT-00182,SVC-08,LOC-02,2025-08-15,Client,Priority,34.5,Case Manager,Completed
REQ-000317,CLT-00197,SVC-01,LOC-05,2025-08-15,GP / Clinician,Priority,,Referral,Completed
REQ-000318,CLT-00508,SVC-05,LOC-10,2025-08-15,Client,Emergency,28.6,Phone,Completed
REQ-000319,CLT-00156,SVC-03,LOC-07,2025-08-15,Client,Routine,37.3,Phone,Cancelled
REQ-000320,CLT-90000,SVC-03,LOC-01,2025-08-15,Client,Priority,42.2,Case Manager,Scheduled
REQ-000321,CLT-00135,SVC-02,LOC-04,2025-08-15,GP / Clinician,Routine,79.7,Referral,Cancelled
REQ-000322,CLT-00308,SVC-02,LOC-03,2025-08-16,Case Manager,Routine,17.7,Portal,Backlog
REQ-000323,CLT-00377,SVC-09,LOC-09,2025-08-16,Client,Routine,27.1,Phone,Completed
REQ-000324,CLT-00407,SVC-04,LOC-01,2025-08-16,Client,Priority,15.0,Phone,Completed
REQ-000325,CLT-00398,SVC-02,LOC-03,2025-08-16,Family Member,Priority,35.8,Referral,Cancelled
REQ-000326,CLT-00449,SVC-04,LOC-08,2025-08-16,Client,Routine,16.0,Referral,Cancelled
REQ-000327,CLT-00112,SVC-01,LOC-05,2025-08-16,Family Member,Routine,17.6,Portal,Cancelled
REQ-000328,CLT-00199,SVC-07,LOC-10,2025-08-16,Case Manager,Priority,81.2,Phone,Cancelled
REQ-000329,CLT-00391,SVC-01,LOC-05,2025-08-16,Client,Routine,7.1,Referral,Completed
REQ-000330,CLT-00216,SVC-09,LOC-04,2025-08-16,Family Member,Routine,13.1,Phone,Completed
REQ-000331,CLT-00240,SVC-08,LOC-09,2025-08-16,Client,Emergency,64.5,Referral,Completed
REQ-000332,CLT-00282,SVC-05,LOC-09,2025-08-16,Family Member,Routine,,Referral,Completed
REQ-000333,CLT-00067,SVC-01,LOC-08,2025-08-16,Client,Urgent,13.4,Phone,Completed
REQ-000334,CLT-00180,SVC-07,LOC-08,2025-08-16,Client,Priority,10.5,Phone,Completed
REQ-000335,CLT-00343,SVC-01,LOC-10,2025-08-17,Family Member,Urgent,79.4,Referral,Cancelled
REQ-000336,CLT-00014,SVC-03,LOC-02,2025-08-17,GP / Clinician,Urgent,61.9,Referral,Completed
REQ-000337,CLT-00245,SVC-08,LOC-01,2025-08-17,Client,Routine,21.2,Phone,Cancelled
REQ-000338,CLT-00216,SVC-01,LOC-04,2025-08-17,Family Member,Routine,19.3,Phone,Completed
REQ-000339,CLT-00273,SVC-02,LOC-08,2025-08-17,Client,Emergency,2.2,Referral,Completed
REQ-000340,CLT-00158,SVC-01,LOC-09,2025-08-17,Client,Routine,17.4,Portal,Completed
REQ-000341,CLT-00134,SVC-04,LOC-04,2025-08-17,Client,Urgent,64.6,Phone,Completed
REQ-000342,CLT-00122,SVC-02,LOC-07,2025-08-17,Client,Routine,47.8,Phone,Cancelled
REQ-000343,CLT-00381,SVC-09,LOC-03,2025-08-17,Family Member,Routine,65.8,Phone,Backlog
REQ-000344,CLT-00392,SVC-07,LOC-04,2025-08-17,Client,Priority,15.0,Portal,Completed
REQ-000345,CLT-00508,SVC-04,LOC-10,2025-08-17,Client,Routine,38.0,Portal,Completed
REQ-000346,CLT-00431,SVC-08,LOC-07,2025-08-17,GP / Clinician,Priority,61.9,Referral,Cancelled
REQ-000347,CLT-00418,SVC-03,LOC-01,2025-08-17,Client,Priority,24.4,Case Manager,Cancelled
REQ-000348,CLT-00183,SVC-05,LOC-08,2025-08-17,Client,Routine,9.5,Portal,Completed
REQ-000349,CLT-00430,SVC-05,LOC-01,2025-08-18,Client,Priority,45.0,Referral,Backlog
REQ-000350,CLT-00303,SVC-05,LOC-06,2025-08-18,Family Member,Routine,8.9,Portal,Scheduled
REQ-000351,CLT-00476,SVC-05,LOC-03,2025-08-18,Client,Routine,22.1,Phone,Cancelled
REQ-000352,CLT-00108,SVC-09,LOC-09,2025-08-18,Client,Routine,7.8,Case Manager,Cancelled
REQ-000353,CLT-00085,SVC-08,LOC-10,2025-08-18,Family Member,Routine,5.7,Phone,Cancelled
REQ-000354,CLT-00501,SVC-02,LOC-05,2025-08-18,Client,Urgent,59.0,Portal,Cancelled
REQ-000355,CLT-00236,SVC-08,LOC-04,2025-08-18,Client,Routine,12.3,Phone,Completed
REQ-000356,CLT-00363,SVC-01,LOC-01,2025-08-18,Family Member,Routine,8.4,Portal,Cancelled
REQ-000357,CLT-00073,SVC-02,LOC-10,2025-08-18,GP / Clinician,Priority,60.2,Phone,Backlog
REQ-000358,CLT-00223,SVC-09,LOC-04,2025-08-18,GP / Clinician,Priority,43.1,Phone,Completed
REQ-000359,CLT-00174,SVC-01,LOC-06,2025-08-18,Client,Emergency,30.9,Case Manager,Backlog
REQ-000360,CLT-00294,SVC-08,LOC-04,2025-08-18,Client,Urgent,17.2,Case Manager,Completed
REQ-000361,CLT-00302,SVC-05,LOC-02,2025-08-18,Client,Routine,64.2,Phone,Completed
REQ-000362,CLT-00400,SVC-02,LOC-10,2025-08-18,Family Member,Routine,6.7,Portal,Completed
REQ-000363,CLT-00244,SVC-08,LOC-01,2025-08-18,Client,Priority,47.1,Case Manager,Completed
REQ-000364,CLT-00465,SVC-01,LOC-03,2025-08-18,Family Member,Routine,34.3,Portal,Completed
REQ-000365,CLT-00248,SVC-01,LOC-05,2025-08-18,Client,Routine,43.3,Phone,Cancelled
REQ-000366,CLT-00007,SVC-01,LOC-08,2025-08-18,Client,Routine,63.8,Referral,Completed
REQ-000367,CLT-00324,SVC-05,LOC-06,2025-08-18,Client,Urgent,,Phone,Completed
REQ-000368,CLT-00512,SVC-02,LOC-09,2025-08-18,Family Member,Routine,38.5,Phone,Completed
REQ-000369,CLT-00073,SVC-01,LOC-10,2025-08-18,Case Manager,Urgent,62.3,Phone,Completed
REQ-000370,CLT-00253,SVC-01,LOC-05,2025-08-18,Client,Routine,69.9,Phone,Completed
REQ-000371,CLT-00476,SVC-07,LOC-03,2025-08-18,Family Member,Routine,20.6,Portal,Completed
REQ-000372,CLT-00441,SVC-06,LOC-09,2025-08-18,Case Manager,Urgent,61.5,Portal,Completed
REQ-000373,CLT-00177,SVC-03,LOC-08,2025-08-18,Client,Routine,33.0,Phone,Completed
REQ-000374,CLT-00111,SVC-09,LOC-05,2025-08-18,Client,Routine,19.6,Portal,Completed
REQ-000375,CLT-00163,SVC-05,LOC-09,2025-08-18,Client,Routine,11.2,Phone,Cancelled
REQ-000376,CLT-00157,SVC-08,LOC-07,2025-08-18,Client,Priority,9.8,Portal,Cancelled
REQ-000377,CLT-00329,SVC-05,LOC-08,2025-08-19,Client,Routine,35.2,Referral,Backlog
REQ-000378,CLT-00116,SVC-09,LOC-09,2025-08-19,GP / Clinician,Urgent,94.9,Referral,Completed
REQ-000379,CLT-00430,SVC-03,LOC-01,2025-08-19,Client,Priority,36.4,Phone,Completed
REQ-000380,CLT-00056,SVC-03,LOC-07,2025-08-19,Client,Urgent,71.2,Portal,Backlog
REQ-000381,CLT-00308,SVC-01,LOC-03,2025-08-19,Family Member,Routine,18.2,Phone,Completed
REQ-000382,CLT-00091,SVC-02,LOC-04,2025-08-19,Client,Routine,18.2,Referral,Cancelled
REQ-000383,CLT-00492,SVC-04,LOC-02,2025-08-19,Case Manager,Routine,25.2,Case Manager,Completed
REQ-000384,CLT-00207,SVC-03,LOC-09,2025-08-19,GP / Clinician,Routine,16.1,Portal,Completed
REQ-000385,CLT-00113,SVC-09,LOC-05,2025-08-19,Case Manager,Urgent,94.9,Referral,Backlog
REQ-000386,CLT-00093,SVC-04,LOC-06,2025-08-19,Client,Routine,25.4,Phone,Backlog
REQ-000387,CLT-00352,SVC-01,LOC-03,2025-08-19,Case Manager,Priority,61.2,Phone,Completed
REQ-000388,CLT-00062,SVC-09,LOC-10,2025-08-19,Case Manager,Routine,12.8,Phone,Completed
REQ-000389,CLT-00071,SVC-03,LOC-02,2025-08-19,Client,Priority,63.5,Portal,Completed
REQ-000390,CLT-00216,SVC-07,LOC-04,2025-08-19,Client,Routine,15.8,Phone,Completed
REQ-000391,CLT-00075,SVC-02,LOC-10,2025-08-19,Client,Urgent,68.9,Phone,Completed
REQ-000392,CLT-00260,SVC-01,LOC-10,2025-08-19,Family Member,Routine,28.6,Portal,Cancelled
REQ-000393,CLT-00366,SVC-03,LOC-04,2025-08-19,Family Member,Priority,63.1,Referral,Cancelled
REQ-000394,CLT-00027,SVC-09,LOC-03,2025-08-19,Client,Routine,38.5,Phone,Backlog
REQ-000395,CLT-00483,SVC-07,LOC-02,2025-08-19,Client,Priority,63.5,Portal,Completed
REQ-000396,CLT-00078,SVC-01,LOC-01,2025-08-19,Case Manager,Priority,47.4,Portal,Completed
REQ-000397,CLT-00133,SVC-02,LOC-07,2025-08-19,Client,Routine,31.9,Referral,Cancelled
REQ-000398,CLT-00323,SVC-02,LOC-07,2025-08-19,Client,Routine,10.3,Phone,Cancelled
REQ-000399,CLT-00207,SVC-07,LOC-09,2025-08-20,Client,Routine,12.9,Portal,Completed
REQ-000400,CLT-00407,SVC-01,LOC-01,2025-08-20,Client,Priority,14.7,Phone,Cancelled
REQ-000401,CLT-00024,SVC-05,LOC-04,2025-08-20,Client,Priority,9.2,Phone,Completed
REQ-000402,CLT-00217,SVC-01,LOC-06,2025-08-20,Client,Priority,14.2,Portal,Completed
REQ-000403,CLT-00449,SVC-01,LOC-08,2025-08-20,Case Manager,Routine,19.2,Portal,Completed
REQ-000404,CLT-00311,SVC-06,LOC-10,2025-08-20,Client,Urgent,44.3,Case Manager,Completed
REQ-000405,CLT-00050,SVC-01,LOC-10,2025-08-20,Client,Routine,,Referral,Cancelled
REQ-000406,CLT-00057,SVC-02,LOC-04,2025-08-20,Client,Routine,27.0,Phone,Scheduled
REQ-000407,CLT-00165,SVC-09,LOC-07,2025-08-20,Family Member,Emergency,91.6,Portal,Cancelled
REQ-000408,CLT-00410,SVC-07,LOC-02,2025-08-20,Client,Urgent,54.0,Phone,Completed
REQ-000409,CLT-00144,SVC-05,LOC-03,2025-08-20,Family Member,Priority,38.1,Phone,Completed
REQ-000410,CLT-00413,SVC-07,LOC-02,2025-08-20,Client,Routine,14.2,Case Manager,Completed
REQ-000411,CLT-00097,SVC-07,LOC-07,2025-08-20,GP / Clinician,Routine,40.1,Referral,Completed
REQ-000412,CLT-00354,SVC-03,LOC-07,2025-08-20,Family Member,Routine,18.2,Portal,Backlog
REQ-000413,CLT-00367,SVC-04,LOC-01,2025-08-20,Family Member,Priority,,Portal,Completed
REQ-000414,CLT-00272,SVC-05,LOC-05,2025-08-20,Client,Priority,39.6,Referral,Completed
REQ-000415,CLT-00428,SVC-07,LOC-03,2025-08-20,Family Member,Routine,45.0,Portal,Cancelled
REQ-000416,CLT-00243,SVC-03,LOC-07,2025-08-20,Client,Routine,19.7,Portal,Completed
REQ-000417,CLT-00312,SVC-03,LOC-07,2025-08-20,Case Manager,Routine,,Portal,Completed
REQ-000418,CLT-00006,SVC-06,LOC-09,2025-08-20,Client,Urgent,25.5,Phone,Completed
REQ-000419,CLT-00209,SVC-06,LOC-05,2025-08-20,Family Member,Priority,37.0,Referral,Cancelled
REQ-000420,CLT-00517,SVC-01,LOC-06,2025-08-20,Family Member,Routine,32.8,Phone,Cancelled
REQ-000421,CLT-00051,SVC-01,LOC-07,2025-08-20,GP / Clinician,Urgent,42.6,Phone,Completed
REQ-000422,CLT-00465,SVC-01,LOC-03,2025-08-20,Client,Routine,37.9,Referral,Completed
REQ-000423,CLT-00265,SVC-06,LOC-01,2025-08-20,Client,Routine,,Phone,Completed
REQ-000424,CLT-00074,SVC-05,LOC-08,2025-08-20,Client,Priority,16.3,Portal,Cancelled
REQ-000425,CLT-00283,SVC-01,LOC-03,2025-08-20,Client,Routine,36.0,Phone,Completed
REQ-000426,CLT-00415,SVC-04,LOC-07,2025-08-20,Client,Priority,72.5,Portal,Cancelled
REQ-000427,CLT-00292,SVC-08,LOC-08,2025-08-21,Family Member,Routine,6.1,Referral,Completed
REQ-000428,CLT-00159,SVC-01,LOC-07,2025-08-21,Family Member,Routine,33.3,Case Manager,Completed
REQ-000429,CLT-00353,SVC-04,LOC-10,2025-08-21,Client,Routine,6.4,Phone,Completed
REQ-000430,CLT-00255,SVC-06,LOC-01,2025-08-21,Client,Routine,36.5,Portal,Cancelled
REQ-000431,CLT-00377,SVC-02,LOC-09,2025-08-21,Family Member,Routine,,Phone,Cancelled
REQ-000432,CLT-00169,SVC-01,LOC-05,2025-08-21,Client,Priority,57.9,Phone,Scheduled
REQ-000433,CLT-00275,SVC-07,LOC-02,2025-08-21,Client,Priority,67.8,Portal,Completed
REQ-000434,CLT-00127,SVC-06,LOC-08,2025-08-21,Family Member,Routine,24.8,Case Manager,Cancelled
REQ-000435,CLT-00281,SVC-05,LOC-08,2025-08-21,Client,Urgent,,Portal,Completed
REQ-000436,CLT-00083,SVC-05,LOC-10,2025-08-21,Client,Routine,12.8,Phone,Cancelled
REQ-000437,CLT-00332,SVC-06,LOC-06,2025-08-21,GP / Clinician,Urgent,74.6,Case Manager,Completed
REQ-000438,CLT-00273,SVC-05,LOC-08,2025-08-21,Case Manager,Routine,5.1,Portal,Scheduled
REQ-000439,CLT-00163,SVC-06,LOC-09,2025-08-21,Family Member,Priority,17.3,Portal,Completed
REQ-000440,CLT-00220,SVC-09,LOC-09,2025-08-21,Case Manager,Urgent,75.4,Referral,Completed
REQ-000441,CLT-00264,SVC-05,LOC-03,2025-08-21,Family Member,Priority,29.6,Portal,Completed
REQ-000442,CLT-00328,SVC-05,LOC-03,2025-08-21,Client,Routine,20.2,Referral,Completed
REQ-000443,CLT-00409,SVC-07,LOC-03,2025-08-21,Case Manager,Emergency,90.3,Phone,Backlog
REQ-000444,CLT-00049,SVC-03,LOC-06,2025-08-21,Family Member,Priority,65.4,Phone,Completed
REQ-000445,CLT-00153,SVC-05,LOC-02,2025-08-21,Client,Routine,24.0,Portal,Cancelled
REQ-000446,CLT-00341,SVC-03,LOC-04,2025-08-21,Client,Routine,20.5,Referral,Backlog
REQ-000447,CLT-00392,SVC-07,LOC-04,2025-08-21,Client,Routine,10.5,Portal,Cancelled
REQ-000448,CLT-00192,SVC-06,LOC-08,2025-08-21,Case Manager,Routine,34.7,Referral,Cancelled
REQ-000449,CLT-00397,SVC-01,LOC-04,2025-08-21,Family Member,Priority,47.5,Referral,Backlog
REQ-000450,CLT-00292,SVC-05,LOC-08,2025-08-21,Family Member,Routine,15.8,Phone,Completed
REQ-000451,CLT-00164,SVC-06,LOC-05,2025-08-22,Family Member,Routine,32.9,Portal,Cancelled
REQ-000452,CLT-00316,SVC-01,LOC-06,2025-08-22,Client,Routine,13.8,Case Manager,Cancelled
REQ-000453,CLT-00218,SVC-06,LOC-01,2025-08-22,Case Manager,Urgent,57.6,Case Manager,Scheduled
REQ-000454,CLT-00048,SVC-07,LOC-10,2025-08-22,Case Manager,Routine,37.8,Case Manager,Completed
REQ-000455,CLT-00019,SVC-07,LOC-07,2025-08-22,Family Member,Routine,12.8,Portal,Cancelled
REQ-000456,CLT-00474,SVC-03,LOC-04,2025-08-22,Client,Routine,16.2,Phone,Cancelled
REQ-000457,CLT-00515,SVC-06,LOC-02,2025-08-22,Case Manager,Priority,30.6,Phone,Scheduled
REQ-000458,CLT-00223,SVC-04,LOC-04,2025-08-22,Family Member,Routine,38.3,Referral,Cancelled
REQ-000459,CLT-00001,SVC-01,LOC-04,2025-08-22,Client,Urgent,68.1,Case Manager,Completed
REQ-000460,CLT-00318,SVC-04,LOC-01,2025-08-22,Client,Routine,47.6,Phone,Completed
REQ-000461,CLT-00273,SVC-08,LOC-08,2025-08-22,Client,Routine,11.9,Referral,Cancelled
REQ-000462,CLT-00097,SVC-07,LOC-07,2025-08-22,Family Member,Routine,34.9,Phone,Completed
REQ-000463,CLT-00315,SVC-07,LOC-06,2025-08-22,Case Manager,Routine,7.9,Portal,Cancelled
REQ-000464,CLT-00065,SVC-08,LOC-08,2025-08-22,Client,Priority,18.9,Phone,Backlog
REQ-000465,CLT-00304,SVC-07,LOC-06,2025-08-22,Case Manager,Priority,61.5,Phone,Completed
REQ-000466,CLT-00090,SVC-02,LOC-07,2025-08-22,Case Manager,Priority,75.2,Case Manager,Completed
REQ-000467,CLT-00266,SVC-01,LOC-10,2025-08-22,GP / Clinician,Urgent,59.6,Case Manager,Completed
REQ-000468,CLT-00468,SVC-01,LOC-05,2025-08-22,Client,Priority,21.4,Portal,Completed
REQ-000469,CLT-00420,SVC-02,LOC-06,2025-08-22,Case Manager,Urgent,59.9,Portal,Cancelled
REQ-000470,CLT-00204,SVC-08,LOC-02,2025-08-22,Family Member,Priority,59.7,Portal,Completed
REQ-000471,CLT-00396,SVC-01,LOC-03,2025-08-22,Client,Priority,8.4,Case Manager,Completed
REQ-000472,CLT-00190,SVC-01,LOC-02,2025-08-22,Family Member,Priority,63.3,Case Manager,Completed
REQ-000473,CLT-00320,SVC-03,LOC-10,2025-08-22,Family Member,Emergency,38.2,Portal,Completed
REQ-000474,CLT-00393,SVC-02,LOC-10,2025-08-22,Client,Priority,12.6,Referral,Completed
REQ-000475,CLT-00461,SVC-03,LOC-07,2025-08-23,Client,Priority,14.4,Portal,Cancelled
REQ-000476,CLT-00249,SVC-06,LOC-09,2025-08-23,Case Manager,Routine,39.2,Phone,Completed
REQ-000477,CLT-00008,SVC-07,LOC-07,2025-08-23,GP / Clinician,Routine,91.4,Phone,Completed
REQ-000478,CLT-00031,SVC-07,LOC-02,2025-08-23,Family Member,Priority,11.4,Case Manager,Completed
REQ-000479,CLT-00188,SVC-03,LOC-02,2025-08-23,Client,Priority,27.8,Case Manager,Backlog
REQ-000480,CLT-00328,SVC-07,LOC-03,2025-08-23,Family Member,Routine,21.8,Case Manager,Completed
REQ-000481,CLT-00393,SVC-02,LOC-10,2025-08-23,Family Member,Priority,21.3,Phone,Completed
REQ-000482,CLT-00220,SVC-03,LOC-09,2025-08-23,GP / Clinician,Priority,85.5,Phone,Completed
REQ-000483,CLT-00239,SVC-08,LOC-10,2025-08-23,Client,Priority,28.9,Referral,Completed
REQ-000484,CLT-00491,SVC-09,LOC-04,2025-08-23,Client,Priority,68.5,Case Manager,Completed
REQ-000485,CLT-00425,SVC-06,LOC-02,2025-08-23,Family Member,Routine,35.7,Phone,Completed
REQ-000486,CLT-00436,SVC-02,LOC-06,2025-08-23,Client,Routine,15.6,Phone,Cancelled
REQ-000487,CLT-00502,SVC-02,LOC-03,2025-08-24,Case Manager,Routine,41.2,Referral,Completed
REQ-000488,CLT-00370,SVC-09,LOC-09,2025-08-24,Case Manager,Priority,,Portal,Backlog
REQ-000489,CLT-00310,SVC-07,LOC-04,2025-08-24,Client,Routine,4.8,Phone,Completed
REQ-000490,CLT-00410,SVC-07,LOC-02,2025-08-24,Family Member,Urgent,70.2,Referral,Completed
REQ-000491,CLT-00465,SVC-03,LOC-03,2025-08-24,Case Manager,Priority,35.3,Referral,Cancelled
REQ-000492,CLT-00198,SVC-03,LOC-02,2025-08-24,Client,Routine,14.9,Portal,Completed
REQ-000493,CLT-00386,SVC-08,LOC-01,2025-08-24,Case Manager,Routine,46.0,Phone,Cancelled
REQ-000494,CLT-00304,SVC-07,LOC-06,2025-08-24,GP / Clinician,Urgent,65.1,Referral,Completed
REQ-000495,CLT-00181,SVC-08,LOC-03,2025-08-24,Client,Routine,26.6,Phone,Completed
REQ-000496,CLT-00144,SVC-09,LOC-03,2025-08-24,Client,Urgent,42.1,Phone,Completed
REQ-000497,CLT-00516,SVC-01,LOC-09,2025-08-24,Client,Routine,37.9,Phone,Scheduled
REQ-000498,CLT-00270,SVC-05,LOC-02,2025-08-25,Case Manager,Emergency,54.0,Referral,Cancelled
REQ-000499,CLT-00291,SVC-06,LOC-03,2025-08-25,Client,Routine,9.6,Portal,Completed
REQ-000500,CLT-00387,SVC-02,LOC-03,2025-08-25,Client,Routine,16.1,Portal,Cancelled
REQ-000501,CLT-00298,SVC-02,LOC-06,2025-08-25,Case Manager,Routine,32.5,Phone,Cancelled
REQ-000502,CLT-00260,SVC-01,LOC-10,2025-08-25,Client,Routine,14.4,Portal,Cancelled
REQ-000503,CLT-00155,SVC-05,LOC-04,2025-08-25,Case Manager,Routine,83.8,Referral,Cancelled
REQ-000504,CLT-00299,SVC-08,LOC-08,2025-08-25,Client,Routine,16.6,Phone,Completed
REQ-000505,CLT-00248,SVC-07,LOC-05,2025-08-25,Case Manager,Routine,41.0,Phone,Cancelled
REQ-000506,CLT-00472,SVC-06,LOC-09,2025-08-25,Client,Urgent,16.0,Portal,Completed
REQ-000507,CLT-00236,SVC-01,LOC-04,2025-08-25,Client,Priority,18.8,Portal,Completed
REQ-000508,CLT-00115,SVC-04,LOC-08,2025-08-25,Client,Routine,36.4,Portal,Cancelled
