outcome_id,appointment_id,client_satisfaction_score,outcome_quality_score,incident_flag,incident_severity,goal_achieved_flag,follow_up_required_flag
OUT-000500,APT-000796,3.2,80.8,False,,True,False
OUT-000501,APT-000797,3.4,65.3,False,,True,False
OUT-000502,APT-000798,4.7,94.8,False,,True,True
OUT-000503,APT-000799,4.3,69.8,False,,True,False
OUT-000504,APT-000801,3.5,64.5,False,,True,False
OUT-000505,APT-000804,4.0,73.8,False,,True,False
OUT-000506,APT-000806,4.9,99.5,False,,True,False
OUT-000507,APT-000808,,93.5,False,,True,False
OUT-000508,APT-000809,3.1,100.0,False,,False,False
OUT-000509,APT-000810,3.8,85.8,False,,True,False
OUT-000510,APT-000812,4.3,88.1,False,,True,False
OUT-000511,APT-000813,4.0,70.0,False,,True,False
OUT-000512,APT-000814,4.2,97.8,False,,False,False
OUT-000513,APT-000815,3.8,100.0,False,,True,False
OUT-000514,APT-000816,4.3,90.9,False,,True,False
OUT-000515,APT-000817,4.9,84.7,False,,True,False
OUT-000516,APT-000820,3.6,99.0,False,,True,True
OUT-000517,APT-000821,3.9,70.5,False,,True,False
OUT-000518,APT-000824,5.0,97.7,False,,True,False
OUT-000519,APT-000827,4.0,86.7,False,,True,False
OUT-000520,APT-000828,,90.5,False,,True,False
OUT-000521,APT-000829,3.1,78.8,False,,False,False
OUT-000522,APT-000830,4.5,96.9,False,,False,False
OUT-000523,APT-000831,5.0,75.8,False,,True,False
OUT-000524,APT-000833,3.2,80.2,False,,True,False
OUT-000525,APT-000835,4.4,98.1,False,,True,True
OUT-000526,APT-000836,3.9,77.6,False,,True,False
OUT-000527,APT-000837,4.0,90.8,False,,True,False
OUT-000528,APT-000838,3.9,82.4,False,,False,True
OUT-000529,APT-000840,4.3,84.0,False,,True,True
OUT-000530,APT-000841,3.8,93.1,False,,True,False
OUT-000531,APT-000843,5.0,81.3,False,,False,True
OUT-000532,APT-000844,4.2,75.2,False,,True,True
OUT-000533,APT-000845,,71.9,False,,True,False
OUT-000534,APT-000846,,89.0,False,,True,False
OUT-000535,APT-000849,3.4,95.5,False,,False,False
OUT-000536,APT-000850,5.0,76.5,False,,True,False
OUT-000537,APT-000853,5.0,76.9,False,,True,False
OUT-000538,APT-000855,3.7,81.7,False,,True,False
OUT-000539,APT-000857,2.9,72.0,False,,True,False
OUT-000540,APT-000858,4.1,92.5,False,,True,False
OUT-000541,APT-000859,3.9,84.3,False,,False,False
OUT-000542,APT-000860,4.3,87.6,False,,True,False
OUT-000543,APT-000863,4.8,78.7,False,,True,False
OUT-000544,APT-000864,4.3,89.4,False,,True,False
OUT-000545,APT-000866,,83.8,False,,True,True
OUT-000546,APT-000868,4.5,76.0,False,,True,False
OUT-000547,APT-000869,4.5,86.5,False,,False,False
OUT-000548,APT-000872,3.9,71.1,False,,False,False
OUT-000549,APT-000874,3.7,90.5,False,,False,False
OUT-000550,APT-000876,4.1,58.4,False,,True,False
OUT-000551,APT-000877,5.0,77.1,False,,True,False
OUT-000552,APT-000880,,88.8,False,,True,False
OUT-000553,APT-000885,,95.9,False,,True,False
OUT-000554,APT-000887,4.1,82.1,False,,False,False
OUT-000555,APT-000888,2.3,73.7,False,,False,True
OUT-000556,APT-000891,4.5,89.3,False,,True,True
OUT-000557,APT-000892,4.1,86.0,False,,True,True
OUT-000558,APT-000894,3.4,100.0,False,,True,True
OUT-000559,APT-000895,3.3,72.7,False,,True,True
OUT-000560,APT-000897,3.9,81.4,False,,True,False
OUT-000561,APT-000900,4.4,77.6,False,,True,False
OUT-000562,APT-000901,5.0,79.1,False,,True,False
OUT-000563,APT-000902,4.2,86.9,False,,False,False
OUT-000564,APT-000903,3.4,75.6,False,,False,True
OUT-000565,APT-000904,4.8,100.0,False,,True,False
OUT-000566,APT-000905,4.2,85.4,False,,True,False
OUT-000567,APT-000906,4.4,95.4,False,,True,False
OUT-000568,APT-000907,3.6,80.2,False,,True,False
OUT-000569,APT-000908,4.4,78.4,False,,True,False
OUT-000570,APT-000909,4.9,83.7,False,,True,False
OUT-000571,APT-000912,4.9,78.1,False,,False,False
OUT-000572,APT-000913,3.5,65.8,False,,True,False
OUT-000573,APT-000914,4.1,96.2,False,,True,False
OUT-000574,APT-000915,3.0,97.1,False,,False,False
OUT-000575,APT-000916,5.0,94.8,False,,False,False
OUT-000576,APT-000919,,84.6,False,,True,False
OUT-000577,APT-000921,3.7,88.7,False,,True,False
OUT-000578,APT-000925,4.4,74.1,False,,True,False
OUT-000579,APT-000927,5.0,80.0,False,,False,False
OUT-000580,APT-000928,3.8,76.9,False,,True,False
OUT-000581,APT-000929,,90.9,False,,True,False
OUT-000582,APT-000933,3.9,86.5,False,,True,False
OUT-000583,APT-000934,4.6,74.7,False,,True,True
OUT-000584,APT-000938,3.4,69.1,False,,True,False
OUT-000585,APT-000939,4.6,85.4,False,,True,False
OUT-000586,APT-000941,4.1,88.2,False,,True,False
OUT-000587,APT-000942,4.2,74.7,False,,True,False
OUT-000588,APT-000943,,76.8,False,,True,False
OUT-000589,APT-000944,3.9,73.2,False,,False,True
OUT-000590,APT-000945,4.0,71.0,False,,True,False
OUT-000591,APT-000946,4.1,84.1,False,,True,False
OUT-000592,APT-000947,4.1,83.9,False,,True,False
OUT-000593,APT-000950,4.0,89.5,False,,True,False
OUT-000594,APT-000954,5.0,82.6,False,,True,False
OUT-000595,APT-000958,3.7,89.8,False,,True,False
OUT-000596,APT-000959,3.9,74.5,False,,True,False
OUT-000597,APT-000960,4.6,80.5,False,,True,True
OUT-000598,APT-000962,4.2,78.3,False,,True,True
OUT-000599,APT-000963,3.9,76.8,False,,True,False
OUT-000600,APT-000965,4.7,65.9,False,,True,True
OUT-000601,APT-000967,3.3,84.6,False,,True,False
OUT-000602,APT-000968,5.0,84.0,False,,True,False
OUT-000603,APT-000969,4.8,95.0,False,,True,True
OUT-000604,APT-000973,4.4,84.5,False,,True,True
OUT-000605,APT-000976,3.7,89.8,False,,True,False
OUT-000606,APT-000977,3.4,82.9,False,,True,False
OUT-000607,APT-000978,4.2,73.9,False,,True,False
OUT-000608,APT-000979,3.6,74.0,False,,True,False
OUT-000609,APT-000980,5.0,93.2,False,,True,False
OUT-000610,APT-000981,4.8,84.5,False,,True,True
OUT-000611,APT-000982,4.4,92.7,False,,True,False
OUT-000612,APT-000984,3.1,68.8,False,,False,True
OUT-000613,APT-000985,4.2,84.3,False,,True,False
OUT-000614,APT-000988,3.5,82.2,False,,True,False
OUT-000615,APT-000989,3.5,82.8,False,,True,True
OUT-000616,APT-000991,4.9,71.6,False,,True,True
OUT-000617,APT-000992,5.0,81.6,False,,False,True
OUT-000618,APT-000993,5.0,84.1,False,,True,True
OUT-000619,APT-000994,5.0,94.1,False,,False,False
OUT-000620,APT-000996,4.0,67.6,False,,True,False
OUT-000621,APT-000998,3.2,87.3,False,,True,True
OUT-000622,APT-000999,4.5,79.1,False,,True,False
OUT-000623,APT-001001,4.4,87.7,False,,True,True
OUT-000624,APT-001002,3.8,83.5,False,,False,False
OUT-000625,APT-001004,5.0,87.3,False,,False,False
OUT-000626,APT-001005,,91.5,False,,True,False
OUT-000627,APT-001007,4.4,95.7,False,,True,False
OUT-000628,APT-001008,3.8,77.4,False,,False,True
OUT-000629,APT-001011,4.6,84.4,False,,False,False
OUT-000630,APT-001013,2.7,100.0,False,,False,False
OUT-000631,APT-001014,4.0,91.5,False,,True,True
OUT-000632,APT-001015,3.4,75.4,False,,False,False
OUT-000633,APT-001016,3.7,82.3,False,,True,True
OUT-000634,APT-001017,3.6,98.4,False,,True,False
OUT-000635,APT-001018,5.0,78.7,False,,True,False
OUT-000636,APT-001019,,79.0,False,,True,True
OUT-000637,APT-001020,5.0,99.6,False,,True,False
OUT-000638,APT-001022,3.9,88.4,False,,True,True
OUT-000639,APT-001025,4.5,81.3,False,,False,False
OUT-000640,APT-001026,4.5,75.7,False,,False,True
OUT-000641,APT-001027,3.0,84.4,False,,False,False
OUT-000642,APT-001028,4.2,76.5,False,,True,False
OUT-000643,APT-001033,4.1,91.9,False,,True,False
OUT-000644,APT-001035,3.8,92.9,False,,True,False
OUT-000645,APT-001038,3.7,67.4,False,,True,False
OUT-000646,APT-001039,2.8,80.7,False,,True,False
OUT-000647,APT-001040,3.1,91.2,False,,True,False
OUT-000648,APT-001041,5.0,93.9,False,,False,False
OUT-000649,APT-001042,3.8,78.3,False,,True,False
OUT-000650,APT-001044,4.2,72.2,False,,True,True
OUT-000651,APT-001046,4.2,70.8,False,,True,False
OUT-000652,APT-001047,3.2,79.1,False,,True,False
OUT-000653,APT-001051,5.0,74.2,False,,True,True
OUT-000654,APT-001052,,86.1,False,,True,False
OUT-000655,APT-001053,5.0,84.9,False,,True,True
OUT-000656,APT-001054,4.9,76.9,False,,True,False
OUT-000657,APT-001055,3.7,68.5,False,,True,False
OUT-000658,APT-001056,4.8,69.7,False,,True,False
OUT-000659,APT-001060,4.4,74.7,False,,True,True
OUT-000660,APT-001062,4.3,92.7,False,,True,False
OUT-000661,APT-001064,4.0,78.7,False,,False,False
OUT-000662,APT-001065,3.7,86.2,False,,True,False
OUT-000663,APT-001070,4.2,76.5,False,,True,False
OUT-000664,APT-001071,,98.6,False,,True,False
OUT-000665,APT-001075,4.9,63.8,False,,True,False
OUT-000666,APT-001077,3.9,100.0,False,,True,False
OUT-000667,APT-001078,4.6,76.5,False,,True,False
OUT-000668,APT-001080,4.4,94.3,False,,True,False
OUT-000669,APT-001081,4.4,86.6,False,,True,False
OUT-000670,APT-001082,5.0,72.1,False,,True,True
OUT-000671,APT-001085,4.1,73.7,False,,True,False
OUT-000672,APT-001087,2.7,78.5,False,,False,True
OUT-000673,APT-001090,4.0,68.8,False,,True,False
OUT-000674,APT-001091,,71.7,False,,True,False
OUT-000675,APT-001092,3.3,76.4,False,,True,True
OUT-000676,APT-001093,4.2,90.1,False,,True,False
OUT-000677,APT-001094,4.9,77.0,False,,True,False
OUT-000678,APT-001095,2.6,84.1,False,,True,False
OUT-000679,APT-001096,4.2,78.0,False,,True,True
OUT-000680,APT-001097,3.7,91.3,False,,True,True
OUT-000681,APT-001098,4.1,91.6,False,,True,False
OUT-000682,APT-001099,,77.5,False,,True,False
OUT-000683,APT-001100,3.7,93.7,False,,True,True
OUT-000684,APT-001101,3.6,81.7,False,,True,False
OUT-000685,APT-001102,3.8,83.3,False,,True,False
OUT-000686,APT-001104,,85.2,False,,True,False
OUT-000687,APT-001105,,84.6,False,,True,False
OUT-000688,APT-001106,4.7,75.1,False,,True,False
OUT-000689,APT-001107,,66.5,False,,True,False
OUT-000690,APT-001109,4.8,88.3,False,,True,False
OUT-000691,APT-001110,5.0,82.7,False,,True,False
OUT-000692,APT-001111,,88.2,False,,True,False
OUT-000693,APT-001112,5.0,93.9,False,,True,True
OUT-000694,APT-001113,4.3,84.7,False,,False,False
OUT-000695,APT-001114,,87.7,False,,True,False
OUT-000696,APT-001115,3.6,87.4,False,,False,False
OUT-000697,APT-001116,4.2,86.2,False,,True,False
OUT-000698,APT-001117,4.5,86.4,False,,True,False
OUT-000699,APT-001120,2.6,87.5,False,,True,False
OUT-000700,APT-001121,4.8,84.3,False,,True,False
OUT-000701,APT-001122,,90.1,False,,True,False
OUT-000702,APT-001123,5.0,81.5,False,,True,False
OUT-000703,APT-001125,4.1,100.0,False,,True,False
OUT-000704,APT-001126,3.3,94.3,False,,True,True
OUT-000705,APT-001127,4.8,87.0,False,,True,False
OUT-000706,APT-001130,5.0,85.0,True,High,True,True
OUT-000707,APT-001132,,79.7,False,,True,False
OUT-000708,APT-001133,,75.5,False,,True,False
OUT-000709,APT-001134,3.2,89.1,False,,True,False
OUT-000710,APT-001135,4.3,100.0,False,,True,True
OUT-000711,APT-001136,3.9,71.3,False,,True,False
OUT-000712,APT-001139,,82.9,False,,True,False
OUT-000713,APT-001140,5.0,83.9,False,,True,False
OUT-000714,APT-001141,4.8,84.9,False,,True,False
OUT-000715,APT-001142,4.2,74.6,False,,True,False
OUT-000716,APT-001143,4.8,100.0,False,,True,False
OUT-000717,APT-001144,3.3,86.0,False,,True,True
OUT-000718,APT-001145,3.5,76.9,False,,True,False
OUT-000719,APT-001146,5.0,93.5,False,,True,True
OUT-000720,APT-001148,4.7,92.0,False,,True,False
OUT-000721,APT-001149,5.0,88.4,False,,True,False
OUT-000722,APT-001150,4.2,63.2,False,,True,False
OUT-000723,APT-001153,5.0,86.3,False,,True,True
OUT-000724,APT-001154,,75.2,False,,True,False
OUT-000725,APT-001155,4.2,83.4,False,,True,False
OUT-000726,APT-001156,4.0,93.6,False,,True,False
OUT-000727,APT-001157,5.0,84.9,False,,True,True
OUT-000728,APT-001160,4.1,85.0,False,,True,False
OUT-000729,APT-001161,3.9,81.9,False,,True,False
OUT-000730,APT-001162,2.4,90.3,False,,True,False
OUT-000731,APT-001164,5.0,81.0,False,,True,True
OUT-000732,APT-001165,3.8,74.0,False,,True,False
OUT-000733,APT-001166,3.5,85.0,False,,True,False
OUT-000734,APT-001167,4.9,91.1,False,,True,True
OUT-000735,APT-001168,4.2,69.9,False,,True,False
OUT-000736,APT-001170,4.9,77.4,False,,False,False
OUT-000737,APT-001171,3.7,61.8,False,,True,False
OUT-000738,APT-001172,3.6,82.2,False,,True,False
OUT-000739,APT-001174,4.3,84.9,False,,True,True
OUT-000740,APT-001175,3.8,93.6,False,,True,False
OUT-000741,APT-001177,3.4,75.7,False,,True,False
OUT-000742,APT-001179,4.5,78.1,False,,True,True
OUT-000743,APT-001181,5.0,72.0,False,,True,False
OUT-000744,APT-001182,5.0,76.2,False,,True,False
OUT-000745,APT-001184,4.8,76.2,False,,True,False
OUT-000746,APT-001185,5.0,80.2,False,,True,False
OUT-000747,APT-001186,4.7,100.0,False,,True,False
OUT-000748,APT-001188,2.7,78.4,False,,True,False
OUT-000749,APT-001189,3.4,83.4,False,,True,False
OUT-000750,APT-001190,3.9,86.7,False,,True,False
OUT-000751,APT-001191,4.8,85.1,False,,True,False
OUT-000752,APT-001192,3.5,74.1,False,,True,False
OUT-000753,APT-001193,,93.2,False,,True,False
OUT-000754,APT-001194,3.7,72.5,False,,True,False
OUT-000755,APT-001195,3.2,80.2,False,,True,True
OUT-000756,APT-001196,3.8,78.9,False,,True,False
OUT-000757,APT-001198,4.3,75.4,False,,True,True
OUT-000758,APT-001200,5.0,86.0,False,,True,False
OUT-000759,APT-001201,5.0,80.6,False,,True,True
OUT-000760,APT-001202,,87.4,False,,False,False
OUT-000761,APT-001203,4.1,84.0,False,,True,True
OUT-000762,APT-001205,,87.0,False,,True,False
OUT-000763,APT-001206,4.2,91.9,False,,True,False
OUT-000764,APT-001207,3.3,81.5,False,,True,False
OUT-000765,APT-001208,,87.3,False,,True,False
OUT-000766,APT-001211,5.0,71.2,False,,True,True
OUT-000767,APT-001215,3.8,84.6,False,,True,False
OUT-000768,APT-001218,3.7,90.4,False,,True,False
OUT-000769,APT-001221,,85.3,False,,True,False
OUT-000770,APT-001223,4.8,77.5,False,,True,False
OUT-000771,APT-001225,3.8,69.8,False,,True,False
OUT-000772,APT-001226,4.1,93.3,False,,False,False
OUT-000773,APT-001227,4.1,72.9,False,,True,False
OUT-000774,APT-001228,4.2,97.3,False,,True,False
OUT-000775,APT-001229,4.4,83.2,False,,True,False
OUT-000776,APT-001230,4.5,79.9,False,,True,False
OUT-000777,APT-001234,4.7,80.5,False,,True,False
OUT-000778,APT-001235,4.3,73.1,False,,True,False
OUT-000779,APT-001237,4.3,78.5,False,,True,True
OUT-000780,APT-001238,2.7,79.4,False,,True,True
OUT-000781,APT-001240,3.5,67.8,False,,True,False
OUT-000782,APT-001241,4.1,76.7,False,,True,False
OUT-000783,APT-001245,,94.3,False,,True,True
OUT-000784,APT-001247,5.0,77.9,False,,True,True
OUT-000785,APT-001248,4.8,77.7,False,,True,False
OUT-000786,APT-001249,4.0,90.7,False,,True,False
OUT-000787,APT-001251,,79.6,False,,True,False
OUT-000788,APT-001252,4.3,69.2,False,,True,False
OUT-000789,APT-001253,4.6,93.2,False,,True,False
OUT-000790,APT-001255,4.4,76.6,False,,False,True
OUT-000791,APT-001256,4.0,80.2,False,,True,True
OUT-000792,APT-001261,5.0,65.3,False,,True,False
OUT-000793,APT-001263,4.7,75.7,False,,True,False
OUT-000794,APT-001264,3.3,100.0,False,,True,False
OUT-000795,APT-001266,,89.7,False,,True,False
OUT-000796,APT-001268,3.7,71.7,False,,True,False
OUT-000797,APT-001272,5.0,70.9,False,,False,True
OUT-000798,APT-001273,4.3,61.7,False,,True,True
OUT-000799,APT-001274,4.9,83.3,False,,True,False
OUT-000800,APT-001275,3.9,68.0,False,,True,False
OUT-000801,APT-001276,3.0,74.2,False,,True,False
OUT-000802,APT-001278,4.8,82.7,False,,True,False
OUT-000803,APT-001280,4.8,76.9,False,,True,False
OUT-000804,APT-001282,3.8,83.9,False,,True,False
OUT-000805,APT-001285,4.9,74.0,False,,True,True
OUT-000806,APT-001286,,98.3,False,,True,False
OUT-000807,APT-001287,4.5,88.1,False,,True,False
OUT-000808,APT-001289,4.6,86.9,False,,True,True
OUT-000809,APT-001290,4.1,76.2,False,,True,False
OUT-000810,APT-001291,3.7,71.4,False,,True,False
OUT-000811,APT-001293,4.6,91.5,False,,True,True
OUT-000812,APT-001295,5.0,80.5,False,,True,True
OUT-000813,APT-001296,,84.0,False,,True,True
OUT-000814,APT-001298,4.2,77.4,False,,True,False
OUT-000815,APT-001299,5.0,84.9,False,,True,True
OUT-000816,APT-001300,2.8,93.0,False,,False,False
OUT-000817,APT-001301,5.0,83.5,False,,True,False
OUT-000818,APT-001302,4.3,71.1,False,,False,False
OUT-000819,APT-001303,4.9,86.0,False,,True,False
OUT-000820,APT-001305,3.4,84.1,False,,True,True
OUT-000821,APT-001307,4.5,89.4,False,,True,False
OUT-000822,APT-001308,4.5,74.1,False,,True,True
OUT-000823,APT-001310,4.7,76.4,False,,True,False
OUT-000824,APT-001313,5.0,99.4,False,,True,False
OUT-000825,APT-001316,3.0,88.2,False,,True,False
OUT-000826,APT-001318,3.5,72.3,False,,True,False
OUT-000827,APT-001320,3.3,66.7,False,,False,False
OUT-000828,APT-001324,4.8,87.7,False,,True,True
OUT-000829,APT-001325,5.0,83.5,False,,True,True
OUT-000830,APT-001326,,80.3,False,,True,False
OUT-000831,APT-001327,3.4,91.2,False,,True,True
OUT-000832,APT-001328,5.0,84.9,False,,True,False
OUT-000833,APT-001329,4.7,69.9,False,,True,False
OUT-000834,APT-001330,4.3,69.9,False,,False,False
OUT-000835,APT-001331,3.7,84.2,False,,True,False
OUT-000836,APT-001333,3.1,96.4,False,,True,False
OUT-000837,APT-001334,5.0,88.4,False,,True,False
OUT-000838,APT-001335,4.4,81.0,False,,True,False
OUT-000839,APT-001336,5.0,95.7,False,,True,False
OUT-000840,APT-001337,4.8,58.9,False,,True,False
OUT-000841,APT-001338,3.6,85.6,False,,True,False
OUT-000842,APT-001339,,95.3,False,,True,False
OUT-000843,APT-001340,4.2,91.5,False,,True,False
OUT-000844,APT-001341,3.1,74.5,False,,True,True
OUT-000845,APT-001342,4.2,93.3,False,,True,False
OUT-000846,APT-001343,4.2,59.6,False,,True,True
OUT-000847,APT-001345,4.5,78.6,False,,True,False
OUT-000848,APT-001347,4.7,87.7,False,,True,False
OUT-000849,APT-001348,5.0,79.1,False,,True,False
OUT-000850,APT-001352,4.6,78.7,False,,True,False
OUT-000851,APT-001353,5.0,96.7,False,,True,False
OUT-000852,APT-001354,,71.5,False,,True,False
OUT-000853,APT-001358,,86.7,False,,True,False
OUT-000854,APT-001360,4.1,85.7,False,,True,False
OUT-000855,APT-001362,4.5,75.4,False,,True,False
OUT-000856,APT-001365,4.1,83.9,False,,True,False
OUT-000857,APT-001367,,89.7,False,,True,False
OUT-000858,APT-001369,5.0,91.3,False,,True,False
OUT-000859,APT-001372,3.3,95.3,False,,True,False
OUT-000860,APT-001376,4.8,79.8,False,,True,False
OUT-000861,APT-001378,5.0,79.7,False,,True,False
OUT-000862,APT-001379,4.2,85.3,False,,True,False
OUT-000863,APT-001380,5.0,82.0,False,,True,False
OUT-000864,APT-001381,3.9,73.0,False,,True,False
OUT-000865,APT-001384,,87.0,False,,True,False
OUT-000866,APT-001385,5.0,82.0,False,,True,False
OUT-000867,APT-001386,4.8,100.0,False,,False,False
OUT-000868,APT-001388,4.3,96.1,False,,True,True
OUT-000869,APT-001389,3.3,79.3,False,,True,False
OUT-000870,APT-001391,4.8,85.2,False,,False,True
OUT-000871,APT-001396,5.0,75.0,True,Medium,True,True
OUT-000872,APT-001398,5.0,80.5,False,,True,False
OUT-000873,APT-001399,4.4,85.1,False,,True,False
OUT-000874,APT-001400,3.8,87.4,False,,False,False
OUT-000875,APT-001405,3.6,61.3,False,,True,False
OUT-000876,APT-001406,3.7,100.0,False,,True,False
OUT-000877,APT-001407,5.0,71.1,False,,True,False
OUT-000878,APT-001408,5.0,87.3,False,,True,False
OUT-000879,APT-001409,3.1,72.5,False,,True,True
OUT-000880,APT-001411,3.1,86.9,False,,True,True
OUT-000881,APT-001414,4.6,68.7,False,,True,False
OUT-000882,APT-001416,,78.1,False,,False,False
OUT-000883,APT-001418,4.6,82.4,False,,True,True
OUT-000884,APT-001419,3.6,95.7,False,,True,False
OUT-000885,APT-001421,4.6,74.7,False,,True,False
OUT-000886,APT-001424,4.1,62.9,False,,True,False
OUT-000887,APT-001425,,76.4,False,,True,False
OUT-000888,APT-001426,4.2,77.3,False,,True,False
OUT-000889,APT-001427,,69.0,False,,True,True
OUT-000890,APT-001429,3.4,74.8,False,,True,False
OUT-000891,APT-001430,3.9,82.2,False,,False,False
OUT-000892,APT-001431,4.0,82.9,False,,True,False
OUT-000893,APT-001432,4.3,64.1,False,,True,True
OUT-000894,APT-001434,5.0,75.6,False,,True,False
OUT-000895,APT-001435,4.8,95.1,False,,True,False
OUT-000896,APT-001436,4.7,87.9,False,,True,False
OUT-000897,APT-001437,,71.7,False,,True,False
OUT-000898,APT-001438,3.8,78.4,False,,True,True
OUT-000899,APT-001439,3.7,88.3,False,,True,False
OUT-000900,APT-001440,5.0,88.9,False,,True,False
OUT-000901,APT-001441,4.6,90.1,False,,True,False
OUT-000902,APT-001442,4.1,93.7,False,,True,False
OUT-000903,APT-001444,5.0,64.1,False,,True,False
OUT-000904,APT-001445,4.0,71.6,False,,True,True
OUT-000905,APT-001448,4.4,78.4,False,,True,False
OUT-000906,APT-001449,4.6,98.9,False,,True,False
OUT-000907,APT-001450,,92.6,False,,True,False
OUT-000908,APT-001453,,73.2,False,,True,True
OUT-000909,APT-001458,3.8,97.8,False,,True,False
OUT-000910,APT-001459,4.1,93.8,False,,False,False
OUT-000911,APT-001460,3.4,79.2,True,High,True,False
OUT-000912,APT-001461,4.0,91.4,False,,True,False
OUT-000913,APT-001462,4.4,97.4,False,,True,False
OUT-000914,APT-001464,4.2,100.0,False,,True,False
OUT-000915,APT-001467,4.6,71.0,False,,True,True
OUT-000916,APT-001468,4.1,92.9,False,,False,False
OUT-000917,APT-001469,5.0,100.0,False,,False,False
OUT-000918,APT-001470,5.0,67.8,False,,True,True
OUT-000919,APT-001472,3.4,67.4,False,,True,False
OUT-000920,APT-001475,5.0,80.5,False,,True,True
OUT-000921,APT-001477,5.0,64.7,False,,True,False
