appointment_id,request_id,employee_id,location_id,service_type_id,scheduled_date,status,travel_minutes,override_flag,override_reason,cancellation_reason,cancelled_by,notice_hours,rebooked_flag,client_satisfaction_score,outcome_quality_score,incident_flag,goal_achieved_flag,follow_up_required_flag
APT-000667,REQ-000718,EMP-00051,LOC-07,SVC-05,2025-09-09,No-show,39,False,,Client unavailable,Client,19.7,False,,,,,
APT-000668,REQ-000720,EMP-00124,LOC-04,SVC-06,2025-09-05,Cancelled,16,True,Urgent reassignment,Weather,Client,26.3,True,,,,,
APT-000670,REQ-000723,EMP-00142,LOC-07,SVC-05,2025-09-05,Cancelled,11,False,,Client unavailable,Client,55.9,True,,,,,
APT-000673,REQ-000726,EMP-00035,LOC-05,SVC-02,2025-09-05,Cancelled,35,False,,Staff illness,Client,36.5,True,,,,,
APT-000674,REQ-000727,EMP-00123,LOC-04,SVC-03,2025-09-07,Cancelled,46,False,,Client unavailable,Client,13.1,False,,,,,
APT-000677,REQ-000730,EMP-00032,LOC-01,SVC-02,2025-09-05,Cancelled,31,False,,Other,Client,3.6,True,,,,,
APT-000678,REQ-000731,EMP-00138,LOC-03,SVC-02,2025-09-05,No-show,12,False,,Client unwell,Client,24.4,True,,,,,
APT-000682,REQ-000735,EMP-00049,LOC-04,SVC-06,2025-09-05,Cancelled,25,True,Continuity of care,Staff illness,Organisation,76.6,True,,,,,
APT-000683,REQ-000736,EMP-00056,LOC-04,SVC-02,2025-09-07,Cancelled,34,False,,Transport issue,Employee,31.2,True,,,,,
APT-000685,REQ-000738,EMP-00103,LOC-07,SVC-01,2025-09-05,Cancelled,7,False,,Client unavailable,Organisation,7.3,False,,,,,
APT-000688,REQ-000741,EMP-00085,LOC-10,SVC-02,2025-09-05,Cancelled,39,False,,Transport issue,Client,8.8,True,,,,,
APT-000691,REQ-000744,EMP-00067,LOC-01,SVC-08,2025-09-05,No-show,9,False,,Weather,Client,0.0,True,,,,,
APT-000698,REQ-000752,EMP-00128,LOC-02,SVC-02,2025-09-07,Cancelled,21,False,,Duplicate booking,Organisation,57.0,False,,,,,
APT-000700,REQ-000754,EMP-00096,LOC-06,SVC-02,2025-09-07,Cancelled,42,False,,Weather,Organisation,12.2,False,,,,,
APT-000706,REQ-000760,EMP-00112,LOC-07,SVC-02,2025-09-07,No-show,44,True,Continuity of care,Transport issue,Client,3.6,True,,,,,
APT-000708,REQ-000762,EMP-00126,LOC-09,SVC-05,2025-09-06,Cancelled,33,False,,Weather,Client,4.1,False,,,,,
APT-000714,REQ-000768,EMP-00008,LOC-05,SVC-01,2025-09-07,Cancelled,3,False,,Staff illness,Client,34.2,True,,,,,
APT-000715,REQ-000769,EMP-00101,LOC-09,SVC-05,2025-09-08,Cancelled,22,False,,Duplicate booking,Client,23.1,True,,,,,
APT-000721,REQ-000776,EMP-00096,LOC-05,SVC-06,2025-09-09,Cancelled,21,False,,Weather,Client,60.8,True,,,,,
APT-000722,REQ-000777,EMP-00129,LOC-02,SVC-02,2025-09-09,Cancelled,14,True,Client preference,Staff illness,Organisation,47.0,True,,,,,
APT-000723,REQ-000778,EMP-00031,LOC-07,SVC-07,2025-09-08,Cancelled,25,False,,Client unwell,Client,34.3,False,,,,,
APT-000730,REQ-000786,EMP-00016,LOC-10,SVC-01,2025-09-09,Cancelled,29,True,Client preference,Weather,Client,96.8,False,,,,,
APT-000731,REQ-000787,EMP-00142,LOC-09,SVC-01,2025-09-08,Cancelled,9,False,,Client unwell,Client,0.0,True,,,,,
APT-000733,REQ-000789,EMP-00014,LOC-04,SVC-02,2025-09-09,Cancelled,26,False,,Other,Client,23.1,False,,,,,
APT-000734,REQ-000790,EMP-00013,LOC-10,SVC-06,2025-09-11,Cancelled,31,False,,Weather,Employee,47.2,False,,,,,
APT-000738,REQ-000794,EMP-00141,LOC-09,SVC-04,2025-09-09,Cancelled,30,False,,Staff illness,Client,23.2,False,,,,,
APT-000747,REQ-000806,EMP-00126,LOC-03,SVC-07,2025-09-11,Cancelled,13,False,,Duplicate booking,Employee,31.8,True,,,,,
APT-000749,REQ-000808,EMP-00030,LOC-04,SVC-03,2025-09-09,Cancelled,15,False,,Staff illness,Client,31.0,False,,,,,
APT-000750,REQ-000809,EMP-00052,LOC-05,SVC-05,2025-09-09,Cancelled,8,False,,Client declined,Client,22.6,True,,,,,
APT-000752,REQ-000812,EMP-00086,LOC-07,SVC-06,2025-09-11,Cancelled,13,False,,Staff illness,Organisation,0.0,True,,,,,
APT-000759,REQ-000819,EMP-00093,LOC-06,SVC-02,2025-09-10,Cancelled,39,False,,Transport issue,Organisation,5.2,False,,,,,
APT-000761,REQ-000822,EMP-00099,LOC-03,SVC-01,2025-09-10,Cancelled,30,False,,Client unwell,Client,24.2,True,,,,,
APT-000774,REQ-000835,EMP-00070,LOC-09,SVC-02,2025-09-10,Cancelled,35,False,,Transport issue,Client,0.0,True,,,,,
APT-000779,REQ-000840,EMP-00038,LOC-08,SVC-02,2025-09-11,No-show,10,False,,Client declined,Client,17.9,True,,,,,
APT-000781,REQ-000842,EMP-00039,LOC-06,SVC-02,2025-09-12,No-show,10,False,,Client unavailable,Client,0.0,True,,,,,
APT-000785,REQ-000847,EMP-00101,LOC-08,SVC-04,2025-09-11,Cancelled,23,False,,Weather,Client,46.7,True,,,,,
APT-000786,REQ-000848,EMP-00005,LOC-07,SVC-02,2025-09-12,Cancelled,4,False,,Weather,Client,0.0,True,,,,,
APT-000787,REQ-000849,EMP-00113,LOC-05,SVC-06,2025-09-11,Cancelled,13,False,,Staff illness,Organisation,36.6,False,,,,,
APT-000789,REQ-000851,EMP-00109,LOC-08,SVC-04,2025-09-11,No-show,25,False,,Weather,Client,21.4,False,,,,,
APT-000792,REQ-000855,EMP-00099,LOC-04,SVC-06,2025-09-11,Cancelled,36,False,,Client declined,Employee,32.7,False,,,,,
APT-000793,REQ-000856,EMP-00102,LOC-08,SVC-01,2025-09-12,Cancelled,30,False,,Transport issue,Employee,0.0,True,,,,,
APT-000800,REQ-000864,EMP-00036,LOC-08,SVC-01,2025-09-12,Cancelled,26,False,,Client unwell,Employee,3.3,True,,,,,
APT-000803,REQ-000867,EMP-00106,LOC-09,SVC-02,2025-09-15,Cancelled,21,False,,Duplicate booking,Client,0.0,False,,,,,
APT-000805,REQ-000869,EMP-00016,LOC-02,SVC-02,2025-09-13,No-show,6,False,,Staff illness,Client,71.6,True,,,,,
APT-000807,REQ-000871,EMP-00060,LOC-06,SVC-03,2025-09-16,Cancelled,36,False,,Client unavailable,Client,34.8,True,,,,,
APT-000818,REQ-000884,EMP-00142,LOC-09,SVC-01,2025-09-12,Cancelled,28,False,,Weather,Client,10.6,False,,,,,
APT-000822,REQ-000888,EMP-00051,LOC-03,SVC-02,2025-09-14,Cancelled,20,False,,Staff illness,Client,26.1,True,,,,,
APT-000823,REQ-000889,EMP-00047,LOC-10,SVC-09,2025-09-13,Cancelled,24,False,,Other,Client,57.5,True,,,,,
APT-000825,REQ-000891,EMP-00044,LOC-05,SVC-02,2025-09-14,Cancelled,3,False,,Other,Organisation,12.2,True,,,,,
APT-000832,REQ-000898,EMP-00014,LOC-08,SVC-05,2025-09-16,Cancelled,3,False,,Client unavailable,Client,32.0,True,,,,,
APT-000839,REQ-000906,EMP-00091,LOC-07,SVC-02,2025-09-14,Cancelled,34,False,,Weather,Client,28.3,True,,,,,
APT-000847,REQ-000914,EMP-00031,LOC-03,SVC-05,2025-09-15,Cancelled,3,False,,Staff illness,Organisation,7.4,True,,,,,
APT-000851,REQ-000918,EMP-00095,LOC-02,SVC-08,2025-09-15,Cancelled,41,False,,Transport issue,Client,7.8,True,,,,,
APT-000852,REQ-000919,EMP-00013,LOC-08,SVC-07,2025-09-15,Cancelled,19,False,,Duplicate booking,Client,2.1,False,,,,,
APT-000854,REQ-000921,EMP-00050,LOC-09,SVC-01,2025-09-15,Cancelled,23,False,,Weather,Client,0.0,True,,,,,
APT-000856,REQ-000923,EMP-00027,LOC-10,SVC-06,2025-09-15,Cancelled,35,False,,Transport issue,Organisation,50.3,True,,,,,
APT-000861,REQ-000928,EMP-00084,LOC-05,SVC-05,2025-09-15,Cancelled,26,False,,Client unwell,Client,0.0,False,,,,,
APT-000862,REQ-000929,EMP-00121,LOC-08,SVC-09,2025-09-15,Cancelled,19,False,,Weather,Client,0.0,True,,,,,
APT-000865,REQ-000932,EMP-00099,LOC-08,SVC-05,2025-09-18,Cancelled,27,False,,Staff illness,Client,0.0,True,,,,,
APT-000867,REQ-000934,EMP-00005,LOC-07,SVC-01,2025-09-19,No-show,16,False,,Transport issue,Employee,0.0,True,,,,,
APT-000871,REQ-000938,EMP-00103,LOC-01,SVC-04,2025-09-17,Cancelled,13,False,,Staff illness,Client,0.0,True,,,,,
APT-000873,REQ-000940,EMP-00042,LOC-07,SVC-06,2025-09-18,Cancelled,22,False,,Staff illness,Client,0.0,True,,,,,
APT-000875,REQ-000942,EMP-00057,LOC-02,SVC-06,2025-09-17,No-show,42,False,,Client unwell,Client,0.0,True,,,,,
APT-000878,REQ-000945,EMP-00008,LOC-09,SVC-07,2025-09-18,Cancelled,20,False,,Weather,Organisation,27.3,True,,,,,
APT-000879,REQ-000946,EMP-00090,LOC-09,SVC-02,2025-09-17,Cancelled,43,False,,Client unwell,Organisation,9.2,True,,,,,
APT-000881,REQ-000948,EMP-00141,LOC-06,SVC-05,2025-09-16,Cancelled,40,False,,Duplicate booking,Client,16.1,True,,,,,
APT-000883,REQ-000950,EMP-00109,LOC-02,SVC-07,2025-09-19,Cancelled,3,False,,Other,Client,3.7,True,,,,,
APT-000884,REQ-000951,EMP-00069,LOC-08,SVC-05,2025-09-17,Cancelled,47,False,,Client declined,Client,0.0,True,,,,,
APT-000886,REQ-000953,EMP-00066,LOC-02,SVC-05,2025-09-17,Cancelled,24,False,,Duplicate booking,Employee,28.1,False,,,,,
APT-000889,REQ-000956,EMP-00090,LOC-08,SVC-02,2025-09-17,Cancelled,3,False,,Staff illness,Employee,0.0,True,,,,,
APT-000890,REQ-000957,EMP-00057,LOC-08,SVC-03,2025-09-17,Cancelled,19,False,,Staff illness,Organisation,37.1,True,,,,,
APT-000893,REQ-000960,EMP-00017,LOC-08,SVC-01,2025-09-17,No-show,29,False,,Client unwell,Organisation,4.9,True,,,,,
APT-000896,REQ-000963,EMP-00002,LOC-08,SVC-06,2025-09-19,No-show,45,False,,Transport issue,Employee,17.3,False,,,,,
APT-000898,REQ-000965,EMP-00095,LOC-02,SVC-03,2025-09-22,Cancelled,19,False,,Other,Client,19.7,True,,,,,
APT-000899,REQ-000966,EMP-00049,LOC-03,SVC-03,2025-09-17,Cancelled,19,False,,Client unavailable,Client,56.7,True,,,,,
APT-000910,REQ-000977,EMP-00004,LOC-06,SVC-03,2025-09-19,Cancelled,46,True,Skill match unavailable,Duplicate booking,Organisation,9.7,False,,,,,
APT-000911,REQ-000978,EMP-00008,LOC-08,SVC-01,2025-09-19,No-show,56,False,,Duplicate booking,Employee,0.0,False,,,,,
APT-000920,REQ-000988,EMP-00050,LOC-08,SVC-06,2025-09-20,Cancelled,15,False,,Other,Employee,9.8,False,,,,,
APT-000922,REQ-000990,EMP-00033,LOC-10,SVC-07,2025-09-21,Cancelled,8,False,,Client unwell,Organisation,24.9,True,,,,,
APT-000923,REQ-000991,EMP-00070,LOC-01,SVC-01,2025-09-19,No-show,6,False,,Duplicate booking,Employee,24.9,True,,,,,
APT-000924,REQ-000992,EMP-00014,LOC-10,SVC-06,2025-09-19,Cancelled,3,False,,Other,Organisation,67.8,True,,,,,
APT-000926,REQ-000994,EMP-00121,LOC-02,SVC-08,2025-09-22,Cancelled,21,False,,Duplicate booking,Client,24.6,False,,,,,
APT-000930,REQ-000998,EMP-00066,LOC-10,SVC-02,2025-09-19,No-show,20,False,,Client declined,Client,12.1,True,,,,,
APT-000932,REQ-001001,EMP-00042,LOC-02,SVC-04,2025-09-19,Cancelled,39,False,,Client unavailable,Client,13.4,True,,,,,
APT-000935,REQ-001004,EMP-00054,LOC-09,SVC-01,2025-09-22,Cancelled,28,False,,Duplicate booking,Organisation,11.8,True,,,,,
APT-000936,REQ-001005,EMP-00061,LOC-04,SVC-06,2025-09-19,Cancelled,19,False,,Duplicate booking,Organisation,8.2,True,,,,,
APT-000937,REQ-001006,EMP-00004,LOC-06,SVC-01,2025-09-19,Cancelled,9,False,,Client unwell,Organisation,57.1,True,,,,,
APT-000948,REQ-001017,EMP-00090,LOC-04,SVC-03,2025-09-20,Cancelled,22,False,,Other,Client,14.9,False,,,,,
APT-000949,REQ-001018,EMP-00057,LOC-07,SVC-06,2025-09-22,Cancelled,46,False,,Weather,Client,35.0,True,,,,,
APT-000951,REQ-001020,EMP-00124,LOC-10,SVC-05,2025-09-20,No-show,28,False,,Other,Client,46.8,True,,,,,
APT-000953,REQ-001022,EMP-00010,LOC-08,SVC-02,2025-09-21,Cancelled,17,False,,Client declined,Organisation,22.9,False,,,,,
APT-000955,REQ-001024,EMP-00028,LOC-04,SVC-05,2025-09-22,Cancelled,32,False,,Client declined,Employee,6.1,False,,,,,
APT-000956,REQ-001025,EMP-00143,LOC-07,SVC-01,2025-09-22,No-show,41,False,,Other,Organisation,7.1,False,,,,,
APT-000957,REQ-001026,EMP-00133,LOC-03,SVC-09,2025-09-21,Cancelled,3,False,,Other,Organisation,18.4,True,,,,,
APT-000961,REQ-001030,EMP-00133,LOC-05,SVC-02,2025-09-24,Cancelled,17,True,Client preference,Duplicate booking,Organisation,21.0,True,,,,,
APT-000964,REQ-001033,EMP-00096,LOC-08,SVC-04,2025-09-28,No-show,47,False,,Weather,Client,17.7,True,,,,,
APT-000966,REQ-001035,EMP-00054,LOC-09,SVC-09,2025-09-26,Cancelled,3,False,,Client declined,Employee,20.9,True,,,,,
APT-000970,REQ-001039,EMP-00079,LOC-09,SVC-02,2025-09-23,Cancelled,3,False,,Staff illness,Organisation,31.0,True,,,,,
APT-000972,REQ-001041,EMP-00124,LOC-07,SVC-09,2025-09-26,Cancelled,15,False,,Weather,Employee,8.5,True,,,,,
APT-000975,REQ-001044,EMP-00055,LOC-01,SVC-02,2025-09-23,No-show,24,False,,Staff illness,Employee,8.7,True,,,,,
APT-000983,REQ-001053,EMP-00139,LOC-06,SVC-08,2025-09-23,No-show,31,False,,Staff illness,Organisation,13.0,True,,,,,
APT-000990,REQ-001060,EMP-00139,LOC-08,SVC-02,2025-09-24,No-show,12,False,,Client unavailable,Organisation,10.4,True,,,,,
APT-000995,REQ-001066,EMP-00146,LOC-01,SVC-04,2025-09-23,Cancelled,21,False,,Staff illness,Client,24.9,True,,,,,
APT-000997,REQ-001068,EMP-00120,LOC-06,SVC-09,2025-09-24,No-show,4,False,,Client unavailable,Client,9.2,True,,,,,
APT-001000,REQ-001071,EMP-00112,LOC-04,SVC-02,2025-09-24,Cancelled,36,False,,Duplicate booking,Employee,27.8,True,,,,,
APT-001003,REQ-001075,EMP-00066,LOC-07,SVC-01,2025-09-25,Cancelled,51,False,,Other,Client,0.0,False,,,,,
APT-001006,REQ-001079,EMP-00115,LOC-07,SVC-02,2025-09-24,Cancelled,46,False,,Other,Employee,0.0,True,,,,,
APT-001009,REQ-001082,EMP-00122,LOC-06,SVC-05,2025-09-29,No-show,26,False,,Client unavailable,Client,36.8,True,,,,,
APT-001010,REQ-001083,EMP-00103,LOC-03,SVC-03,2025-09-24,Cancelled,20,False,,Duplicate booking,Client,46.0,False,,,,,
APT-001012,REQ-001085,EMP-00024,LOC-10,SVC-01,2025-09-24,Cancelled,11,False,,Duplicate booking,Employee,23.7,True,,,,,
APT-001021,REQ-001094,EMP-00013,LOC-10,SVC-02,2025-09-24,Cancelled,13,False,,Staff illness,Organisation,0.0,False,,,,,
APT-001023,REQ-001096,EMP-00084,LOC-06,SVC-02,2025-09-27,No-show,41,False,,Transport issue,Client,28.5,True,,,,,
APT-001024,REQ-001097,EMP-00104,LOC-07,SVC-01,2025-09-27,Cancelled,40,False,,Client unavailable,Client,28.0,True,,,,,
APT-001029,REQ-001102,EMP-00004,LOC-07,SVC-03,2025-09-25,Cancelled,20,False,,Transport issue,Client,0.0,False,,,,,
APT-001030,REQ-001103,EMP-00148,LOC-06,SVC-05,2025-09-26,Cancelled,25,False,,Weather,Client,29.1,False,,,,,
APT-001031,REQ-001104,EMP-00039,LOC-02,SVC-06,2025-09-25,Cancelled,3,False,,Transport issue,Client,0.0,False,,,,,
APT-001032,REQ-001105,EMP-00131,LOC-01,SVC-07,2025-09-26,Cancelled,37,False,,Weather,Client,11.4,True,,,,,
APT-001034,REQ-001107,EMP-00109,LOC-04,SVC-07,2025-09-26,No-show,39,True,Continuity of care,Transport issue,Client,0.0,True,,,,,
APT-001037,REQ-001110,EMP-00063,LOC-07,SVC-09,2025-09-26,Cancelled,49,False,,Client declined,Employee,36.1,True,,,,,
APT-001043,REQ-001116,EMP-00143,LOC-05,SVC-05,2025-09-26,Cancelled,41,False,,Other,Employee,0.0,False,,,,,
APT-001045,REQ-001118,EMP-00061,LOC-10,SVC-05,2025-09-26,Cancelled,28,False,,Transport issue,Employee,33.1,False,,,,,
APT-001048,REQ-001121,EMP-00050,LOC-01,SVC-04,2025-09-27,No-show,19,False,,Client unavailable,Employee,12.2,False,,,,,
APT-001057,REQ-001130,EMP-00105,LOC-05,SVC-09,2025-09-26,Cancelled,53,False,,Transport issue,Client,31.3,True,,,,,
APT-001058,REQ-001131,EMP-00049,LOC-09,SVC-07,2025-09-28,Cancelled,51,False,,Client declined,Client,0.0,True,,,,,
APT-001059,REQ-001132,EMP-00065,LOC-10,SVC-01,2025-09-28,No-show,36,False,,Staff illness,Organisation,0.0,False,,,,,
APT-001061,REQ-001135,EMP-00057,LOC-02,SVC-04,2025-09-30,No-show,40,False,,Transport issue,Employee,18.0,True,,,,,
APT-001063,REQ-001138,EMP-00122,LOC-02,SVC-02,2025-09-30,Cancelled,30,False,,Transport issue,Client,19.9,True,,,,,
APT-001067,REQ-001142,EMP-00102,LOC-08,SVC-04,2025-09-28,No-show,36,False,,Weather,Employee,27.7,True,,,,,
APT-001068,REQ-001143,EMP-00043,LOC-01,SVC-03,2025-09-29,Cancelled,28,False,,Client unavailable,Organisation,23.1,True,,,,,
APT-001069,REQ-001145,EMP-00056,LOC-03,SVC-03,2025-09-29,No-show,19,False,,Client unwell,Employee,5.8,True,,,,,
APT-001072,REQ-001148,EMP-00063,LOC-07,SVC-04,2025-09-29,Cancelled,43,False,,Transport issue,Client,42.2,False,,,,,
APT-001073,REQ-001149,EMP-00112,LOC-05,SVC-03,2025-09-29,Cancelled,12,False,,Client unwell,Employee,8.1,False,,,,,
APT-001074,REQ-001150,EMP-00080,LOC-08,SVC-04,2025-09-29,Cancelled,20,False,,Staff illness,Client,0.0,False,,,,,
APT-001076,REQ-001152,EMP-00065,LOC-07,SVC-05,2025-09-29,No-show,35,False,,Duplicate booking,Client,0.0,True,,,,,
APT-001079,REQ-001155,EMP-00119,LOC-01,SVC-01,2025-10-01,Cancelled,22,False,,Other,Organisation,31.5,True,,,,,
APT-001084,REQ-001161,EMP-00044,LOC-06,SVC-03,2025-09-30,Cancelled,34,False,,Transport issue,Organisation,27.8,True,,,,,
APT-001086,REQ-001164,EMP-00050,LOC-10,SVC-01,2025-10-02,Cancelled,25,True,Skill match unavailable,Client declined,Organisation,5.4,False,,,,,
APT-001108,REQ-001187,EMP-00035,LOC-04,SVC-05,2025-10-01,No-show,18,True,Skill match unavailable,Client unwell,Client,33.1,False,,,,,
APT-001118,REQ-001198,EMP-00079,LOC-09,SVC-09,2025-10-05,No-show,61,False,,Client declined,Employee,52.0,True,,,,,
APT-001119,REQ-001199,EMP-00060,LOC-09,SVC-02,2025-10-03,Cancelled,16,False,,Transport issue,Client,18.0,True,,,,,
APT-001124,REQ-001204,EMP-00100,LOC-09,SVC-06,2025-10-02,Cancelled,17,False,,Client unwell,Employee,22.4,True,,,,,
APT-001128,REQ-001208,EMP-00129,LOC-04,SVC-02,2025-10-03,Cancelled,33,False,,Other,Client,0.0,True,,,,,
APT-001129,REQ-001209,EMP-00086,LOC-03,SVC-07,2025-10-03,No-show,7,False,,Other,Employee,0.0,True,,,,,
APT-001131,REQ-001211,EMP-00068,LOC-04,SVC-07,2025-10-02,Cancelled,16,False,,Transport issue,Client,14.5,True,,,,,
APT-001147,REQ-001227,EMP-00005,LOC-06,SVC-02,2025-10-04,No-show,43,False,,Other,Employee,38.5,True,,,,,
APT-001151,REQ-001231,EMP-00008,LOC-03,SVC-08,2025-10-04,Cancelled,20,False,,Staff illness,Client,0.0,True,,,,,
APT-001152,REQ-001232,EMP-00038,LOC-01,SVC-01,2025-10-03,No-show,46,False,,Client declined,Employee,0.0,True,,,,,
APT-001158,REQ-001238,EMP-00104,LOC-03,SVC-06,2025-10-05,Cancelled,15,False,,Client unavailable,Employee,30.3,False,,,,,
APT-001159,REQ-001239,EMP-00115,LOC-06,SVC-03,2025-10-04,Cancelled,37,False,,Duplicate booking,Organisation,25.2,True,,,,,
APT-001173,REQ-001257,EMP-00136,LOC-04,SVC-09,2025-10-05,Cancelled,32,False,,Client unavailable,Client,24.0,True,,,,,
APT-001176,REQ-001260,EMP-00035,LOC-04,SVC-01,2025-10-06,Cancelled,33,False,,Client declined,Client,14.8,False,,,,,
APT-001178,REQ-001263,EMP-00033,LOC-10,SVC-01,2025-10-06,Cancelled,11,False,,Client unavailable,Client,29.2,True,,,,,
APT-001180,REQ-001265,EMP-00096,LOC-03,SVC-05,2025-10-06,No-show,3,False,,Duplicate booking,Organisation,35.3,False,,,,,
APT-001183,REQ-001268,EMP-00006,LOC-05,SVC-03,2025-10-06,Cancelled,19,False,,Client unavailable,Client,55.2,True,,,,,
APT-001197,REQ-001282,EMP-00136,LOC-09,SVC-02,2025-10-07,Cancelled,11,False,,Client unwell,Client,32.4,True,,,,,
APT-001204,REQ-001289,EMP-00117,LOC-04,SVC-05,2025-10-08,Cancelled,26,False,,Transport issue,Client,5.8,True,,,,,
APT-001209,REQ-001294,EMP-00032,LOC-08,SVC-02,2025-10-09,Cancelled,6,False,,Weather,Client,5.2,False,,,,,
APT-001212,REQ-001298,EMP-00060,LOC-08,SVC-07,2025-10-11,Cancelled,31,False,,Other,Organisation,27.0,False,,,,,
APT-001213,REQ-001299,EMP-00061,LOC-09,SVC-02,2025-10-08,Cancelled,40,False,,Client unwell,Client,15.2,True,,,,,
APT-001216,REQ-001302,EMP-00143,LOC-05,SVC-01,2025-10-08,Cancelled,39,False,,Client unavailable,Client,17.1,False,,,,,
APT-001217,REQ-001303,EMP-00022,LOC-08,SVC-08,2025-10-08,Cancelled,28,False,,Client unwell,Client,0.0,False,,,,,
APT-001219,REQ-001305,EMP-00030,LOC-03,SVC-02,2025-10-10,Cancelled,22,False,,Transport issue,Client,0.0,False,,,,,
APT-001220,REQ-001306,EMP-00068,LOC-03,SVC-05,2025-10-08,Cancelled,14,False,,Staff illness,Client,33.6,True,,,,,
APT-001222,REQ-001308,EMP-00067,LOC-06,SVC-09,2025-10-11,Cancelled,17,False,,Other,Employee,32.8,True,,,,,
APT-001224,REQ-001310,EMP-00032,LOC-02,SVC-02,2025-10-09,Cancelled,9,False,,Client unwell,Organisation,23.8,True,,,,,
APT-001231,REQ-001318,EMP-00122,LOC-03,SVC-01,2025-10-09,Cancelled,36,False,,Client unwell,Organisation,23.8,True,,,,,
APT-001232,REQ-001319,EMP-00039,LOC-07,SVC-06,2025-10-10,Cancelled,25,False,,Client unavailable,Client,49.1,False,,,,,
APT-001233,REQ-001320,EMP-00142,LOC-09,SVC-03,2025-10-10,Cancelled,12,True,Client preference,Client declined,Client,0.0,True,,,,,
APT-001236,REQ-001323,EMP-00021,LOC-07,SVC-02,2025-10-10,No-show,50,False,,Weather,Client,12.3,False,,,,,
APT-001239,REQ-001326,EMP-00119,LOC-09,SVC-02,2025-10-10,Cancelled,26,False,,Weather,Organisation,33.3,False,,,,,
APT-001242,REQ-001329,EMP-00018,LOC-03,SVC-01,2025-10-10,No-show,47,False,,Other,Organisation,7.2,False,,,,,
APT-001243,REQ-001330,EMP-00123,LOC-08,SVC-01,2025-10-09,No-show,26,False,,Other,Organisation,17.6,True,,,,,
APT-001244,REQ-001332,EMP-00139,LOC-03,SVC-08,2025-10-10,Cancelled,27,False,,Client unwell,Client,0.0,True,,,,,
APT-001246,REQ-001334,EMP-00150,LOC-06,SVC-04,2025-10-18,Cancelled,48,False,,Other,Organisation,29.4,True,,,,,
APT-001254,REQ-001342,EMP-00106,LOC-06,SVC-06,2025-10-15,Cancelled,37,False,,Weather,Organisation,3.6,True,,,,,
APT-001257,REQ-001346,EMP-00119,LOC-08,SVC-07,2025-10-11,Cancelled,7,False,,Client unavailable,Client,36.2,True,,,,,
APT-001258,REQ-001347,EMP-00047,LOC-08,SVC-03,2025-10-09,No-show,12,False,,Weather,Client,0.0,True,,,,,
APT-001259,REQ-001348,EMP-00075,LOC-08,SVC-06,2025-10-09,No-show,25,False,,Transport issue,Employee,8.1,True,,,,,
APT-001260,REQ-001349,EMP-00079,LOC-05,SVC-01,2025-10-10,Cancelled,26,False,,Staff illness,Client,21.9,False,,,,,
APT-001262,REQ-001351,EMP-00064,LOC-10,SVC-06,2025-10-15,No-show,36,False,,Weather,Client,80.9,True,,,,,
APT-001265,REQ-001355,EMP-00079,LOC-02,SVC-05,2025-10-10,Cancelled,39,False,,Client unavailable,Client,48.5,True,,,,,
APT-001267,REQ-001358,EMP-00133,LOC-04,SVC-02,2025-10-10,Cancelled,3,False,,Weather,Client,46.2,False,,,,,
APT-001269,REQ-001360,EMP-00042,LOC-03,SVC-03,2025-10-12,Cancelled,37,False,,Transport issue,Client,39.6,False,,,,,
APT-001270,REQ-001361,EMP-00098,LOC-08,SVC-01,2025-10-10,Cancelled,36,False,,Transport issue,Client,2.6,True,,,,,
APT-001271,REQ-001362,EMP-00141,LOC-06,SVC-05,2025-10-11,No-show,57,False,,Transport issue,Client,15.3,True,,,,,
APT-001277,REQ-001368,EMP-00052,LOC-08,SVC-01,2025-10-10,No-show,18,False,,Client unwell,Client,0.0,True,,,,,
APT-001283,REQ-001374,EMP-00066,LOC-09,SVC-02,2025-10-13,Cancelled,23,False,,Other,Client,0.0,False,,,,,
APT-001284,REQ-001375,EMP-00008,LOC-05,SVC-09,2025-10-12,No-show,29,False,,Client unwell,Client,25.9,False,,,,,
APT-001292,REQ-001384,EMP-00090,LOC-01,SVC-09,2025-10-13,No-show,26,False,,Client unavailable,Client,51.0,False,,,,,
APT-001297,REQ-001391,EMP-00062,LOC-02,SVC-01,2025-10-13,Cancelled,24,False,,Client unavailable,Employee,25.5,True,,,,,
APT-001304,REQ-001398,EMP-00042,LOC-06,SVC-04,2025-10-13,Cancelled,32,False,,Client declined,Organisation,10.1,True,,,,,
APT-001306,REQ-001401,EMP-00143,LOC-02,SVC-09,2025-10-13,Cancelled,14,False,,Staff illness,Client,0.0,False,,,,,
APT-001309,REQ-001404,EMP-00070,LOC-06,SVC-09,2025-10-13,Cancelled,3,False,,Other,Employee,42.6,False,,,,,
APT-001311,REQ-001406,EMP-00090,LOC-08,SVC-01,2025-10-14,Cancelled,37,False,,Client declined,Client,0.0,True,,,,,
