shift_id,employee_id,shift_date,location_id,shift_type,planned_start,planned_end,planned_hours,actual_hours,status,is_overtime_flag,hours_outlier_flag
SFT-000239,EMP-00004,2026-06-26,LOC-05,AM,07:00:00,15:00:00,8.0,8.09,Completed,False,False
SFT-000240,EMP-00004,2026-07-01,LOC-05,AM,07:00:00,15:00:00,8.0,7.94,Completed,False,False
SFT-000241,EMP-00004,2026-07-03,LOC-05,PM,13:00:00,21:00:00,8.0,7.9,Completed,False,False
SFT-000242,EMP-00004,2026-07-08,LOC-05,AM,07:00:00,15:00:00,8.0,8.08,Completed,False,False
SFT-000243,EMP-00004,2026-07-10,LOC-05,PM,13:00:00,21:00:00,8.0,7.94,Completed,False,False
SFT-000244,EMP-00004,2026-07-15,LOC-05,AM,07:00:00,15:00:00,8.0,7.92,Completed,False,False
SFT-000245,EMP-00004,2026-07-17,LOC-05,AM,07:00:00,15:00:00,8.0,8.02,Completed,False,False
SFT-000246,EMP-00004,2026-07-22,LOC-05,Split,07:00:00,19:00:00,10.0,10.16,Completed,False,False
SFT-000247,EMP-00004,2026-07-24,LOC-05,PM,13:00:00,21:00:00,8.0,8.08,Completed,False,False
SFT-000248,EMP-00004,2026-07-29,LOC-05,AM,07:00:00,15:00:00,8.0,7.98,Completed,False,False
SFT-000249,EMP-00004,2026-07-31,LOC-05,AM,07:00:00,15:00:00,8.0,9.58,Completed,True,False
SFT-000250,EMP-00005,2025-08-01,LOC-01,AM,07:00:00,15:00:00,8.0,7.81,Completed,False,False
SFT-000251,EMP-00005,2025-08-05,LOC-01,PM,13:00:00,21:00:00,8.0,7.92,Completed,False,False
SFT-000252,EMP-00005,2025-08-08,LOC-01,Split,07:00:00,19:00:00,10.0,10.19,Completed,False,False
SFT-000253,EMP-00005,2025-08-12,LOC-01,PM,13:00:00,21:00:00,8.0,7.94,Completed,False,False
SFT-000254,EMP-00005,2025-08-15,LOC-01,AM,07:00:00,15:00:00,8.0,0.0,Cancelled,False,False
SFT-000255,EMP-00005,2025-08-19,LOC-01,Night,21:00:00,07:00:00,8.0,10.23,Completed,True,False
SFT-000256,EMP-00005,2025-08-22,LOC-01,AM,07:00:00,15:00:00,8.0,8.14,Completed,False,False
SFT-000257,EMP-00005,2025-08-26,LOC-01,PM,13:00:00,21:00:00,8.0,7.93,Completed,False,False
SFT-000258,EMP-00005,2025-08-29,LOC-01,Night,21:00:00,07:00:00,8.0,8.06,Completed,False,False
SFT-000259,EMP-00005,2025-09-02,LOC-01,PM,13:00:00,21:00:00,8.0,8.13,Completed,False,False
SFT-000260,EMP-00005,2025-09-05,LOC-01,AM,07:00:00,15:00:00,8.0,8.08,Completed,False,False
SFT-000261,EMP-00005,2025-09-09,LOC-01,AM,07:00:00,15:00:00,8.0,9.45,Completed,True,False
SFT-000262,EMP-00005,2025-09-12,LOC-01,AM,07:00:00,15:00:00,8.0,10.58,Completed,True,False
SFT-000263,EMP-00005,2025-09-16,LOC-01,PM,13:00:00,21:00:00,8.0,8.03,Completed,False,False
SFT-000264,EMP-00005,2025-09-19,LOC-01,Split,07:00:00,19:00:00,10.0,10.02,Completed,False,False
SFT-000265,EMP-00005,2025-09-23,LOC-01,PM,13:00:00,21:00:00,8.0,8.33,Completed,False,False
SFT-000266,EMP-00005,2025-09-26,LOC-01,AM,07:00:00,15:00:00,8.0,7.66,Completed,False,False
SFT-000267,EMP-00005,2025-09-30,LOC-01,PM,13:00:00,21:00:00,8.0,8.13,Completed,False,False
SFT-000268,EMP-00005,2025-10-03,LOC-01,PM,13:00:00,21:00:00,8.0,7.65,Completed,False,False
SFT-000269,EMP-00005,2025-10-07,LOC-01,PM,13:00:00,21:00:00,8.0,8.61,Completed,True,False
SFT-000270,EMP-00005,2025-10-10,LOC-01,PM,13:00:00,21:00:00,8.0,7.83,Completed,False,False
SFT-000271,EMP-00005,2025-10-14,LOC-01,PM,13:00:00,21:00:00,8.0,8.04,Completed,False,False
SFT-000272,EMP-00005,2025-10-17,LOC-01,Split,07:00:00,19:00:00,10.0,10.03,Completed,False,False
SFT-000273,EMP-00005,2025-10-21,LOC-01,PM,13:00:00,21:00:00,8.0,7.89,Completed,False,False
SFT-000274,EMP-00005,2025-10-24,LOC-01,AM,07:00:00,15:00:00,8.0,7.82,Completed,False,False
SFT-000275,EMP-00005,2025-10-28,LOC-01,PM,13:00:00,21:00:00,8.0,7.89,Completed,False,False
SFT-000276,EMP-00005,2025-10-31,LOC-01,AM,07:00:00,15:00:00,8.0,8.02,Completed,False,False
SFT-000277,EMP-00005,2025-11-04,LOC-01,AM,07:00:00,15:00:00,8.0,10.17,Completed,True,False
SFT-000278,EMP-00005,2025-11-07,LOC-01,AM,07:00:00,15:00:00,8.0,8.1,Completed,False,False
SFT-000279,EMP-00005,2025-11-11,LOC-01,Night,21:00:00,07:00:00,8.0,7.97,Completed,False,False
SFT-000280,EMP-00005,2025-11-14,LOC-01,Split,07:00:00,19:00:00,10.0,10.35,Completed,False,False
SFT-000281,EMP-00005,2025-11-21,LOC-01,AM,07:00:00,15:00:00,8.0,8.01,Completed,False,False
SFT-000282,EMP-00005,2025-11-25,LOC-01,AM,07:00:00,15:00:00,8.0,8.0,Completed,False,False
SFT-000283,EMP-00005,2025-11-28,LOC-01,PM,13:00:00,21:00:00,8.0,7.87,Completed,False,False
SFT-000284,EMP-00005,2025-12-02,LOC-01,Split,07:00:00,19:00:00,10.0,9.8,Completed,False,False
SFT-000285,EMP-00005,2025-12-05,LOC-01,PM,13:00:00,21:00:00,8.0,8.04,Completed,False,False
SFT-000286,EMP-00005,2025-12-09,LOC-01,Night,21:00:00,07:00:00,8.0,10.5,Completed,True,False
SFT-000287,EMP-00005,2025-12-12,LOC-01,AM,07:00:00,15:00:00,8.0,8.4,Completed,False,False
SFT-000288,EMP-00005,2025-12-16,LOC-01,PM,13:00:00,21:00:00,8.0,8.05,Completed,False,False
SFT-000289,EMP-00005,2025-12-19,LOC-01,AM,07:00:00,15:00:00,8.0,7.74,Completed,False,False
SFT-000290,EMP-00005,2025-12-23,LOC-01,PM,13:00:00,21:00:00,8.0,7.58,Completed,False,False
SFT-000291,EMP-00005,2025-12-26,LOC-01,AM,07:00:00,15:00:00,8.0,7.92,Completed,False,False
SFT-000292,EMP-00005,2025-12-30,LOC-01,AM,07:00:00,15:00:00,8.0,8.09,Completed,False,False
SFT-000293,EMP-00005,2026-01-02,LOC-01,AM,07:00:00,15:00:00,8.0,8.2,Completed,False,False
SFT-000294,EMP-00005,2026-01-09,LOC-01,Night,21:00:00,07:00:00,8.0,7.67,Completed,False,False
SFT-000295,EMP-00005,2026-01-13,LOC-01,Night,21:00:00,07:00:00,8.0,7.93,Completed,False,False
SFT-000296,EMP-00005,2026-01-16,LOC-01,Night,21:00:00,07:00:00,8.0,7.86,Completed,False,False
SFT-000297,EMP-00005,2026-01-23,LOC-01,PM,13:00:00,21:00:00,8.0,7.99,Completed,False,False
SFT-000298,EMP-00005,2026-01-27,LOC-01,AM,07:00:00,15:00:00,8.0,8.22,Completed,False,False
SFT-000299,EMP-00005,2026-01-30,LOC-01,PM,13:00:00,21:00:00,8.0,8.11,Completed,False,False
SFT-000300,EMP-00005,2026-02-03,LOC-01,AM,07:00:00,15:00:00,8.0,7.92,Completed,False,False
SFT-000301,EMP-00005,2026-02-10,LOC-01,PM,13:00:00,21:00:00,8.0,7.87,Completed,False,False
SFT-000302,EMP-00005,2026-02-13,LOC-01,PM,13:00:00,21:00:00,8.0,7.97,Completed,False,False
SFT-000303,EMP-00005,2026-02-17,LOC-01,PM,13:00:00,21:00:00,8.0,7.91,Completed,False,False
SFT-000304,EMP-00005,2026-02-20,LOC-01,PM,13:00:00,21:00:00,8.0,7.88,Completed,False,False
SFT-000305,EMP-00005,2026-02-24,LOC-01,PM,13:00:00,21:00:00,8.0,7.79,Completed,False,False
SFT-000306,EMP-00005,2026-02-27,LOC-01,AM,07:00:00,15:00:00,8.0,7.96,Completed,False,False
SFT-000307,EMP-00005,2026-03-03,LOC-01,AM,07:00:00,15:00:00,8.0,8.06,Completed,False,False
SFT-000308,EMP-00005,2026-03-06,LOC-01,Split,07:00:00,19:00:00,10.0,10.0,Completed,False,False
SFT-000309,EMP-00005,2026-03-10,LOC-01,Split,07:00:00,19:00:00,10.0,9.92,Completed,False,False
SFT-000310,EMP-00005,2026-03-13,LOC-01,AM,07:00:00,15:00:00,8.0,7.98,Completed,False,False
SFT-000311,EMP-00005,2026-03-17,LOC-01,AM,07:00:00,15:00:00,8.0,8.07,Completed,False,False
SFT-000312,EMP-00005,2026-03-20,LOC-01,PM,13:00:00,21:00:00,8.0,7.87,Completed,False,False
SFT-000313,EMP-00005,2026-03-24,LOC-01,AM,07:00:00,15:00:00,8.0,7.82,Completed,False,False
SFT-000314,EMP-00005,2026-03-27,LOC-01,PM,13:00:00,21:00:00,8.0,0.0,No-show,False,False
SFT-000315,EMP-00005,2026-03-31,LOC-01,AM,07:00:00,15:00:00,8.0,8.85,Completed,True,False
SFT-000316,EMP-00005,2026-04-03,LOC-01,AM,07:00:00,15:00:00,8.0,7.93,Completed,False,False
SFT-000317,EMP-00005,2026-04-07,LOC-01,PM,13:00:00,21:00:00,8.0,8.23,Completed,False,False
SFT-000318,EMP-00005,2026-04-10,LOC-01,Split,07:00:00,19:00:00,10.0,10.0,Completed,False,False
SFT-000319,EMP-00005,2026-04-14,LOC-01,AM,07:00:00,15:00:00,8.0,8.1,Completed,False,False
SFT-000320,EMP-00005,2026-04-17,LOC-01,PM,13:00:00,21:00:00,8.0,7.99,Completed,False,False
SFT-000321,EMP-00005,2026-04-21,LOC-01,AM,07:00:00,15:00:00,8.0,8.01,Completed,False,False
SFT-000322,EMP-00005,2026-04-24,LOC-01,AM,07:00:00,15:00:00,8.0,8.15,Completed,False,False
SFT-000323,EMP-00005,2026-04-28,LOC-01,AM,07:00:00,15:00:00,8.0,8.23,Completed,False,False
SFT-000324,EMP-00005,2026-05-01,LOC-01,AM,07:00:00,15:00:00,8.0,0.0,Cancelled,False,False
SFT-000325,EMP-00005,2026-05-05,LOC-01,AM,07:00:00,15:00:00,8.0,7.9,Completed,False,False
SFT-000326,EMP-00005,2026-05-08,LOC-01,AM,07:00:00,15:00:00,8.0,8.05,Completed,False,False
SFT-000327,EMP-00005,2026-05-19,LOC-01,Split,07:00:00,19:00:00,10.0,10.12,Completed,False,False
SFT-000328,EMP-00005,2026-05-22,LOC-01,AM,07:00:00,15:00:00,8.0,7.78,Completed,False,False
SFT-000329,EMP-00005,2026-05-26,LOC-01,PM,13:00:00,21:00:00,8.0,8.13,Completed,False,False
SFT-000330,EMP-00005,2026-05-29,LOC-01,AM,07:00:00,15:00:00,8.0,7.94,Completed,False,False
SFT-000331,EMP-00005,2026-06-02,LOC-01,Split,07:00:00,19:00:00,10.0,10.03,Completed,False,False
SFT-000332,EMP-00005,2026-06-05,LOC-01,AM,07:00:00,15:00:00,8.0,7.95,Completed,False,False
SFT-000333,EMP-00005,2026-06-09,LOC-01,PM,13:00:00,21:00:00,8.0,8.01,Completed,False,False
SFT-000334,EMP-00005,2026-06-12,LOC-01,AM,07:00:00,15:00:00,8.0,8.09,Completed,False,False
SFT-000335,EMP-00005,2026-06-16,LOC-01,Split,07:00:00,19:00:00,10.0,9.81,Completed,False,False
SFT-000336,EMP-00005,2026-06-19,LOC-01,AM,07:00:00,15:00:00,8.0,8.1,Completed,False,False
SFT-000337,EMP-00005,2026-06-23,LOC-01,AM,07:00:00,15:00:00,8.0,7.88,Completed,False,False
SFT-000338,EMP-00005,2026-06-26,LOC-01,PM,13:00:00,21:00:00,8.0,8.25,Completed,False,False
SFT-000339,EMP-00005,2026-06-30,LOC-01,AM,07:00:00,15:00:00,8.0,7.76,Completed,False,False
SFT-000340,EMP-00005,2026-07-03,LOC-01,Split,07:00:00,19:00:00,10.0,10.05,Completed,False,False
SFT-000341,EMP-00005,2026-07-07,LOC-01,Split,07:00:00,19:00:00,10.0,9.99,Completed,False,False
SFT-000342,EMP-00005,2026-07-10,LOC-01,AM,07:00:00,15:00:00,8.0,7.92,Completed,False,False
SFT-000343,EMP-00005,2026-07-14,LOC-01,PM,13:00:00,21:00:00,8.0,8.15,Completed,False,False
SFT-000344,EMP-00005,2026-07-17,LOC-01,AM,07:00:00,15:00:00,8.0,8.87,Completed,True,False
SFT-000345,EMP-00005,2026-07-21,LOC-01,PM,13:00:00,21:00:00,8.0,8.0,Completed,False,False
SFT-000346,EMP-00005,2026-07-24,LOC-01,PM,13:00:00,21:00:00,8.0,8.07,Completed,False,False
SFT-000347,EMP-00005,2026-07-28,LOC-01,PM,13:00:00,21:00:00,8.0,8.15,Completed,False,False
SFT-000348,EMP-00005,2026-07-31,LOC-01,Split,07:00:00,19:00:00,10.0,9.97,Completed,False,False
SFT-000349,EMP-00006,2025-08-04,LOC-09,PM,13:00:00,21:00:00,8.0,7.89,Completed,False,False
SFT-000350,EMP-00006,2025-08-07,LOC-09,AM,07:00:00,15:00:00,8.0,7.99,Completed,False,False
SFT-000351,EMP-00006,2025-08-11,LOC-09,Split,07:00:00,19:00:00,10.0,10.11,Completed,False,False
SFT-000352,EMP-00006,2025-08-14,LOC-09,PM,13:00:00,21:00:00,8.0,7.94,Completed,False,False
SFT-000353,EMP-00006,2025-08-18,LOC-09,PM,13:00:00,21:00:00,8.0,7.89,Completed,False,False
SFT-000354,EMP-00006,2025-08-21,LOC-09,Night,21:00:00,07:00:00,8.0,9.93,Completed,True,False
SFT-000355,EMP-00006,2025-08-25,LOC-09,PM,13:00:00,21:00:00,8.0,7.73,Completed,False,False
SFT-000356,EMP-00006,2025-08-28,LOC-09,PM,13:00:00,21:00:00,8.0,8.56,Completed,True,False
SFT-000357,EMP-00006,2025-09-01,LOC-09,PM,13:00:00,21:00:00,8.0,7.96,Completed,False,False
SFT-000358,EMP-00006,2025-09-08,LOC-09,AM,07:00:00,15:00:00,8.0,9.62,Completed,True,False
SFT-000359,EMP-00006,2025-09-11,LOC-09,AM,07:00:00,15:00:00,8.0,7.98,Completed,False,False
SFT-000360,EMP-00006,2025-09-15,LOC-09,Split,07:00:00,19:00:00,10.0,9.69,Completed,False,False
SFT-000361,EMP-00006,2025-09-18,LOC-09,AM,07:00:00,15:00:00,8.0,7.96,Completed,False,False
SFT-000362,EMP-00006,2025-09-22,LOC-09,Split,07:00:00,19:00:00,10.0,10.0,Completed,False,False
SFT-000363,EMP-00006,2025-09-25,LOC-09,AM,07:00:00,15:00:00,8.0,8.06,Completed,False,False
SFT-000364,EMP-00006,2025-10-09,LOC-09,AM,07:00:00,15:00:00,8.0,7.88,Completed,False,False
SFT-000365,EMP-00006,2025-10-13,LOC-09,AM,07:00:00,15:00:00,8.0,7.77,Completed,False,False
SFT-000366,EMP-00006,2025-10-16,LOC-09,AM,07:00:00,15:00:00,8.0,8.22,Completed,False,False
SFT-000367,EMP-00006,2025-10-20,LOC-09,AM,07:00:00,15:00:00,8.0,9.37,Completed,True,False
SFT-000368,EMP-00006,2025-10-23,LOC-09,AM,07:00:00,15:00:00,8.0,8.22,Completed,False,False
SFT-000369,EMP-00006,2025-10-27,LOC-09,PM,13:00:00,21:00:00,8.0,8.08,Completed,False,False
SFT-000370,EMP-00006,2025-10-30,LOC-09,PM,13:00:00,21:00:00,8.0,8.27,Completed,False,False
SFT-000371,EMP-00006,2025-11-03,LOC-09,PM,13:00:00,21:00:00,8.0,8.22,Completed,False,False
SFT-000372,EMP-00006,2025-11-06,LOC-09,AM,07:00:00,15:00:00,8.0,8.04,Completed,False,False
SFT-000373,EMP-00006,2025-11-10,LOC-09,PM,13:00:00,21:00:00,8.0,8.07,Completed,False,False
SFT-000374,EMP-00006,2025-11-13,LOC-09,AM,07:00:00,15:00:00,8.0,7.93,Completed,False,False
SFT-000375,EMP-00006,2025-11-17,LOC-09,AM,07:00:00,15:00:00,8.0,8.04,Completed,False,False
SFT-000376,EMP-00006,2025-11-20,LOC-09,AM,07:00:00,15:00:00,8.0,8.0,Completed,False,False
SFT-000377,EMP-00006,2025-11-24,LOC-09,PM,13:00:00,21:00:00,8.0,7.89,Completed,False,False
SFT-000378,EMP-00006,2025-11-27,LOC-09,PM,13:00:00,21:00:00,8.0,8.14,Completed,False,False
SFT-000379,EMP-00006,2025-12-01,LOC-09,PM,13:00:00,21:00:00,8.0,7.99,Completed,False,False
SFT-000380,EMP-00006,2025-12-04,LOC-09,AM,07:00:00,15:00:00,8.0,7.91,Completed,False,False
SFT-000381,EMP-00006,2025-12-08,LOC-09,AM,07:00:00,15:00:00,8.0,7.97,Completed,False,False
SFT-000382,EMP-00006,2025-12-11,LOC-09,PM,13:00:00,21:00:00,8.0,8.07,Completed,False,False
SFT-000383,EMP-00006,2025-12-15,LOC-09,AM,07:00:00,15:00:00,8.0,7.79,Completed,False,False
SFT-000384,EMP-00006,2025-12-18,LOC-09,AM,07:00:00,15:00:00,8.0,7.95,Completed,False,False
SFT-000385,EMP-00006,2025-12-22,LOC-09,AM,07:00:00,15:00:00,8.0,8.08,Completed,False,False
SFT-000386,EMP-00006,2025-12-25,LOC-09,Night,21:00:00,07:00:00,8.0,8.04,Completed,False,False
SFT-000387,EMP-00006,2026-01-08,LOC-09,PM,13:00:00,21:00:00,8.0,7.99,Completed,False,False
SFT-000388,EMP-00006,2026-01-12,LOC-09,AM,07:00:00,15:00:00,8.0,7.88,Completed,False,False
SFT-000389,EMP-00006,2026-01-15,LOC-09,PM,13:00:00,21:00:00,8.0,7.9,Completed,False,False
SFT-000390,EMP-00006,2026-01-19,LOC-09,AM,07:00:00,15:00:00,8.0,8.24,Completed,False,False
SFT-000391,EMP-00006,2026-01-22,LOC-09,Split,07:00:00,19:00:00,10.0,10.06,Completed,False,False
SFT-000392,EMP-00006,2026-01-26,LOC-09,Night,21:00:00,07:00:00,8.0,8.04,Completed,False,False
SFT-000393,EMP-00006,2026-01-29,LOC-09,AM,07:00:00,15:00:00,8.0,8.14,Completed,False,False
SFT-000394,EMP-00006,2026-02-02,LOC-09,AM,07:00:00,15:00:00,8.0,8.02,Completed,False,False
SFT-000395,EMP-00006,2026-02-05,LOC-09,AM,07:00:00,15:00:00,8.0,7.94,Completed,False,False
SFT-000396,EMP-00006,2026-02-09,LOC-09,Split,07:00:00,19:00:00,10.0,10.02,Completed,False,False
SFT-000397,EMP-00006,2026-02-12,LOC-09,PM,13:00:00,21:00:00,8.0,8.14,Completed,False,False
SFT-000398,EMP-00006,2026-02-16,LOC-09,PM,13:00:00,21:00:00,8.0,7.88,Completed,False,False
SFT-000399,EMP-00006,2026-02-19,LOC-09,PM,13:00:00,21:00:00,8.0,10.76,Completed,True,False
SFT-000400,EMP-00006,2026-02-23,LOC-09,Night,21:00:00,07:00:00,8.0,7.94,Completed,False,False
SFT-000401,EMP-00006,2026-02-26,LOC-09,AM,07:00:00,15:00:00,8.0,7.75,Completed,False,False
SFT-000402,EMP-00006,2026-03-16,LOC-09,AM,07:00:00,15:00:00,8.0,8.07,Completed,False,False
SFT-000403,EMP-00006,2026-03-19,LOC-09,PM,13:00:00,21:00:00,8.0,7.74,Completed,False,False
SFT-000404,EMP-00006,2026-03-23,LOC-09,AM,07:00:00,15:00:00,8.0,8.11,Completed,False,False
SFT-000405,EMP-00006,2026-03-26,LOC-09,AM,07:00:00,15:00:00,8.0,8.2,Completed,False,False
SFT-000406,EMP-00006,2026-04-09,LOC-09,PM,13:00:00,21:00:00,8.0,7.98,Completed,False,False
SFT-000407,EMP-00006,2026-04-13,LOC-09,AM,07:00:00,15:00:00,8.0,8.29,Completed,False,False
SFT-000408,EMP-00006,2026-04-16,LOC-09,PM,13:00:00,21:00:00,8.0,7.96,Completed,False,False
SFT-000409,EMP-00006,2026-04-20,LOC-09,AM,07:00:00,15:00:00,8.0,7.71,Completed,False,False
SFT-000410,EMP-00006,2026-04-23,LOC-09,AM,07:00:00,15:00:00,8.0,7.82,Completed,False,False
SFT-000411,EMP-00006,2026-04-27,LOC-09,PM,13:00:00,21:00:00,8.0,7.75,Completed,False,False
SFT-000412,EMP-00006,2026-04-30,LOC-09,Split,07:00:00,19:00:00,10.0,10.71,Completed,True,False
SFT-000413,EMP-00006,2026-05-04,LOC-09,Night,21:00:00,07:00:00,8.0,8.15,Completed,False,False
SFT-000414,EMP-00006,2026-05-07,LOC-09,AM,07:00:00,15:00:00,8.0,8.08,Completed,False,False
SFT-000415,EMP-00006,2026-05-11,LOC-09,AM,07:00:00,15:00:00,8.0,7.75,Completed,False,False
SFT-000416,EMP-00006,2026-05-14,LOC-09,PM,13:00:00,21:00:00,8.0,8.22,Completed,False,False
SFT-000417,EMP-00006,2026-05-18,LOC-09,AM,07:00:00,15:00:00,8.0,7.72,Completed,False,False
SFT-000418,EMP-00006,2026-05-21,LOC-09,PM,13:00:00,21:00:00,8.0,8.02,Completed,False,False
SFT-000419,EMP-00006,2026-05-25,LOC-09,PM,13:00:00,21:00:00,8.0,7.97,Completed,False,False
SFT-000420,EMP-00006,2026-05-28,LOC-09,Night,21:00:00,07:00:00,8.0,8.09,Completed,False,False
SFT-000421,EMP-00006,2026-06-01,LOC-09,AM,07:00:00,15:00:00,8.0,7.75,Completed,False,False
SFT-000422,EMP-00006,2026-06-04,LOC-09,AM,07:00:00,15:00:00,8.0,7.68,Completed,False,False
SFT-000423,EMP-00006,2026-06-08,LOC-09,PM,13:00:00,21:00:00,8.0,10.14,Completed,True,False
SFT-000424,EMP-00006,2026-06-11,LOC-09,Split,07:00:00,19:00:00,10.0,10.13,Completed,False,False
SFT-000425,EMP-00006,2026-06-15,LOC-09,PM,13:00:00,21:00:00,8.0,7.77,Completed,False,False
SFT-000426,EMP-00006,2026-06-18,LOC-09,PM,13:00:00,21:00:00,8.0,9.96,Completed,True,False
SFT-000427,EMP-00006,2026-06-22,LOC-09,PM,13:00:00,21:00:00,8.0,8.51,Completed,False,False
SFT-000428,EMP-00006,2026-06-25,LOC-09,AM,07:00:00,15:00:00,8.0,8.03,Completed,False,False
SFT-000429,EMP-00006,2026-06-29,LOC-09,PM,13:00:00,21:00:00,8.0,7.88,Completed,False,False
SFT-000430,EMP-00006,2026-07-02,LOC-09,PM,13:00:00,21:00:00,8.0,9.0,Completed,True,False
SFT-000431,EMP-00006,2026-07-06,LOC-09,AM,07:00:00,15:00:00,8.0,7.87,Completed,False,False
SFT-000432,EMP-00006,2026-07-09,LOC-09,PM,13:00:00,21:00:00,8.0,8.01,Completed,False,False
SFT-000433,EMP-00006,2026-07-13,LOC-09,Split,07:00:00,19:00:00,10.0,9.87,Completed,False,False
SFT-000434,EMP-00006,2026-07-16,LOC-09,PM,13:00:00,21:00:00,8.0,8.2,Completed,False,False
SFT-000435,EMP-00006,2026-07-20,LOC-09,Night,21:00:00,07:00:00,8.0,7.75,Completed,False,False
SFT-000436,EMP-00006,2026-07-23,LOC-09,PM,13:00:00,21:00:00,8.0,7.85,Completed,False,False
SFT-000437,EMP-00006,2026-07-27,LOC-09,AM,07:00:00,15:00:00,8.0,10.14,Completed,True,False
SFT-000438,EMP-00006,2026-07-30,LOC-09,Night,21:00:00,07:00:00,8.0,8.0,Completed,False,False
SFT-000439,EMP-00008,2025-08-04,LOC-05,Night,21:00:00,07:00:00,8.0,7.89,Completed,False,False
SFT-000440,EMP-00008,2025-08-07,LOC-05,Night,21:00:00,07:00:00,8.0,7.76,Completed,False,False
SFT-000441,EMP-00008,2025-08-11,LOC-05,Split,07:00:00,19:00:00,10.0,10.1,Completed,False,False
SFT-000442,EMP-00008,2025-08-14,LOC-05,Night,21:00:00,07:00:00,8.0,9.4,Completed,True,False
SFT-000443,EMP-00008,2025-08-18,LOC-05,AM,07:00:00,15:00:00,8.0,10.33,Completed,True,False
SFT-000444,EMP-00008,2025-08-21,LOC-05,PM,13:00:00,21:00:00,8.0,8.03,Completed,False,False
SFT-000445,EMP-00008,2025-08-25,LOC-05,Night,21:00:00,07:00:00,8.0,7.93,Completed,False,False
SFT-000446,EMP-00008,2025-08-28,LOC-05,AM,07:00:00,15:00:00,8.0,7.88,Completed,False,False
SFT-000447,EMP-00008,2025-09-01,LOC-05,PM,13:00:00,21:00:00,8.0,8.07,Completed,False,False
SFT-000448,EMP-00008,2025-09-08,LOC-05,AM,07:00:00,15:00:00,8.0,8.08,Completed,False,False
SFT-000449,EMP-00008,2025-09-11,LOC-05,Split,07:00:00,19:00:00,10.0,9.82,Completed,False,False
SFT-000450,EMP-00008,2025-09-18,LOC-05,Night,21:00:00,07:00:00,8.0,8.09,Completed,False,False
SFT-000451,EMP-00008,2025-09-22,LOC-05,AM,07:00:00,15:00:00,8.0,0.0,Cancelled,False,False
SFT-000452,EMP-00008,2025-09-25,LOC-05,AM,07:00:00,15:00:00,8.0,7.68,Completed,False,False
SFT-000453,EMP-00008,2025-09-29,LOC-05,AM,07:00:00,15:00:00,8.0,7.82,Completed,False,False
SFT-000454,EMP-00008,2025-10-02,LOC-05,PM,13:00:00,21:00:00,8.0,7.64,Completed,False,False
SFT-000455,EMP-00008,2025-10-06,LOC-05,AM,07:00:00,15:00:00,8.0,9.51,Completed,True,False
SFT-000456,EMP-00008,2025-10-09,LOC-05,AM,07:00:00,15:00:00,8.0,8.03,Completed,False,False
SFT-000457,EMP-00008,2025-10-13,LOC-05,PM,13:00:00,21:00:00,8.0,7.75,Completed,False,False
SFT-000458,EMP-00008,2025-10-16,LOC-05,AM,07:00:00,15:00:00,8.0,8.01,Completed,False,False
SFT-000459,EMP-00008,2025-10-20,LOC-05,PM,13:00:00,21:00:00,8.0,10.31,Completed,True,False
SFT-000460,EMP-00008,2025-10-23,LOC-05,Split,07:00:00,19:00:00,10.0,10.05,Completed,False,False
SFT-000461,EMP-00008,2025-10-27,LOC-05,PM,13:00:00,21:00:00,8.0,7.98,Completed,False,False
SFT-000462,EMP-00008,2025-10-30,LOC-05,AM,07:00:00,15:00:00,8.0,8.2,Completed,False,False
SFT-000463,EMP-00008,2025-11-03,LOC-05,AM,07:00:00,15:00:00,8.0,7.91,Completed,False,False
SFT-000464,EMP-00008,2025-11-06,LOC-05,AM,07:00:00,15:00:00,8.0,8.01,Completed,False,False
SFT-000465,EMP-00008,2025-11-10,LOC-05,Night,21:00:00,07:00:00,8.0,8.07,Completed,False,False
SFT-000466,EMP-00008,2025-11-13,LOC-05,AM,07:00:00,15:00:00,8.0,7.83,Completed,False,False
SFT-000467,EMP-00008,2025-11-17,LOC-05,PM,13:00:00,21:00:00,8.0,0.0,Cancelled,False,False
SFT-000468,EMP-00008,2025-11-20,LOC-05,PM,13:00:00,21:00:00,8.0,7.8,Completed,False,False
SFT-000469,EMP-00008,2025-11-24,LOC-05,PM,13:00:00,21:00:00,8.0,8.18,Completed,False,False
SFT-000470,EMP-00008,2025-12-01,LOC-05,AM,07:00:00,15:00:00,8.0,8.13,Completed,False,False
SFT-000471,EMP-00008,2025-12-04,LOC-05,Split,07:00:00,19:00:00,10.0,0.0,Cancelled,False,False
SFT-000472,EMP-00008,2025-12-08,LOC-05,AM,07:00:00,15:00:00,8.0,7.86,Completed,False,False
SFT-000473,EMP-00008,2025-12-11,LOC-05,PM,13:00:00,21:00:00,8.0,7.93,Completed,False,False
SFT-000474,EMP-00008,2025-12-15,LOC-05,PM,13:00:00,21:00:00,8.0,7.85,Completed,False,False
SFT-000475,EMP-00008,2025-12-18,LOC-05,PM,13:00:00,21:00:00,8.0,7.95,Completed,False,False
SFT-000476,EMP-00008,2025-12-22,LOC-05,AM,07:00:00,15:00:00,8.0,8.05,Completed,False,False
SFT-000477,EMP-00008,2025-12-25,LOC-05,AM,07:00:00,15:00:00,8.0,9.21,Completed,True,False
SFT-000478,EMP-00008,2025-12-29,LOC-05,PM,13:00:00,21:00:00,8.0,7.88,Completed,False,False
