week_start_date,location_id,primary_role,employees_with_overtime,total_overtime_hours,avg_overtime_hours,total_hours_worked,total_contracted_hours
2025-10-06,LOC-06,Registered Nurse,1,2.46,2.46,40.46,38.0
2025-12-08,LOC-06,Registered Nurse,1,3.52,3.52,41.519999999999996,38.0
2025-12-22,LOC-06,Registered Nurse,1,0.0,0.0,31.64,38.0
2025-12-29,LOC-06,Registered Nurse,1,1.97,1.97,39.97,38.0
2026-01-12,LOC-06,Registered Nurse,1,8.96,8.96,46.96,38.0
2026-01-26,LOC-06,Registered Nurse,1,3.58,3.58,41.58,38.0
2026-03-02,LOC-06,Registered Nurse,1,6.58,6.58,44.58,38.0
2026-04-06,LOC-06,Registered Nurse,1,4.9,4.9,42.9,38.0
2026-05-04,LOC-06,Registered Nurse,1,3.66,3.66,41.66,38.0
2026-06-15,LOC-06,Registered Nurse,1,1.81,1.81,39.81,38.0
2026-07-06,LOC-06,Registered Nurse,1,2.63,2.63,40.63,38.0
2026-07-20,LOC-06,Registered Nurse,1,1.79,1.79,39.79,38.0
2025-08-11,LOC-10,Support Worker,9,30.580000000000002,3.397777777777778,212.22,196.0
2025-09-29,LOC-10,Support Worker,9,20.55,2.283333333333333,204.74,196.0
2025-10-13,LOC-10,Support Worker,8,31.57,3.94625,163.5,180.0
2025-11-17,LOC-10,Support Worker,9,25.53,2.836666666666667,191.2,196.0
2025-12-01,LOC-10,Support Worker,9,28.439999999999998,3.1599999999999997,207.64000000000004,196.0
2025-12-22,LOC-10,Support Worker,9,29.55,3.283333333333333,174.24,196.0
2026-01-26,LOC-10,Support Worker,8,28.470000000000002,3.5587500000000003,194.83,180.0
2026-02-02,LOC-10,Support Worker,9,15.8,1.7555555555555555,179.3,196.0
2026-02-16,LOC-10,Support Worker,9,28.799999999999997,3.1999999999999997,208.24,196.0
2026-03-16,LOC-10,Support Worker,9,37.730000000000004,4.192222222222223,211.64999999999998,196.0
2026-04-06,LOC-10,Support Worker,9,39.01,4.334444444444444,208.59000000000003,196.0
2026-04-13,LOC-10,Support Worker,9,33.33,3.703333333333333,203.61,196.0
2026-04-27,LOC-10,Support Worker,8,9.02,1.1275,161.33,180.0
2026-06-01,LOC-10,Support Worker,9,21.009999999999998,2.3344444444444443,192.27,196.0
2026-07-06,LOC-10,Support Worker,8,24.44,3.055,179.41,180.0
2025-08-18,LOC-05,Allied Health Clinician,4,9.22,2.305,137.92000000000002,138.0
2025-09-08,LOC-05,Allied Health Clinician,4,6.13,1.5325,133.17000000000002,138.0
2025-10-20,LOC-05,Allied Health Clinician,4,8.379999999999999,2.0949999999999998,108.58,138.0
2025-10-27,LOC-05,Allied Health Clinician,4,6.34,1.585,131.10000000000002,138.0
2025-11-10,LOC-05,Allied Health Clinician,4,5.9,1.475,132.13,138.0
2025-11-17,LOC-05,Allied Health Clinician,4,3.78,0.945,119.14,138.0
2025-12-22,LOC-05,Allied Health Clinician,3,5.87,1.9566666666666668,100.16,100.0
2026-01-19,LOC-05,Allied Health Clinician,4,14.75,3.6875,140.56,138.0
2026-02-09,LOC-05,Allied Health Clinician,4,2.63,0.6575,125.83999999999999,138.0
2026-03-02,LOC-05,Allied Health Clinician,4,8.43,2.1075,134.7,138.0
2026-03-09,LOC-05,Allied Health Clinician,4,5.86,1.465,118.03,138.0
2026-06-15,LOC-05,Allied Health Clinician,4,0.0,0.0,108.91,138.0
2026-07-20,LOC-05,Allied Health Clinician,4,13.81,3.4525,146.05,138.0
2026-07-27,LOC-05,Allied Health Clinician,4,0.0,0.0,93.27000000000001,138.0
2025-09-15,LOC-01,Coordinator,2,18.4,9.2,34.4,16.0
2025-10-27,LOC-01,Coordinator,2,16.53,8.265,32.53,16.0
2025-11-17,LOC-01,Coordinator,2,0.01,0.005,15.93,16.0
2025-11-24,LOC-01,Coordinator,2,17.98,8.99,33.980000000000004,16.0
2026-02-09,LOC-01,Coordinator,2,17.75,8.875,33.75,16.0
2026-03-02,LOC-01,Coordinator,2,18.36,9.18,34.36,16.0
2026-03-23,LOC-01,Coordinator,2,8.04,4.02,23.86,16.0
2026-04-13,LOC-01,Coordinator,2,19.119999999999997,9.559999999999999,35.120000000000005,16.0
2026-04-27,LOC-01,Coordinator,2,10.32,5.16,26.32,16.0
2026-05-04,LOC-01,Coordinator,2,15.719999999999999,7.859999999999999,31.72,16.0
2026-06-15,LOC-01,Coordinator,2,18.48,9.24,34.480000000000004,16.0
2025-08-04,LOC-09,Support Worker,6,17.77,2.9616666666666664,169.64,166.0
2025-08-11,LOC-09,Support Worker,7,19.28,2.7542857142857144,179.42,178.0
2025-08-18,LOC-09,Support Worker,7,22.240000000000002,3.1771428571428575,185.54,178.0
2025-08-25,LOC-09,Support Worker,7,26.230000000000004,3.7471428571428578,190.41,178.0
2025-09-01,LOC-09,Support Worker,7,14.32,2.045714285714286,162.94,178.0
2025-09-08,LOC-09,Support Worker,6,7.140000000000001,1.1900000000000002,125.85999999999999,154.0
2025-11-10,LOC-09,Support Worker,6,11.44,1.9066666666666665,129.94,140.0
2025-11-17,LOC-09,Support Worker,7,13.95,1.9928571428571427,166.66000000000003,178.0
2025-12-22,LOC-09,Support Worker,7,9.74,1.3914285714285715,165.49,178.0
2026-01-12,LOC-09,Support Worker,7,17.97,2.567142857142857,173.3,178.0
2026-03-23,LOC-09,Support Worker,7,22.85,3.2642857142857147,188.98,178.0
2026-04-06,LOC-09,Support Worker,7,16.57,2.367142857142857,164.45999999999998,178.0
2026-04-20,LOC-09,Support Worker,6,20.74,3.4566666666666666,152.66,154.0
2026-05-11,LOC-09,Support Worker,7,19.169999999999998,2.7385714285714284,179.54,178.0
2026-05-18,LOC-09,Support Worker,7,10.67,1.5242857142857142,166.48999999999998,178.0
2026-06-01,LOC-09,Support Worker,7,30.95,4.421428571428572,193.32999999999998,178.0
2025-08-18,LOC-05,Team Leader,3,3.32,1.1066666666666667,61.06,60.0
2025-09-08,LOC-05,Team Leader,3,4.5,1.5,60.5,60.0
2025-10-20,LOC-05,Team Leader,3,4.36,1.4533333333333334,60.31999999999999,60.0
2025-10-27,LOC-05,Team Leader,3,1.91,0.6366666666666666,58.339999999999996,60.0
2025-11-10,LOC-05,Team Leader,3,1.91,0.6366666666666666,57.459999999999994,60.0
2025-11-17,LOC-05,Team Leader,3,0.0,0.0,42.47,60.0
2025-12-22,LOC-05,Team Leader,3,3.2699999999999996,1.0899999999999999,58.89999999999999,60.0
2026-01-19,LOC-05,Team Leader,3,2.39,0.7966666666666667,52.06,60.0
2026-02-09,LOC-05,Team Leader,3,2.07,0.69,57.82999999999999,60.0
2026-03-02,LOC-05,Team Leader,3,1.9300000000000002,0.6433333333333334,59.92,60.0
2026-03-09,LOC-05,Team Leader,3,1.7999999999999998,0.6,59.55,60.0
2026-05-25,LOC-05,Team Leader,3,0.06,0.02,56.25,60.0
2026-06-15,LOC-05,Team Leader,2,0.33999999999999997,0.16999999999999998,40.34,40.0
2026-07-20,LOC-05,Team Leader,3,1.79,0.5966666666666667,51.36,60.0
2026-07-27,LOC-05,Team Leader,3,0.07,0.023333333333333334,40.12,60.0
2025-08-25,LOC-05,Support Worker,6,11.5,1.9166666666666667,143.47,160.0
2025-09-29,LOC-05,Support Worker,6,9.36,1.5599999999999998,159.05999999999997,160.0
2025-12-08,LOC-05,Support Worker,5,8.45,1.69,150.06,144.0
2026-02-23,LOC-05,Support Worker,6,1.65,0.27499999999999997,135.93,160.0
2026-03-16,LOC-05,Support Worker,6,8.71,1.4516666666666669,148.8,160.0
2026-03-23,LOC-05,Support Worker,5,8.370000000000001,1.6740000000000002,140.1,140.0
2026-04-06,LOC-05,Support Worker,6,8.33,1.3883333333333334,156.17000000000002,160.0
2026-04-13,LOC-05,Support Worker,6,10.26,1.71,157.97,160.0
2026-04-20,LOC-05,Support Worker,5,10.44,2.088,150.46,144.0
2026-05-04,LOC-05,Support Worker,6,10.440000000000001,1.7400000000000002,153.85,160.0
2026-05-18,LOC-05,Support Worker,6,5.91,0.985,148.53,160.0
2026-06-08,LOC-05,Support Worker,6,11.75,1.9583333333333333,151.81,160.0
2026-06-22,LOC-05,Support Worker,6,11.45,1.9083333333333332,160.79,160.0
2026-07-06,LOC-05,Support Worker,6,10.45,1.7416666666666665,152.46,160.0
2025-08-11,LOC-06,Support Worker,4,21.1,5.275,137.39000000000001,122.0
2025-09-08,LOC-06,Support Worker,4,18.59,4.6475,134.85,122.0
2025-10-20,LOC-06,Support Worker,4,14.330000000000002,3.5825000000000005,132.32999999999998,122.0
2025-10-27,LOC-06,Support Worker,4,20.310000000000002,5.077500000000001,142.31,122.0
2025-11-10,LOC-06,Support Worker,4,9.780000000000001,2.4450000000000003,122.14999999999999,122.0
2025-11-17,LOC-06,Support Worker,3,21.150000000000002,7.050000000000001,105.15,84.0
2026-01-05,LOC-06,Support Worker,4,29.14,7.285,151.14,122.0
2026-01-19,LOC-06,Support Worker,3,6.91,2.3033333333333332,90.89,84.0
2026-03-09,LOC-06,Support Worker,4,22.07,5.5175,144.07,122.0
2026-03-23,LOC-06,Support Worker,4,20.82,5.205,142.82,122.0
2026-04-20,LOC-06,Support Worker,4,19.9,4.975,141.89999999999998,122.0
2026-06-08,LOC-06,Support Worker,4,16.72,4.18,138.72,122.0
2026-06-29,LOC-06,Support Worker,4,8.02,2.005,115.63999999999999,122.0
2026-07-13,LOC-06,Support Worker,4,17.009999999999998,4.2524999999999995,117.31,122.0
2025-08-11,LOC-03,Support Worker,6,2.65,0.44166666666666665,86.89000000000001,112.0
2025-08-18,LOC-03,Support Worker,6,7.85,1.3083333333333333,99.75999999999999,112.0
2025-08-25,LOC-03,Support Worker,6,7.210000000000001,1.2016666666666669,102.69999999999999,112.0
2025-10-06,LOC-03,Support Worker,6,1.83,0.305,95.97999999999999,112.0
2025-10-20,LOC-03,Support Worker,6,5.7,0.9500000000000001,81.69,112.0
2025-11-10,LOC-03,Support Worker,6,6.59,1.0983333333333334,82.88,112.0
2025-12-29,LOC-03,Support Worker,5,4.09,0.818,87.53,96.0
2026-01-05,LOC-03,Support Worker,6,3.95,0.6583333333333333,81.46,112.0
2026-01-12,LOC-03,Support Worker,6,7.27,1.2116666666666667,94.93,112.0
2026-02-02,LOC-03,Support Worker,6,5.07,0.8450000000000001,96.50999999999999,112.0
2026-02-16,LOC-03,Support Worker,6,8.85,1.4749999999999999,103.06,112.0
2026-04-20,LOC-03,Support Worker,6,8.040000000000001,1.34,94.01,112.0
2026-06-22,LOC-03,Support Worker,6,0.41,0.06833333333333333,89.1,112.0
2026-07-06,LOC-03,Support Worker,6,0.0,0.0,84.47,112.0
2026-07-13,LOC-03,Support Worker,6,12.93,2.155,100.78,112.0
2026-07-20,LOC-03,Support Worker,5,13.559999999999999,2.7119999999999997,81.84,88.0
2025-08-04,LOC-07,Support Worker,7,14.0,2.0,127.77,140.0
2025-08-18,LOC-07,Support Worker,7,16.64,2.3771428571428572,128.3,140.0
2025-09-01,LOC-07,Support Worker,7,11.12,1.5885714285714285,90.08,140.0
2025-10-13,LOC-07,Support Worker,7,14.87,2.124285714285714,128.45,140.0
2025-10-20,LOC-07,Support Worker,7,12.149999999999999,1.7357142857142855,121.77999999999999,140.0
2025-12-01,LOC-07,Support Worker,7,16.770000000000003,2.3957142857142864,127.98,140.0
2025-12-22,LOC-07,Support Worker,7,16.8,2.4,131.87,140.0
2026-03-02,LOC-07,Support Worker,6,12.299999999999999,2.05,104.22,116.0
2026-04-13,LOC-07,Support Worker,7,15.030000000000001,2.1471428571428572,110.25,140.0
2025-08-18,LOC-08,Support Worker,10,29.520000000000003,2.9520000000000004,298.66,284.0
2025-08-25,LOC-08,Support Worker,10,47.95,4.795,323.83000000000004,284.0
2025-09-08,LOC-08,Support Worker,10,29.47,2.947,301.49,284.0
2025-09-15,LOC-08,Support Worker,10,35.67,3.567,308.12,284.0
2025-11-17,LOC-08,Support Worker,8,28.01,3.50125,259.82,238.0
2025-11-24,LOC-08,Support Worker,10,20.8,2.08,259.64,284.0
2026-01-05,LOC-08,Support Worker,10,29.969999999999995,2.9969999999999994,307.08,284.0
2026-01-12,LOC-08,Support Worker,10,30.48,3.048,308.08,284.0
2026-03-09,LOC-08,Support Worker,10,48.1,4.8100000000000005,332.09999999999997,284.0
2026-04-06,LOC-08,Support Worker,10,43.78,4.378,315.62,284.0
2026-05-04,LOC-08,Support Worker,10,33.55,3.3549999999999995,309.31,284.0
2026-05-25,LOC-08,Support Worker,10,33.739999999999995,3.3739999999999997,311.63999999999993,284.0
2026-06-01,LOC-08,Support Worker,10,32.8,3.28,306.92,284.0
2026-07-20,LOC-08,Support Worker,10,41.510000000000005,4.151000000000001,324.11,284.0
2025-09-01,LOC-04,Coordinator,1,8.03,8.03,16.03,8.0
2025-09-29,LOC-04,Coordinator,1,7.81,7.81,15.809999999999999,8.0
2026-01-19,LOC-04,Coordinator,1,0.02,0.02,8.02,8.0
2026-02-16,LOC-04,Coordinator,1,8.04,8.04,16.04,8.0
2026-02-23,LOC-04,Coordinator,1,11.79,11.79,19.79,8.0
2026-03-02,LOC-04,Coordinator,1,8.13,8.13,16.130000000000003,8.0
2026-03-09,LOC-04,Coordinator,1,7.86,7.86,15.86,8.0
2026-03-23,LOC-04,Coordinator,1,8.11,8.11,16.11,8.0
2026-04-06,LOC-04,Coordinator,1,9.95,9.95,17.95,8.0
2026-04-13,LOC-04,Coordinator,1,7.7,7.7,15.700000000000001,8.0
2026-05-18,LOC-04,Coordinator,1,8.62,8.62,16.619999999999997,8.0
2026-06-01,LOC-04,Coordinator,1,7.93,7.93,15.93,8.0
2026-06-15,LOC-04,Coordinator,1,7.91,7.91,15.91,8.0
2026-07-13,LOC-04,Coordinator,1,0.12,0.12,8.12,8.0
2025-08-18,LOC-10,Team Leader,1,8.22,8.22,24.22,16.0
2025-08-25,LOC-10,Team Leader,1,7.77,7.77,23.77,16.0
2025-09-22,LOC-10,Team Leader,1,0.02,0.02,16.02,16.0
2025-10-06,LOC-10,Team Leader,1,8.12,8.12,24.119999999999997,16.0
2025-10-20,LOC-10,Team Leader,1,7.63,7.63,23.63,16.0
2025-11-03,LOC-10,Team Leader,1,8.63,8.63,24.63,16.0
2026-01-12,LOC-10,Team Leader,1,8.25,8.25,24.25,16.0
2026-03-09,LOC-10,Team Leader,1,10.23,10.23,26.23,16.0
2026-03-23,LOC-10,Team Leader,1,0.35,0.35,16.35,16.0
2026-06-08,LOC-10,Team Leader,1,8.01,8.01,24.009999999999998,16.0
2026-07-20,LOC-10,Team Leader,1,0.01,0.01,16.009999999999998,16.0
2026-07-27,LOC-10,Team Leader,1,4.79,4.79,20.79,16.0
2026-05-25,LOC-05,Allied Health Clinician,3,6.06,2.02,108.38,114.0
2025-08-18,LOC-01,Allied Health Clinician,1,0.0,0.0,10.39,12.0
2025-09-08,LOC-01,Allied Health Clinician,1,0.0,0.0,7.95,12.0
2025-09-29,LOC-01,Allied Health Clinician,1,0.0,0.0,7.8,12.0
2025-10-06,LOC-01,Allied Health Clinician,1,0.0,0.0,7.93,12.0
2025-10-20,LOC-01,Allied Health Clinician,1,0.0,0.0,8.03,12.0
2025-11-03,LOC-01,Allied Health Clinician,1,0.0,0.0,8.19,12.0
2025-12-08,LOC-01,Allied Health Clinician,1,0.0,0.0,8.04,12.0
2025-12-22,LOC-01,Allied Health Clinician,1,0.0,0.0,7.87,12.0
2026-01-19,LOC-01,Allied Health Clinician,1,0.0,0.0,10.09,12.0
2026-02-02,LOC-01,Allied Health Clinician,1,0.0,0.0,8.14,12.0
2026-02-23,LOC-01,Allied Health Clinician,1,0.0,0.0,7.88,12.0
2026-04-20,LOC-01,Allied Health Clinician,1,0.0,0.0,7.81,12.0
2026-07-20,LOC-01,Allied Health Clinician,1,0.0,0.0,8.91,12.0
2026-07-27,LOC-01,Allied Health Clinician,1,0.0,0.0,7.9,12.0
2025-07-28,LOC-02,Support Worker,5,0.01,0.002,91.64999999999999,132.0
2025-08-04,LOC-02,Support Worker,7,24.17,3.4528571428571433,168.07999999999998,152.0
2025-08-11,LOC-02,Support Worker,7,28.64,4.091428571428572,176.45,152.0
2025-10-27,LOC-02,Support Worker,6,15.790000000000001,2.631666666666667,150.15,140.0
2025-11-24,LOC-02,Support Worker,7,16.759999999999998,2.394285714285714,156.62,152.0
2025-12-01,LOC-02,Support Worker,7,21.58,3.0828571428571427,157.62,152.0
2025-12-22,LOC-02,Support Worker,7,25.49,3.641428571428571,173.85000000000002,152.0
2026-01-12,LOC-02,Support Worker,7,16.200000000000003,2.3142857142857145,158.42,152.0
2026-02-09,LOC-02,Support Worker,7,27.159999999999997,3.8799999999999994,173.67000000000002,152.0
2026-02-23,LOC-02,Support Worker,7,17.7,2.5285714285714285,161.71,152.0
2026-04-27,LOC-02,Support Worker,6,5.29,0.8816666666666667,129.67,140.0
2026-05-18,LOC-02,Support Worker,7,12.34,1.762857142857143,160.14000000000001,152.0
2026-06-01,LOC-02,Support Worker,7,22.77,3.2528571428571427,158.99,152.0
2026-06-15,LOC-02,Support Worker,6,32.8,5.466666666666666,172.64,140.0
2026-07-13,LOC-02,Support Worker,7,28.36,4.051428571428572,176.3,152.0
2026-07-20,LOC-02,Support Worker,7,24.96,3.565714285714286,167.67999999999998,152.0
2025-09-22,LOC-09,Allied Health Clinician,2,4.85,2.425,61.31,76.0
2025-10-06,LOC-09,Allied Health Clinician,2,4.26,2.13,50.199999999999996,76.0
2025-12-08,LOC-09,Allied Health Clinician,2,6.77,3.385,77.21000000000001,76.0
2025-12-29,LOC-09,Allied Health Clinician,2,10.1,5.05,86.1,76.0
2026-01-05,LOC-09,Allied Health Clinician,2,3.55,1.775,79.55,76.0
2026-02-23,LOC-09,Allied Health Clinician,2,4.22,2.11,80.22,76.0
2026-03-16,LOC-09,Allied Health Clinician,2,10.23,5.115,86.22999999999999,76.0
2026-03-30,LOC-09,Allied Health Clinician,2,8.3,4.15,84.3,76.0
2026-04-13,LOC-09,Allied Health Clinician,2,3.92,1.96,79.92,76.0
2026-04-27,LOC-09,Allied Health Clinician,2,1.74,0.87,73.76,76.0
2026-05-04,LOC-09,Allied Health Clinician,2,0.0,0.0,63.650000000000006,76.0
2026-06-08,LOC-09,Allied Health Clinician,2,3.88,1.94,74.4,76.0
2026-06-29,LOC-09,Allied Health Clinician,2,0.0,0.0,40.17,76.0
2026-07-06,LOC-09,Allied Health Clinician,2,0.0,0.0,57.49,76.0
2026-07-20,LOC-09,Allied Health Clinician,2,5.6,2.8,81.6,76.0
2026-07-27,LOC-09,Allied Health Clinician,2,0.0,0.0,59.02,76.0
2025-08-18,LOC-08,Coordinator,1,4.22,4.22,24.220000000000002,20.0
2025-08-25,LOC-08,Coordinator,1,3.96,3.96,23.959999999999997,20.0
2025-09-08,LOC-08,Coordinator,1,5.79,5.79,25.79,20.0
2025-09-15,LOC-08,Coordinator,1,4.26,4.26,24.259999999999998,20.0
2025-11-17,LOC-08,Coordinator,1,5.73,5.73,25.73,20.0
2025-11-24,LOC-08,Coordinator,1,4.17,4.17,24.17,20.0
2026-01-05,LOC-08,Coordinator,1,6.15,6.15,26.15,20.0
2026-01-12,LOC-08,Coordinator,1,3.79,3.79,23.79,20.0
2026-03-09,LOC-08,Coordinator,1,3.94,3.94,23.939999999999998,20.0
2026-04-06,LOC-08,Coordinator,1,4.08,4.08,24.08,20.0
2026-05-04,LOC-08,Coordinator,1,4.36,4.36,24.36,20.0
2026-05-25,LOC-08,Coordinator,1,5.75,5.75,25.75,20.0
2026-06-01,LOC-08,Coordinator,1,4.05,4.05,24.05,20.0
2026-07-20,LOC-08,Coordinator,1,6.42,6.42,26.42,20.0
2025-08-25,LOC-05,Coordinator,2,0.0,0.0,26.37,38.0
2025-09-29,LOC-05,Coordinator,2,0.0,0.0,24.92,38.0
2025-12-08,LOC-05,Coordinator,2,0.0,0.0,23.89,38.0
2026-03-16,LOC-05,Coordinator,2,0.07,0.035,26.72,38.0
2026-03-23,LOC-05,Coordinator,2,0.02,0.01,23.79,38.0
2026-04-20,LOC-05,Coordinator,2,0.03,0.015,18.14,38.0
2026-05-04,LOC-05,Coordinator,2,0.15,0.075,24.4,38.0
2026-05-18,LOC-05,Coordinator,2,0.0,0.0,25.71,38.0
2026-06-08,LOC-05,Coordinator,2,0.08,0.04,16.27,38.0
2026-06-22,LOC-05,Coordinator,2,1.48,0.74,25.63,38.0
2026-07-06,LOC-05,Coordinator,2,0.02,0.01,25.9,38.0
2025-10-06,LOC-02,Allied Health Clinician,2,3.84,1.92,49.78,50.0
2025-10-20,LOC-02,Allied Health Clinician,2,7.970000000000001,3.9850000000000003,57.97,50.0
2025-11-10,LOC-02,Allied Health Clinician,2,8.899999999999999,4.449999999999999,58.9,50.0
2025-12-08,LOC-02,Allied Health Clinician,2,8.56,4.28,58.56,50.0
2026-03-16,LOC-02,Allied Health Clinician,2,3.91,1.955,47.78,50.0
2026-04-06,LOC-02,Allied Health Clinician,2,5.75,2.875,55.75,50.0
2026-06-29,LOC-02,Allied Health Clinician,2,10.2,5.1,60.2,50.0
2026-07-06,LOC-02,Allied Health Clinician,2,6.55,3.275,56.55,50.0
2025-09-29,LOC-09,Support Worker,6,23.86,3.9766666666666666,169.68,158.0
2025-08-11,LOC-10,Coordinator,1,1.86,1.86,39.86,38.0
2025-09-29,LOC-10,Coordinator,1,0.0,0.0,32.07,38.0
2025-10-13,LOC-10,Coordinator,1,0.0,0.0,33.96,38.0
2025-11-17,LOC-10,Coordinator,1,2.23,2.23,40.23,38.0
2025-12-01,LOC-10,Coordinator,1,0.0,0.0,31.45,38.0
2025-12-22,LOC-10,Coordinator,1,11.17,11.17,49.17,38.0
2026-01-26,LOC-10,Coordinator,1,0.0,0.0,32.74,38.0
2026-02-02,LOC-10,Coordinator,1,6.65,6.65,44.65,38.0
2026-02-16,LOC-10,Coordinator,1,0.0,0.0,32.16,38.0
2026-03-16,LOC-10,Coordinator,1,5.55,5.55,43.55,38.0
2026-04-06,LOC-10,Coordinator,1,4.29,4.29,42.29,38.0
2026-04-13,LOC-10,Coordinator,1,3.68,3.68,41.68,38.0
2026-04-27,LOC-10,Coordinator,1,4.59,4.59,42.59,38.0
2026-07-06,LOC-10,Coordinator,1,2.26,2.26,40.260000000000005,38.0
2025-07-28,LOC-07,Allied Health Clinician,2,0.0,0.0,30.239999999999995,76.0
2025-08-25,LOC-07,Allied Health Clinician,1,4.02,4.02,42.019999999999996,38.0
2025-09-08,LOC-07,Allied Health Clinician,2,0.0,0.0,69.13,76.0
2025-09-15,LOC-07,Allied Health Clinician,2,4.32,2.16,74.78999999999999,76.0
2025-10-06,LOC-07,Allied Health Clinician,2,4.46,2.23,80.46000000000001,76.0
2025-11-03,LOC-07,Allied Health Clinician,2,8.58,4.29,84.58,76.0
2025-11-24,LOC-07,Allied Health Clinician,2,3.82,1.91,76.0,76.0
2026-01-26,LOC-07,Allied Health Clinician,2,3.59,1.795,79.59,76.0
2026-02-02,LOC-07,Allied Health Clinician,2,4.21,2.105,77.31,76.0
2026-03-09,LOC-07,Allied Health Clinician,2,6.28,3.14,78.22,76.0
2026-03-16,LOC-07,Allied Health Clinician,2,6.54,3.27,82.43,76.0
2026-04-06,LOC-07,Allied Health Clinician,2,2.3,1.15,77.12,76.0
2026-05-04,LOC-07,Allied Health Clinician,2,9.93,4.965,85.93,76.0
2026-05-11,LOC-07,Allied Health Clinician,2,7.15,3.575,77.22,76.0
2026-05-18,LOC-07,Allied Health Clinician,2,3.09,1.545,72.67,76.0
2026-06-08,LOC-07,Allied Health Clinician,2,4.63,2.315,78.63,76.0
2026-06-15,LOC-07,Allied Health Clinician,2,11.34,5.67,87.34,76.0
2026-06-22,LOC-07,Allied Health Clinician,2,6.42,3.21,82.42,76.0
2026-06-29,LOC-07,Allied Health Clinician,2,0.0,0.0,47.53,76.0
2025-09-22,LOC-09,Team Leader,1,0.0,0.0,33.66,38.0
2025-10-06,LOC-09,Team Leader,1,7.23,7.23,45.23,38.0
2025-12-08,LOC-09,Team Leader,1,5.51,5.51,43.51,38.0
2025-12-29,LOC-09,Team Leader,1,0.0,0.0,17.92,38.0
2026-02-23,LOC-09,Team Leader,1,0.0,0.0,15.6,38.0
2026-03-16,LOC-09,Team Leader,1,6.91,6.91,44.91,38.0
2026-03-30,LOC-09,Team Leader,1,8.42,8.42,46.42,38.0
2026-04-13,LOC-09,Team Leader,1,4.99,4.99,42.99,38.0
2026-04-27,LOC-09,Team Leader,1,3.01,3.01,41.01,38.0
2026-05-04,LOC-09,Team Leader,1,1.92,1.92,39.92,38.0
2026-06-08,LOC-09,Team Leader,1,3.63,3.63,41.63,38.0
2026-06-29,LOC-09,Team Leader,1,0.0,0.0,34.56,38.0
2026-07-06,LOC-09,Team Leader,1,0.0,0.0,34.629999999999995,38.0
2026-07-20,LOC-09,Team Leader,1,1.83,1.83,39.83,38.0
2026-07-27,LOC-09,Team Leader,1,0.0,0.0,15.73,38.0
2025-09-29,LOC-04,Support Worker,6,1.98,0.33,115.29,152.0
2026-01-19,LOC-04,Support Worker,6,2.87,0.47833333333333333,114.28,152.0
2026-02-16,LOC-04,Support Worker,6,4.18,0.6966666666666667,113.69999999999999,152.0
2026-02-23,LOC-04,Support Worker,6,2.44,0.4066666666666667,124.12,152.0
2026-03-02,LOC-04,Support Worker,6,1.82,0.30333333333333334,122.59,152.0
2026-03-09,LOC-04,Support Worker,6,1.95,0.325,123.48,152.0
2026-03-23,LOC-04,Support Worker,6,4.57,0.7616666666666667,120.71,152.0
2026-04-06,LOC-04,Support Worker,5,2.9,0.58,92.74000000000001,114.0
2026-04-13,LOC-04,Support Worker,6,5.15,0.8583333333333334,102.16000000000001,152.0
2026-05-18,LOC-04,Support Worker,6,8.36,1.3933333333333333,132.4,152.0
2026-06-15,LOC-04,Support Worker,6,7.85,1.3083333333333333,128.76,152.0
2026-07-13,LOC-04,Support Worker,6,10.93,1.8216666666666665,137.53,152.0
2025-07-28,LOC-02,Coordinator,2,0.0,0.0,24.03,54.0
2025-08-04,LOC-02,Coordinator,2,2.6799999999999997,1.3399999999999999,56.67999999999999,54.0
2025-08-11,LOC-02,Coordinator,2,8.24,4.12,62.24,54.0
2025-10-27,LOC-02,Coordinator,2,9.91,4.955,63.91,54.0
2025-11-24,LOC-02,Coordinator,2,7.72,3.86,60.57,54.0
2025-12-01,LOC-02,Coordinator,2,13.33,6.665,67.33,54.0
2025-12-22,LOC-02,Coordinator,2,12.280000000000001,6.140000000000001,66.28,54.0
2026-01-12,LOC-02,Coordinator,2,9.690000000000001,4.845000000000001,63.69,54.0
2026-02-09,LOC-02,Coordinator,2,13.43,6.715,67.43,54.0
2026-02-23,LOC-02,Coordinator,2,12.16,6.08,66.16,54.0
2026-04-27,LOC-02,Coordinator,2,11.69,5.845,65.69,54.0
2026-05-18,LOC-02,Coordinator,2,10.95,5.475,52.910000000000004,54.0
2026-06-01,LOC-02,Coordinator,2,12.14,6.07,66.14,54.0
2026-06-15,LOC-02,Coordinator,2,6.35,3.175,60.35,54.0
2026-07-13,LOC-02,Coordinator,2,10.77,5.385,64.77000000000001,54.0
2026-07-20,LOC-02,Coordinator,2,6.29,3.145,60.29,54.0
2025-09-01,LOC-04,Support Worker,5,1.96,0.392,113.87,136.0
2026-06-01,LOC-04,Support Worker,5,6.42,1.284,108.84,136.0
2025-10-27,LOC-03,Team Leader,6,15.73,2.6216666666666666,186.36999999999998,200.0
2025-11-03,LOC-03,Team Leader,6,6.21,1.035,193.66,200.0
2025-11-24,LOC-03,Team Leader,5,5.7700000000000005,1.1540000000000001,163.76,176.0
2025-12-22,LOC-03,Team Leader,6,12.370000000000001,2.061666666666667,190.82,200.0
2026-01-19,LOC-03,Team Leader,6,7.879999999999999,1.3133333333333332,191.35999999999999,200.0
