date_key,location_id,primary_role,shifts_rostered,shifts_completed,actual_hours,planned_hours,overtime_shifts
2026-04-04,LOC-08,Support Worker,5,5.0,40.26,40.0,0.0
2026-04-07,LOC-08,Support Worker,5,5.0,41.480000000000004,42.0,0.0
2026-04-09,LOC-08,Support Worker,8,8.0,69.15,66.0,1.0
2026-04-13,LOC-08,Support Worker,5,5.0,41.03,40.0,1.0
2026-04-19,LOC-08,Support Worker,6,6.0,52.69,50.0,2.0
2026-04-20,LOC-08,Support Worker,5,5.0,43.00999999999999,42.0,1.0
2026-04-27,LOC-08,Support Worker,5,5.0,42.44,42.0,0.0
2026-05-07,LOC-08,Support Worker,8,8.0,65.72,66.0,0.0
2026-05-09,LOC-08,Support Worker,5,5.0,40.190000000000005,40.0,0.0
2026-05-16,LOC-08,Support Worker,5,5.0,39.69,40.0,0.0
2026-05-17,LOC-08,Support Worker,6,6.0,48.02,48.0,0.0
2026-05-18,LOC-08,Support Worker,5,5.0,39.730000000000004,40.0,0.0
2026-05-21,LOC-08,Support Worker,7,7.0,62.22,58.0,2.0
2026-05-23,LOC-08,Support Worker,5,5.0,40.91,40.0,1.0
2026-06-02,LOC-08,Support Worker,5,5.0,40.96,40.0,1.0
2026-06-07,LOC-08,Support Worker,6,6.0,48.19,48.0,0.0
2026-06-08,LOC-08,Support Worker,5,5.0,41.76,42.0,0.0
2026-06-11,LOC-08,Support Worker,8,8.0,67.99,66.0,1.0
2026-06-14,LOC-08,Support Worker,6,6.0,52.0,50.0,1.0
2026-06-20,LOC-08,Support Worker,3,3.0,25.98,26.0,0.0
2026-06-29,LOC-08,Support Worker,4,4.0,37.96,38.0,0.0
2026-06-30,LOC-08,Support Worker,4,4.0,35.28,34.0,1.0
2026-07-09,LOC-08,Support Worker,8,8.0,67.21,64.0,2.0
2026-07-25,LOC-08,Support Worker,5,5.0,40.4,40.0,1.0
2026-07-28,LOC-08,Support Worker,5,4.0,32.6,40.0,1.0
2025-08-08,LOC-08,Support Worker,4,4.0,32.93,32.0,1.0
2025-09-05,LOC-08,Support Worker,3,3.0,26.549999999999997,24.0,1.0
2025-09-26,LOC-08,Support Worker,4,4.0,31.470000000000002,32.0,0.0
2025-10-17,LOC-08,Support Worker,4,4.0,33.9,34.0,0.0
2025-10-24,LOC-08,Support Worker,4,4.0,31.800000000000004,32.0,0.0
2025-11-28,LOC-08,Support Worker,4,4.0,33.58,32.0,1.0
2025-11-29,LOC-08,Support Worker,4,4.0,33.47,32.0,1.0
2025-11-30,LOC-08,Support Worker,5,5.0,40.32,40.0,0.0
2025-12-12,LOC-08,Support Worker,4,4.0,33.89,32.0,1.0
2025-12-26,LOC-08,Support Worker,4,4.0,32.09,32.0,0.0
2026-01-02,LOC-08,Support Worker,3,3.0,24.03,24.0,0.0
2026-01-16,LOC-08,Support Worker,4,4.0,32.21,32.0,0.0
2026-02-22,LOC-08,Support Worker,5,5.0,39.870000000000005,40.0,0.0
2026-05-29,LOC-08,Support Worker,4,3.0,24.740000000000002,32.0,1.0
2026-06-05,LOC-08,Support Worker,4,3.0,24.67,32.0,1.0
2026-06-12,LOC-08,Support Worker,4,4.0,32.07,32.0,0.0
2025-09-26,LOC-10,Support Worker,2,2.0,16.159999999999997,16.0,0.0
2025-11-07,LOC-10,Support Worker,2,2.0,15.89,16.0,0.0
2025-11-21,LOC-10,Support Worker,2,2.0,16.15,16.0,0.0
2025-12-05,LOC-10,Support Worker,2,2.0,16.27,16.0,0.0
2025-12-12,LOC-10,Support Worker,2,2.0,15.96,16.0,0.0
2026-01-23,LOC-10,Support Worker,2,2.0,18.62,16.0,1.0
2026-02-03,LOC-10,Support Worker,1,1.0,8.16,8.0,0.0
2026-04-10,LOC-10,Support Worker,2,2.0,18.17,16.0,1.0
2026-05-01,LOC-10,Support Worker,2,1.0,8.23,16.0,0.0
2026-05-22,LOC-10,Support Worker,2,2.0,15.98,16.0,0.0
2026-06-19,LOC-10,Support Worker,2,2.0,15.77,16.0,0.0
2026-07-24,LOC-10,Support Worker,2,2.0,15.83,16.0,0.0
2025-08-21,LOC-04,Coordinator,1,1.0,7.81,8.0,0.0
2025-08-31,LOC-04,Coordinator,1,1.0,8.04,8.0,0.0
2025-09-07,LOC-04,Coordinator,1,1.0,7.72,8.0,0.0
2025-09-14,LOC-04,Coordinator,1,1.0,10.31,10.0,0.0
2025-10-09,LOC-04,Coordinator,1,1.0,8.07,8.0,0.0
2025-10-30,LOC-04,Coordinator,1,1.0,10.12,10.0,0.0
2025-12-07,LOC-04,Coordinator,1,1.0,7.85,8.0,0.0
2025-12-11,LOC-04,Coordinator,1,1.0,7.94,8.0,0.0
2026-03-15,LOC-04,Coordinator,1,1.0,7.98,8.0,0.0
2026-03-29,LOC-04,Coordinator,1,1.0,7.9,8.0,0.0
2026-05-07,LOC-04,Coordinator,1,1.0,10.17,10.0,0.0
2026-05-10,LOC-04,Coordinator,1,1.0,9.89,10.0,0.0
2026-05-14,LOC-04,Coordinator,1,1.0,8.12,8.0,0.0
2026-05-17,LOC-04,Coordinator,1,1.0,7.93,8.0,0.0
2026-05-21,LOC-04,Coordinator,1,1.0,8.61,8.0,1.0
2026-05-28,LOC-04,Coordinator,1,1.0,9.99,10.0,0.0
2026-06-25,LOC-04,Coordinator,1,1.0,7.89,8.0,0.0
2026-07-30,LOC-04,Coordinator,1,1.0,8.02,8.0,0.0
2025-08-01,LOC-10,Team Leader,1,1.0,10.15,8.0,1.0
2025-08-08,LOC-10,Team Leader,1,1.0,7.97,8.0,0.0
2025-08-15,LOC-10,Team Leader,1,1.0,7.89,8.0,0.0
2025-08-16,LOC-10,Team Leader,1,1.0,7.91,8.0,0.0
2025-08-22,LOC-10,Team Leader,1,1.0,7.92,8.0,0.0
2025-09-01,LOC-10,Team Leader,1,1.0,10.09,10.0,0.0
2025-09-05,LOC-10,Team Leader,1,1.0,7.79,8.0,0.0
2025-09-08,LOC-10,Team Leader,1,1.0,8.04,8.0,0.0
2025-09-19,LOC-10,Team Leader,1,1.0,8.22,8.0,0.0
2025-10-03,LOC-10,Team Leader,1,1.0,7.99,8.0,0.0
2025-10-17,LOC-10,Team Leader,1,1.0,7.87,8.0,0.0
2025-10-18,LOC-10,Team Leader,1,1.0,7.94,8.0,0.0
2025-10-27,LOC-10,Team Leader,1,1.0,8.08,8.0,0.0
2025-11-01,LOC-10,Team Leader,1,1.0,8.23,8.0,0.0
2025-11-15,LOC-10,Team Leader,1,1.0,8.04,8.0,0.0
2025-11-24,LOC-10,Team Leader,1,1.0,9.06,8.0,1.0
2025-12-15,LOC-10,Team Leader,1,1.0,8.05,8.0,0.0
2025-12-29,LOC-10,Team Leader,1,1.0,7.89,8.0,0.0
2026-01-03,LOC-10,Team Leader,1,1.0,8.06,8.0,0.0
2026-01-05,LOC-10,Team Leader,1,1.0,7.85,8.0,0.0
2026-01-16,LOC-10,Team Leader,1,1.0,8.29,8.0,0.0
2026-01-19,LOC-10,Team Leader,1,1.0,7.98,8.0,0.0
2026-02-14,LOC-10,Team Leader,1,1.0,8.03,8.0,0.0
2026-02-20,LOC-10,Team Leader,1,1.0,8.22,8.0,0.0
2026-02-23,LOC-10,Team Leader,1,1.0,8.13,8.0,0.0
2026-02-27,LOC-10,Team Leader,1,1.0,7.91,8.0,0.0
2026-03-13,LOC-10,Team Leader,1,1.0,7.94,8.0,0.0
2026-04-18,LOC-10,Team Leader,1,1.0,7.87,8.0,0.0
2026-05-04,LOC-10,Team Leader,1,1.0,8.03,8.0,0.0
2026-05-30,LOC-10,Team Leader,1,1.0,7.99,8.0,0.0
2026-06-12,LOC-10,Team Leader,1,1.0,8.08,8.0,0.0
2026-06-15,LOC-10,Team Leader,1,1.0,9.1,8.0,1.0
2026-06-29,LOC-10,Team Leader,1,1.0,8.09,8.0,0.0
2025-08-01,LOC-03,Support Worker,3,3.0,27.53,26.0,1.0
2025-08-08,LOC-03,Support Worker,2,2.0,18.1,18.0,0.0
2025-08-29,LOC-03,Support Worker,3,3.0,27.65,24.0,2.0
2025-09-05,LOC-03,Support Worker,3,3.0,26.060000000000002,26.0,0.0
2025-10-17,LOC-03,Support Worker,3,3.0,24.66,24.0,0.0
2025-11-07,LOC-03,Support Worker,2,2.0,16.14,16.0,0.0
2025-11-21,LOC-03,Support Worker,3,3.0,26.19,26.0,0.0
2025-11-28,LOC-03,Support Worker,3,3.0,26.18,26.0,0.0
2025-12-05,LOC-03,Support Worker,3,3.0,25.96,24.0,1.0
2026-02-06,LOC-03,Support Worker,3,3.0,24.18,24.0,0.0
2026-02-27,LOC-03,Support Worker,3,2.0,19.979999999999997,28.0,0.0
2026-03-27,LOC-03,Support Worker,3,3.0,25.81,26.0,0.0
2026-05-15,LOC-03,Support Worker,3,3.0,25.800000000000004,26.0,0.0
2026-07-17,LOC-03,Support Worker,3,3.0,27.96,26.0,1.0
2025-08-04,LOC-05,Allied Health Clinician,3,3.0,26.6,26.0,1.0
2025-08-11,LOC-05,Allied Health Clinician,3,2.0,16.21,24.0,0.0
2025-08-12,LOC-05,Allied Health Clinician,2,2.0,15.67,16.0,0.0
2025-08-14,LOC-05,Allied Health Clinician,2,2.0,16.05,16.0,0.0
2025-08-17,LOC-05,Allied Health Clinician,2,1.0,7.84,16.0,0.0
2025-08-19,LOC-05,Allied Health Clinician,2,2.0,16.009999999999998,16.0,0.0
2025-09-07,LOC-05,Allied Health Clinician,2,2.0,17.78,18.0,0.0
2025-09-09,LOC-05,Allied Health Clinician,2,2.0,15.83,16.0,0.0
2025-09-28,LOC-05,Allied Health Clinician,2,2.0,18.14,16.0,1.0
2025-10-04,LOC-05,Allied Health Clinician,3,3.0,24.3,24.0,0.0
2025-10-09,LOC-05,Allied Health Clinician,3,3.0,23.659999999999997,24.0,0.0
2025-10-16,LOC-05,Allied Health Clinician,3,3.0,24.14,24.0,0.0
2025-10-30,LOC-05,Allied Health Clinician,3,3.0,23.72,24.0,0.0
2025-11-11,LOC-05,Allied Health Clinician,2,2.0,17.71,18.0,0.0
2025-11-13,LOC-05,Allied Health Clinician,3,1.0,9.11,24.0,1.0
2025-12-01,LOC-05,Allied Health Clinician,3,3.0,24.51,24.0,0.0
2025-12-11,LOC-05,Allied Health Clinician,3,3.0,24.240000000000002,24.0,0.0
2025-12-13,LOC-05,Allied Health Clinician,3,3.0,25.95,24.0,1.0
2025-12-14,LOC-05,Allied Health Clinician,2,2.0,16.23,16.0,0.0
2025-12-15,LOC-05,Allied Health Clinician,2,2.0,15.649999999999999,16.0,0.0
2025-12-30,LOC-05,Allied Health Clinician,2,2.0,15.89,16.0,0.0
2026-01-01,LOC-05,Allied Health Clinician,3,3.0,28.03,28.0,0.0
2026-01-05,LOC-05,Allied Health Clinician,2,2.0,16.27,16.0,0.0
2026-01-08,LOC-05,Allied Health Clinician,3,3.0,23.810000000000002,24.0,0.0
2026-01-12,LOC-05,Allied Health Clinician,3,3.0,23.66,24.0,0.0
2026-01-13,LOC-05,Allied Health Clinician,2,2.0,15.96,16.0,0.0
2026-01-17,LOC-05,Allied Health Clinician,3,3.0,28.49,28.0,0.0
2026-01-22,LOC-05,Allied Health Clinician,3,3.0,26.5,24.0,1.0
2026-01-25,LOC-05,Allied Health Clinician,2,2.0,18.02,18.0,0.0
2026-01-26,LOC-05,Allied Health Clinician,3,3.0,25.509999999999998,26.0,0.0
2026-01-31,LOC-05,Allied Health Clinician,3,3.0,23.79,24.0,0.0
2026-02-08,LOC-05,Allied Health Clinician,2,2.0,18.18,16.0,1.0
2026-02-16,LOC-05,Allied Health Clinician,3,2.0,16.28,24.0,0.0
2026-02-28,LOC-05,Allied Health Clinician,3,3.0,26.2,26.0,0.0
2026-03-03,LOC-05,Allied Health Clinician,2,2.0,16.04,16.0,0.0
2026-03-10,LOC-05,Allied Health Clinician,2,1.0,9.66,18.0,0.0
2026-03-12,LOC-05,Allied Health Clinician,3,3.0,24.019999999999996,24.0,0.0
2026-03-14,LOC-05,Allied Health Clinician,3,3.0,25.9,26.0,0.0
2026-03-17,LOC-05,Allied Health Clinician,2,1.0,8.03,16.0,0.0
2026-03-19,LOC-05,Allied Health Clinician,3,3.0,28.07,28.0,0.0
2026-03-21,LOC-05,Allied Health Clinician,3,3.0,23.82,24.0,0.0
2026-03-24,LOC-05,Allied Health Clinician,2,2.0,17.689999999999998,18.0,0.0
2026-03-31,LOC-05,Allied Health Clinician,2,2.0,18.02,18.0,0.0
2026-04-18,LOC-05,Allied Health Clinician,3,3.0,23.93,24.0,0.0
2026-05-02,LOC-05,Allied Health Clinician,3,3.0,26.849999999999998,26.0,1.0
2026-05-05,LOC-05,Allied Health Clinician,2,2.0,16.060000000000002,16.0,0.0
2026-05-07,LOC-05,Allied Health Clinician,3,3.0,24.17,24.0,0.0
2026-05-14,LOC-05,Allied Health Clinician,3,3.0,26.07,24.0,1.0
2026-05-17,LOC-05,Allied Health Clinician,2,2.0,16.03,16.0,0.0
2026-05-19,LOC-05,Allied Health Clinician,2,2.0,15.93,16.0,0.0
2026-05-30,LOC-05,Allied Health Clinician,3,3.0,24.020000000000003,24.0,0.0
2026-05-31,LOC-05,Allied Health Clinician,2,1.0,7.96,16.0,0.0
2026-06-01,LOC-05,Allied Health Clinician,3,2.0,15.940000000000001,24.0,0.0
2026-06-02,LOC-05,Allied Health Clinician,2,2.0,16.05,16.0,0.0
2026-06-29,LOC-05,Allied Health Clinician,3,2.0,17.31,26.0,1.0
2026-07-19,LOC-05,Allied Health Clinician,2,2.0,16.18,16.0,0.0
2026-07-23,LOC-05,Allied Health Clinician,3,3.0,26.15,26.0,0.0
2026-07-25,LOC-05,Allied Health Clinician,3,3.0,24.21,24.0,0.0
2026-07-26,LOC-05,Allied Health Clinician,2,2.0,16.119999999999997,16.0,0.0
2026-07-28,LOC-05,Allied Health Clinician,2,2.0,15.89,16.0,0.0
2025-10-01,LOC-01,Allied Health Clinician,1,1.0,7.8,8.0,0.0
2025-10-08,LOC-01,Allied Health Clinician,1,1.0,7.93,8.0,0.0
2025-10-29,LOC-01,Allied Health Clinician,1,1.0,9.02,8.0,1.0
2025-12-31,LOC-01,Allied Health Clinician,1,1.0,9.95,10.0,0.0
2026-02-04,LOC-01,Allied Health Clinician,1,1.0,8.14,8.0,0.0
2026-04-08,LOC-01,Allied Health Clinician,1,1.0,8.22,8.0,0.0
2026-04-15,LOC-01,Allied Health Clinician,1,1.0,7.99,8.0,0.0
2026-07-29,LOC-01,Allied Health Clinician,1,1.0,7.9,8.0,0.0
2025-08-30,LOC-03,Support Worker,1,1.0,7.89,8.0,0.0
2025-09-23,LOC-03,Support Worker,3,3.0,25.71,24.0,1.0
2025-10-11,LOC-03,Support Worker,1,1.0,10.08,10.0,0.0
2025-10-21,LOC-03,Support Worker,3,3.0,25.560000000000002,24.0,1.0
2025-12-16,LOC-03,Support Worker,3,3.0,28.71,26.0,1.0
2026-01-13,LOC-03,Support Worker,3,3.0,30.46,28.0,1.0
2026-01-17,LOC-03,Support Worker,1,1.0,7.82,8.0,0.0
2026-01-20,LOC-03,Support Worker,3,3.0,25.67,26.0,0.0
2026-02-07,LOC-03,Support Worker,1,1.0,7.95,8.0,0.0
2026-02-17,LOC-03,Support Worker,3,3.0,26.09,26.0,0.0
2026-02-24,LOC-03,Support Worker,3,3.0,25.75,24.0,1.0
2026-03-10,LOC-03,Support Worker,3,3.0,26.25,24.0,1.0
2026-03-24,LOC-03,Support Worker,3,3.0,26.51,24.0,1.0
2026-03-28,LOC-03,Support Worker,1,1.0,7.81,8.0,0.0
2026-04-25,LOC-03,Support Worker,1,1.0,9.9,10.0,0.0
2026-05-02,LOC-03,Support Worker,1,1.0,8.08,8.0,0.0
2026-05-30,LOC-03,Support Worker,1,1.0,7.76,8.0,0.0
2026-06-02,LOC-03,Support Worker,3,3.0,23.650000000000002,24.0,0.0
2026-06-20,LOC-03,Support Worker,1,0.0,0.0,8.0,0.0
2026-06-23,LOC-03,Support Worker,3,3.0,24.4,24.0,1.0
2026-07-11,LOC-03,Support Worker,1,1.0,8.0,8.0,0.0
2026-07-14,LOC-03,Support Worker,3,2.0,18.08,26.0,0.0
2025-08-03,LOC-02,Support Worker,4,4.0,32.0,32.0,0.0
2025-08-05,LOC-02,Support Worker,3,2.0,18.1,26.0,0.0
2025-08-09,LOC-02,Support Worker,3,3.0,24.1,24.0,0.0
2025-08-12,LOC-02,Support Worker,3,3.0,26.089999999999996,26.0,0.0
2025-08-15,LOC-02,Support Worker,4,4.0,31.949999999999996,32.0,0.0
2025-08-16,LOC-02,Support Worker,3,3.0,24.24,24.0,0.0
2025-08-19,LOC-02,Support Worker,3,3.0,25.869999999999997,26.0,0.0
2025-08-25,LOC-02,Support Worker,4,4.0,33.58,32.0,1.0
2025-08-29,LOC-02,Support Worker,4,4.0,34.03,34.0,0.0
2025-09-01,LOC-02,Support Worker,4,4.0,31.830000000000002,32.0,0.0
2025-09-09,LOC-02,Support Worker,3,3.0,26.22,24.0,1.0
2025-09-16,LOC-02,Support Worker,2,2.0,16.619999999999997,16.0,1.0
2025-09-19,LOC-02,Support Worker,3,3.0,24.1,24.0,0.0
2025-09-28,LOC-02,Support Worker,4,3.0,23.94,32.0,0.0
2025-10-17,LOC-02,Support Worker,4,2.0,16.21,34.0,0.0
2025-10-25,LOC-02,Support Worker,3,3.0,24.35,24.0,0.0
2025-10-28,LOC-02,Support Worker,2,2.0,16.240000000000002,16.0,0.0
2025-11-02,LOC-02,Support Worker,4,4.0,35.980000000000004,36.0,0.0
2025-11-07,LOC-02,Support Worker,4,4.0,31.840000000000003,32.0,0.0
2025-11-21,LOC-02,Support Worker,4,4.0,34.56,34.0,0.0
2025-11-29,LOC-02,Support Worker,3,3.0,24.330000000000002,24.0,0.0
2025-12-06,LOC-02,Support Worker,2,2.0,15.88,16.0,0.0
2025-12-13,LOC-02,Support Worker,2,2.0,15.52,16.0,0.0
2025-12-28,LOC-02,Support Worker,4,4.0,33.81,34.0,0.0
2026-01-09,LOC-02,Support Worker,4,4.0,33.89,34.0,0.0
2026-01-13,LOC-02,Support Worker,2,2.0,16.08,16.0,0.0
2026-01-20,LOC-02,Support Worker,3,3.0,26.19,26.0,0.0
2026-01-23,LOC-02,Support Worker,3,3.0,23.89,24.0,0.0
2026-01-26,LOC-02,Support Worker,3,3.0,27.85,28.0,0.0
2026-01-27,LOC-02,Support Worker,3,3.0,25.96,26.0,0.0
2026-02-03,LOC-02,Support Worker,3,3.0,23.86,24.0,0.0
2026-02-10,LOC-02,Support Worker,3,3.0,30.240000000000002,26.0,2.0
2026-02-20,LOC-02,Support Worker,4,4.0,33.54,32.0,1.0
2026-02-22,LOC-02,Support Worker,4,3.0,23.879999999999995,32.0,0.0
2026-03-06,LOC-02,Support Worker,4,4.0,35.58,34.0,1.0
2026-03-07,LOC-02,Support Worker,3,3.0,25.25,24.0,1.0
2026-03-08,LOC-02,Support Worker,4,4.0,34.36,32.0,1.0
2026-03-13,LOC-02,Support Worker,2,2.0,18.07,18.0,0.0
2026-03-23,LOC-02,Support Worker,4,4.0,32.050000000000004,32.0,0.0
2026-03-30,LOC-02,Support Worker,4,4.0,32.01,32.0,0.0
2026-04-04,LOC-02,Support Worker,3,3.0,24.39,24.0,0.0
2026-04-07,LOC-02,Support Worker,3,3.0,26.479999999999997,24.0,1.0
2026-04-13,LOC-02,Support Worker,4,4.0,31.840000000000003,32.0,0.0
2026-04-17,LOC-02,Support Worker,4,3.0,26.27,34.0,0.0
2026-04-20,LOC-02,Support Worker,4,4.0,31.740000000000002,32.0,0.0
2026-05-01,LOC-02,Support Worker,3,3.0,23.85,24.0,0.0
2026-05-03,LOC-02,Support Worker,3,2.0,15.79,24.0,0.0
2026-05-08,LOC-02,Support Worker,3,3.0,24.0,24.0,0.0
2026-05-10,LOC-02,Support Worker,4,4.0,34.39,32.0,1.0
2026-05-11,LOC-02,Support Worker,4,3.0,23.8,32.0,0.0
2026-05-19,LOC-02,Support Worker,3,3.0,24.14,24.0,0.0
2026-05-26,LOC-02,Support Worker,3,3.0,25.54,24.0,1.0
2026-05-29,LOC-02,Support Worker,4,4.0,31.990000000000002,32.0,0.0
2026-06-07,LOC-02,Support Worker,4,3.0,23.65,32.0,0.0
2026-06-14,LOC-02,Support Worker,4,4.0,32.6,32.0,0.0
2026-06-16,LOC-02,Support Worker,3,2.0,16.16,26.0,0.0
2026-06-22,LOC-02,Support Worker,4,4.0,32.22,32.0,0.0
2026-06-28,LOC-02,Support Worker,4,4.0,36.49,32.0,2.0
2026-07-11,LOC-02,Support Worker,3,2.0,17.409999999999997,24.0,1.0
2026-07-19,LOC-02,Support Worker,4,4.0,33.97,34.0,0.0
2025-09-13,LOC-05,Allied Health Clinician,2,2.0,15.77,16.0,0.0
2025-11-24,LOC-05,Allied Health Clinician,2,2.0,16.16,16.0,0.0
2025-12-16,LOC-05,Allied Health Clinician,1,1.0,8.12,8.0,0.0
2025-12-28,LOC-05,Allied Health Clinician,1,1.0,8.16,8.0,0.0
2026-03-15,LOC-05,Allied Health Clinician,1,1.0,8.18,8.0,0.0
2026-07-04,LOC-05,Allied Health Clinician,2,2.0,17.85,16.0,1.0
2026-07-09,LOC-05,Allied Health Clinician,2,2.0,16.09,16.0,0.0
2026-07-11,LOC-05,Allied Health Clinician,2,2.0,15.8,16.0,0.0
2026-07-12,LOC-05,Allied Health Clinician,1,1.0,8.12,8.0,0.0
2026-07-14,LOC-05,Allied Health Clinician,1,1.0,8.09,8.0,0.0
2025-08-01,LOC-09,Allied Health Clinician,2,2.0,16.09,16.0,0.0
2025-08-14,LOC-09,Allied Health Clinician,2,2.0,16.27,16.0,0.0
2025-08-21,LOC-09,Allied Health Clinician,2,2.0,16.16,16.0,0.0
2025-08-28,LOC-09,Allied Health Clinician,2,2.0,18.59,16.0,1.0
2025-09-05,LOC-09,Allied Health Clinician,2,2.0,16.78,16.0,1.0
2025-09-10,LOC-09,Allied Health Clinician,2,2.0,15.799999999999999,16.0,0.0
2025-09-16,LOC-09,Allied Health Clinician,1,1.0,7.86,8.0,0.0
2025-09-17,LOC-09,Allied Health Clinician,2,2.0,17.880000000000003,18.0,0.0
2025-09-20,LOC-09,Allied Health Clinician,2,2.0,15.77,16.0,0.0
2025-09-23,LOC-09,Allied Health Clinician,1,1.0,7.98,8.0,0.0
2025-09-24,LOC-09,Allied Health Clinician,1,1.0,10.48,8.0,1.0
2025-09-27,LOC-09,Allied Health Clinician,1,1.0,8.31,8.0,0.0
2025-10-01,LOC-09,Allied Health Clinician,1,0.0,0.0,8.0,0.0
2025-10-04,LOC-09,Allied Health Clinician,1,1.0,8.01,8.0,0.0
2025-10-10,LOC-09,Allied Health Clinician,1,1.0,7.75,8.0,0.0
2025-10-17,LOC-09,Allied Health Clinician,2,2.0,17.759999999999998,18.0,0.0
2025-10-28,LOC-09,Allied Health Clinician,1,1.0,8.06,8.0,0.0
2025-11-12,LOC-09,Allied Health Clinician,2,2.0,18.57,16.0,1.0
2025-11-15,LOC-09,Allied Health Clinician,2,2.0,15.969999999999999,16.0,0.0
2025-11-21,LOC-09,Allied Health Clinician,2,2.0,16.04,16.0,0.0
2025-12-19,LOC-09,Allied Health Clinician,2,2.0,16.0,16.0,0.0
2025-12-30,LOC-09,Allied Health Clinician,1,1.0,7.98,8.0,0.0
2026-01-08,LOC-09,Allied Health Clinician,2,2.0,16.34,16.0,0.0
2026-01-13,LOC-09,Allied Health Clinician,1,0.0,0.0,8.0,0.0
2026-01-16,LOC-09,Allied Health Clinician,2,2.0,16.94,16.0,1.0
2026-01-17,LOC-09,Allied Health Clinician,2,2.0,16.990000000000002,16.0,1.0
2026-01-20,LOC-09,Allied Health Clinician,1,1.0,8.25,8.0,0.0
2026-02-10,LOC-09,Allied Health Clinician,1,1.0,7.84,8.0,0.0
2026-02-11,LOC-09,Allied Health Clinician,2,2.0,19.71,18.0,1.0
2026-02-17,LOC-09,Allied Health Clinician,1,1.0,10.94,8.0,1.0
2026-02-27,LOC-09,Allied Health Clinician,2,2.0,16.33,16.0,0.0
2026-03-05,LOC-09,Allied Health Clinician,2,2.0,16.0,16.0,0.0
2026-03-13,LOC-09,Allied Health Clinician,2,2.0,16.08,16.0,0.0
2026-03-19,LOC-09,Allied Health Clinician,2,2.0,15.99,16.0,0.0
2026-03-21,LOC-09,Allied Health Clinician,2,2.0,16.15,16.0,0.0
2026-03-24,LOC-09,Allied Health Clinician,1,1.0,8.23,8.0,0.0
2026-03-25,LOC-09,Allied Health Clinician,2,2.0,15.780000000000001,16.0,0.0
2026-04-02,LOC-09,Allied Health Clinician,2,2.0,20.240000000000002,18.0,1.0
2026-04-07,LOC-09,Allied Health Clinician,1,1.0,8.13,8.0,0.0
2026-04-16,LOC-09,Allied Health Clinician,2,2.0,16.16,16.0,0.0
2026-04-21,LOC-09,Allied Health Clinician,1,1.0,8.03,8.0,0.0
2026-04-23,LOC-09,Allied Health Clinician,2,2.0,15.7,16.0,0.0
2026-05-07,LOC-09,Allied Health Clinician,2,1.0,7.98,16.0,0.0
2026-05-08,LOC-09,Allied Health Clinician,2,2.0,16.03,16.0,0.0
2026-05-21,LOC-09,Allied Health Clinician,1,1.0,7.83,8.0,0.0
2026-05-22,LOC-09,Allied Health Clinician,1,1.0,7.94,8.0,0.0
2026-05-27,LOC-09,Allied Health Clinician,2,2.0,17.82,18.0,0.0
2026-06-09,LOC-09,Allied Health Clinician,1,1.0,8.06,8.0,0.0
2026-06-10,LOC-09,Allied Health Clinician,2,2.0,16.28,16.0,0.0
2026-06-11,LOC-09,Allied Health Clinician,2,2.0,16.79,16.0,1.0
2026-06-20,LOC-09,Allied Health Clinician,2,2.0,16.13,16.0,0.0
2026-06-30,LOC-09,Allied Health Clinician,1,1.0,7.98,8.0,0.0
2026-07-11,LOC-09,Allied Health Clinician,2,2.0,15.77,16.0,0.0
2026-07-15,LOC-09,Allied Health Clinician,1,1.0,7.97,8.0,0.0
2026-07-17,LOC-09,Allied Health Clinician,2,2.0,17.560000000000002,16.0,1.0
2026-07-21,LOC-09,Allied Health Clinician,1,1.0,7.84,8.0,0.0
2026-07-23,LOC-09,Allied Health Clinician,2,2.0,16.0,16.0,0.0
2026-07-30,LOC-09,Allied Health Clinician,2,2.0,15.72,16.0,0.0
2025-09-01,LOC-05,Support Worker,3,2.0,16.21,24.0,0.0
2025-09-15,LOC-05,Support Worker,3,3.0,24.36,24.0,0.0
2025-09-22,LOC-05,Support Worker,1,1.0,8.14,8.0,0.0
2025-10-06,LOC-05,Support Worker,3,3.0,26.14,24.0,1.0
2025-10-13,LOC-05,Support Worker,3,3.0,24.18,24.0,0.0
2025-11-03,LOC-05,Support Worker,2,2.0,16.01,16.0,0.0
2025-12-29,LOC-05,Support Worker,3,2.0,19.01,24.0,1.0
2026-02-02,LOC-05,Support Worker,3,3.0,25.41,26.0,0.0
2026-03-30,LOC-05,Support Worker,3,3.0,25.950000000000003,26.0,0.0
2026-04-27,LOC-05,Support Worker,3,3.0,25.560000000000002,24.0,1.0
2026-07-13,LOC-05,Support Worker,3,3.0,25.86,26.0,0.0
2025-08-05,LOC-08,Coordinator,1,0.0,0.0,10.0,0.0
2025-08-10,LOC-08,Coordinator,1,1.0,10.16,10.0,0.0
2025-08-17,LOC-08,Coordinator,1,1.0,8.07,8.0,0.0
2025-08-24,LOC-08,Coordinator,1,1.0,7.95,8.0,0.0
2025-09-07,LOC-08,Coordinator,1,1.0,8.1,8.0,0.0
2025-09-18,LOC-08,Coordinator,1,1.0,7.94,8.0,0.0
2025-10-09,LOC-08,Coordinator,1,1.0,8.06,8.0,0.0
2025-10-30,LOC-08,Coordinator,1,1.0,7.95,8.0,0.0
2025-11-02,LOC-08,Coordinator,1,1.0,8.09,8.0,0.0
